 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, rowcost
C locrian (0), 0, 2, 2,  , 0, 0, 3, 0, 0, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2,  , 0, 2, 1,  , 3, 1, 0, 1, 6, 0, 0,  , 4, 2,  ,  , 2, 3, 5, 5, 1, 3, 3, 3, 3, 1, 2, 3, 0, 0, 2, 1, 0, 0, 4, 2, 1, 0, 3, 0, 0, 0, 0,  , 0, 0, 1, 1, 0, 0, 2, 4, 0, 0, 3, 0, 0, 2, 0,  , 2, 1, 3, 5, 1, 0, 0,  , 2, 1, 1,  , 3, 4, 5, 0, 5, 8, 4, 2, 3, 3, 6, 3, 1, 3, 1, 4, 0, 3, 2, 0, 2, 2, 2,  , 0, 0, 2, 4, 0, 0, 3, 0, 1, 1, 2, 3, 0, 206
F major (1b), 0, 3, 2,  , 0, 0, 1, 0, 0, 3, 2, 2, 2, 3, 3, 3, 2, 3, 2,  , 1, 3, 1,  , 3, 2, 0, 0, 4, 1, 0,  , 3, 3,  ,  , 1, 2, 4, 4, 0, 2, 2, 4, 4, 0, 3, 5, 0, 0, 2, 2, 1, 0, 5, 3, 3, 0, 2, 0, 1, 0, 0,  , 0, 0, 2, 1, 1, 0, 2, 3, 1, 0, 2, 0, 1, 2, 1,  , 3, 1, 3, 5, 1, 1, 1,  , 3, 0, 0,  , 3, 2, 6, 0, 4, 7, 5, 3, 3, 2, 6, 2, 0, 4, 2, 3, 0, 4, 2, 1, 3, 2, 2,  , 0, 0, 2, 3, 1, 0, 2, 0, 1, 1, 2, 2, 0, 216
G major (1#), 2, 2, 2,  , 2, 2, 3, 2, 2, 3, 1, 2, 2, 3, 6, 3, 4, 2, 2,  , 3, 5, 2,  , 5, 3, 2, 1, 3, 2, 2,  , 1, 2,  ,  , 0, 2, 2, 3, 0, 2, 1, 1, 5, 2, 3, 4, 2, 1, 2, 4, 3, 0, 3, 3, 2, 2, 2, 0, 2, 1, 1,  , 2, 1, 4, 1, 3, 2, 4, 6, 3, 2, 2, 0, 1, 2, 3,  , 5, 1, 3, 3, 2, 3, 2,  , 4, 1, 0,  , 2, 3, 5, 1, 3, 5, 5, 2, 1, 2, 5, 1, 0, 0, 0, 1, 1, 4, 4, 2, 3, 3, 2,  , 2, 2, 4, 6, 3, 2, 2, 0, 3, 3, 4, 4, 1, 280
D minor (1b), 1, 4, 2,  , 1, 1, 4, 1, 0, 4, 2, 1, 3, 4, 3, 4, 3, 4, 2,  , 2, 5, 1,  , 2, 1, 0, 0, 7, 2, 1,  , 3, 2,  ,  , 1, 2, 3, 2, 1, 2, 3, 4, 5, 0, 5, 4, 1, 0, 3, 3, 2, 1, 2, 2, 3, 1, 3, 0, 1, 0, 0,  , 1, 1, 3, 2, 2, 1, 1, 3, 2, 1, 3, 0, 2, 4, 1,  , 3, 2, 4, 3, 3, 2, 2,  , 3, 1, 1,  , 3, 4, 6, 0, 3, 6, 5, 3, 3, 2, 5, 1, 1, 3, 2, 4, 0, 4, 3, 2, 4, 3, 3,  , 0, 1, 1, 3, 2, 1, 3, 0, 0, 1, 3, 3, 0, 263
E minor (1#), 5, 2, 4,  , 2, 2, 3, 2, 3, 4, 2, 3, 3, 3, 5, 1, 5, 2, 4,  , 5, 5, 2,  , 5, 5, 3, 3, 4, 4, 5,  , 1, 2,  ,  , 1, 2, 3, 2, 0, 3, 2, 2, 6, 5, 5, 3, 5, 1, 3, 6, 4, 1, 4, 4, 3, 6, 3, 1, 1, 1, 1,  , 3, 5, 6, 2, 6, 3, 4, 6, 3, 6, 3, 1, 0, 4, 4,  , 5, 1, 5, 5, 6, 3, 3,  , 3, 4, 1,  , 1, 6, 4, 2, 3, 3, 2, 1, 2, 1, 5, 2, 0, 1, 1, 1, 1, 4, 6, 3, 2, 5, 3,  , 3, 3, 4, 6, 3, 4, 3, 1, 3, 4, 7, 4, 1, 374
D minor mel (1b), 2, 4, 3,  , 2, 2, 5, 2, 1, 3, 2, 1, 4, 3, 4, 5, 4, 4, 3,  , 3, 6, 1,  , 3, 2, 1, 1, 6, 3, 2,  , 2, 2,  ,  , 1, 1, 2, 1, 1, 2, 2, 3, 5, 1, 4, 5, 2, 0, 4, 4, 3, 1, 3, 3, 4, 2, 2, 0, 1, 0, 0,  , 2, 2, 4, 3, 3, 2, 2, 4, 3, 2, 2, 0, 2, 3, 2,  , 4, 2, 3, 3, 4, 3, 2,  , 3, 2, 1,  , 2, 5, 5, 0, 2, 5, 6, 2, 2, 2, 4, 0, 1, 2, 2, 3, 0, 5, 4, 3, 5, 4, 4,  , 1, 2, 2, 4, 3, 2, 2, 0, 1, 2, 4, 4, 1, 302
E minor mel (1#), 6, 3, 4,  , 3, 3, 4, 3, 3, 5, 3, 3, 3, 4, 4, 2, 6, 3, 4,  , 6, 6, 1,  , 4, 5, 3, 3, 5, 5, 6,  , 1, 1,  ,  , 1, 1, 2, 1, 1, 2, 3, 3, 7, 5, 6, 3, 6, 1, 3, 7, 5, 2, 3, 3, 4, 7, 4, 1, 1, 1, 1,  , 4, 6, 7, 3, 7, 4, 3, 5, 4, 7, 4, 1, 1, 5, 4,  , 5, 2, 6, 4, 7, 4, 4,  , 3, 5, 2,  , 2, 6, 3, 2, 2, 2, 2, 1, 2, 1, 4, 1, 1, 2, 2, 2, 1, 4, 7, 4, 3, 6, 4,  , 3, 4, 3, 5, 4, 5, 4, 1, 2, 3, 7, 5, 1, 414
F major blues (1b), 2, 3, 4,  , 1, 1, 2, 1, 1, 4, 3, 4, 3, 3, 4, 4, 4, 3, 4,  , 2, 4, 1,  , 5, 4, 2, 3, 5, 3, 2,  , 4, 3,  ,  , 3, 3, 5, 5, 2, 3, 3, 5, 4, 3, 3, 7, 2, 0, 3, 4, 2, 0, 6, 5, 5, 2, 4, 0, 1, 0, 0,  , 1, 2, 4, 2, 2, 1, 3, 5, 3, 2, 4, 0, 1, 2, 2,  , 4, 2, 4, 5, 3, 2, 1,  , 3, 3, 2,  , 3, 5, 7, 0, 5, 8, 6, 3, 4, 3, 6, 3, 2, 6, 2, 4, 1, 5, 4, 3, 4, 4, 3,  , 1, 1, 3, 5, 3, 2, 4, 0, 2, 3, 4, 4, 1, 356
G major blues (1#), 3, 4, 3,  , 3, 3, 5, 3, 2, 5, 2, 2, 3, 5, 6, 5, 5, 4, 3,  , 4, 6, 2,  , 5, 3, 2, 1, 6, 3, 3,  , 3, 3,  ,  , 1, 3, 4, 4, 1, 3, 3, 4, 6, 2, 5, 5, 3, 1, 3, 5, 4, 1, 4, 4, 4, 3, 4, 0, 2, 1, 1,  , 3, 2, 5, 3, 4, 3, 4, 6, 4, 3, 4, 0, 2, 4, 3,  , 5, 2, 5, 4, 3, 4, 3,  , 4, 2, 1,  , 4, 4, 7, 1, 4, 7, 6, 3, 3, 2, 7, 2, 1, 3, 2, 4, 1, 5, 5, 3, 5, 4, 4,  , 2, 3, 4, 6, 4, 3, 4, 0, 3, 3, 4, 5, 1, 400
D minor blues (1b), 2, 3, 4,  , 1, 1, 4, 1, 1, 4, 2, 3, 4, 3, 5, 4, 4, 3, 4,  , 2, 5, 2,  , 5, 3, 2, 3, 7, 3, 2,  , 4, 3,  ,  , 3, 4, 5, 5, 2, 4, 3, 4, 4, 3, 4, 6, 2, 0, 4, 4, 2, 0, 4, 5, 4, 2, 4, 0, 1, 0, 0,  , 1, 2, 4, 2, 2, 1, 3, 6, 3, 2, 4, 0, 1, 3, 2,  , 4, 2, 4, 4, 4, 2, 1,  , 3, 3, 2,  , 3, 7, 8, 0, 5, 8, 6, 3, 4, 3, 7, 3, 2, 4, 1, 4, 1, 5, 4, 3, 4, 4, 3,  , 1, 1, 3, 6, 3, 2, 4, 0, 2, 4, 5, 4, 1, 366
E minor blues (1#), 5, 5, 5,  , 3, 3, 5, 3, 2, 7, 2, 2, 4, 6, 7, 5, 6, 5, 5,  , 5, 7, 2,  , 5, 4, 3, 2, 7, 6, 5,  , 3, 4,  ,  , 1, 3, 4, 3, 1, 3, 3, 4, 6, 4, 6, 6, 5, 1, 4, 8, 4, 1, 4, 5, 6, 6, 5, 0, 2, 1, 1,  , 3, 5, 8, 3, 6, 3, 4, 7, 5, 6, 5, 0, 2, 5, 5,  , 4, 2, 6, 5, 6, 5, 5,  , 2, 4, 1,  , 3, 7, 7, 1, 4, 6, 5, 3, 3, 2, 7, 2, 1, 3, 2, 5, 1, 4, 6, 5, 5, 6, 4,  , 2, 3, 4, 7, 5, 4, 5, 0, 3, 4, 6, 6, 1, 479
F dorian (1b), 1, 3, 3,  , 1, 1, 2, 1, 1, 2, 2, 2, 3, 2, 4, 4, 3, 3, 3,  , 2, 4, 1,  , 4, 3, 1, 1, 3, 2, 1,  , 2, 3,  ,  , 1, 1, 3, 3, 0, 2, 1, 3, 4, 1, 2, 6, 1, 0, 3, 3, 2, 0, 6, 4, 4, 1, 1, 0, 1, 0, 0,  , 1, 1, 3, 2, 2, 1, 3, 4, 2, 1, 1, 0, 1, 1, 2,  , 4, 1, 2, 5, 2, 2, 1,  , 3, 1, 0,  , 2, 3, 5, 0, 3, 6, 6, 2, 2, 2, 5, 1, 0, 3, 2, 2, 0, 5, 3, 2, 4, 3, 3,  , 1, 1, 3, 4, 2, 1, 1, 0, 2, 2, 3, 3, 1, 255
G dorian (1#), 3, 3, 2,  , 3, 3, 4, 3, 2, 4, 2, 2, 2, 4, 5, 4, 5, 3, 2,  , 4, 6, 1,  , 4, 3, 2, 1, 4, 3, 3,  , 1, 1,  ,  , 0, 1, 1, 2, 1, 1, 2, 2, 6, 2, 4, 4, 3, 1, 2, 5, 4, 1, 2, 2, 3, 3, 3, 0, 2, 1, 1,  , 3, 2, 5, 2, 4, 3, 3, 5, 4, 3, 3, 0, 2, 3, 3,  , 5, 2, 4, 2, 3, 4, 3,  , 4, 2, 1,  , 3, 3, 4, 1, 2, 4, 5, 2, 1, 2, 4, 0, 1, 1, 1, 2, 1, 4, 5, 3, 4, 4, 3,  , 2, 3, 3, 5, 4, 3, 3, 0, 2, 2, 4, 5, 1, 320
F phrygian (1b), 0, 2, 2,  , 0, 0, 1, 0, 0, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2,  , 0, 2, 1,  , 3, 2, 0, 1, 5, 0, 0,  , 4, 2,  ,  , 2, 3, 5, 5, 1, 3, 3, 4, 3, 1, 2, 4, 0, 0, 2, 1, 0, 0, 4, 3, 2, 0, 3, 0, 0, 0, 0,  , 0, 0, 1, 1, 0, 0, 2, 4, 0, 0, 3, 0, 0, 2, 0,  , 2, 1, 3, 4, 1, 0, 0,  , 2, 1, 1,  , 3, 3, 5, 0, 5, 8, 4, 2, 3, 3, 6, 3, 1, 5, 2, 4, 0, 3, 2, 0, 2, 2, 2,  , 0, 0, 2, 4, 0, 0, 3, 0, 1, 1, 2, 3, 0, 210
G phrygian (1#), 1, 3, 3,  , 1, 1, 4, 1, 1, 2, 1, 1, 3, 2, 5, 4, 3, 3, 3,  , 2, 4, 2,  , 4, 2, 1, 1, 4, 2, 1,  , 2, 3,  ,  , 1, 2, 3, 3, 0, 3, 1, 2, 4, 1, 3, 5, 1, 0, 3, 3, 2, 0, 4, 4, 3, 1, 1, 0, 1, 0, 0,  , 1, 1, 3, 2, 2, 1, 3, 5, 2, 1, 1, 0, 1, 1, 2,  , 4, 1, 2, 4, 2, 2, 1,  , 3, 1, 0,  , 2, 4, 6, 0, 3, 6, 6, 2, 2, 2, 6, 1, 0, 1, 1, 2, 0, 5, 3, 2, 4, 3, 3,  , 1, 1, 3, 5, 2, 1, 1, 0, 2, 3, 3, 3, 1, 257
F lydian (1b), 1, 3, 3,  , 1, 1, 2, 1, 1, 2, 2, 2, 3, 2, 4, 4, 3, 3, 3,  , 2, 4, 1,  , 4, 3, 1, 1, 3, 2, 1,  , 2, 3,  ,  , 1, 1, 3, 3, 0, 2, 1, 3, 4, 1, 2, 6, 1, 0, 3, 3, 2, 0, 6, 4, 4, 1, 1, 0, 1, 0, 0,  , 1, 1, 3, 2, 2, 1, 3, 4, 2, 1, 1, 0, 1, 1, 2,  , 4, 1, 2, 5, 2, 2, 1,  , 3, 1, 0,  , 2, 3, 5, 0, 3, 6, 6, 2, 2, 2, 5, 1, 0, 3, 2, 2, 0, 5, 3, 2, 4, 3, 3,  , 1, 1, 3, 4, 2, 1, 1, 0, 2, 2, 3, 3, 1, 255
G lydian (1#), 3, 3, 2,  , 3, 3, 4, 3, 2, 4, 2, 2, 2, 4, 5, 4, 5, 3, 2,  , 4, 6, 1,  , 4, 3, 2, 1, 4, 3, 3,  , 1, 1,  ,  , 0, 1, 1, 2, 1, 1, 2, 2, 6, 2, 4, 4, 3, 1, 2, 5, 4, 1, 2, 2, 3, 3, 3, 0, 2, 1, 1,  , 3, 2, 5, 2, 4, 3, 3, 5, 4, 3, 3, 0, 2, 3, 3,  , 5, 2, 4, 2, 3, 4, 3,  , 4, 2, 1,  , 3, 3, 4, 1, 2, 4, 5, 2, 1, 2, 4, 0, 1, 1, 1, 2, 1, 4, 5, 3, 4, 4, 3,  , 2, 3, 3, 5, 4, 3, 3, 0, 2, 2, 4, 5, 1, 320
F mixolydian (1b), 0, 2, 2,  , 0, 0, 1, 0, 0, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2,  , 0, 2, 1,  , 3, 2, 0, 1, 5, 0, 0,  , 4, 2,  ,  , 2, 3, 5, 5, 1, 3, 3, 4, 3, 1, 2, 4, 0, 0, 2, 1, 0, 0, 4, 3, 2, 0, 3, 0, 0, 0, 0,  , 0, 0, 1, 1, 0, 0, 2, 4, 0, 0, 3, 0, 0, 2, 0,  , 2, 1, 3, 4, 1, 0, 0,  , 2, 1, 1,  , 3, 3, 5, 0, 5, 8, 4, 2, 3, 3, 6, 3, 1, 5, 2, 4, 0, 3, 2, 0, 2, 2, 2,  , 0, 0, 2, 4, 0, 0, 3, 0, 1, 1, 2, 3, 0, 210
G mixolydian (1#), 1, 3, 3,  , 1, 1, 4, 1, 1, 2, 1, 1, 3, 2, 5, 4, 3, 3, 3,  , 2, 4, 2,  , 4, 2, 1, 1, 4, 2, 1,  , 2, 3,  ,  , 1, 2, 3, 3, 0, 3, 1, 2, 4, 1, 3, 5, 1, 0, 3, 3, 2, 0, 4, 4, 3, 1, 1, 0, 1, 0, 0,  , 1, 1, 3, 2, 2, 1, 3, 5, 2, 1, 1, 0, 1, 1, 2,  , 4, 1, 2, 4, 2, 2, 1,  , 3, 1, 0,  , 2, 4, 6, 0, 3, 6, 6, 2, 2, 2, 6, 1, 0, 1, 1, 2, 0, 5, 3, 2, 4, 3, 3,  , 1, 1, 3, 5, 2, 1, 1, 0, 2, 3, 3, 3, 1, 257
F aeolian (1b), 0, 3, 2,  , 0, 0, 1, 0, 0, 3, 2, 2, 2, 3, 3, 3, 2, 3, 2,  , 1, 3, 1,  , 3, 2, 0, 0, 4, 1, 0,  , 3, 3,  ,  , 1, 2, 4, 4, 0, 2, 2, 4, 4, 0, 3, 5, 0, 0, 2, 2, 1, 0, 5, 3, 3, 0, 2, 0, 1, 0, 0,  , 0, 0, 2, 1, 1, 0, 2, 3, 1, 0, 2, 0, 1, 2, 1,  , 3, 1, 3, 5, 1, 1, 1,  , 3, 0, 0,  , 3, 2, 6, 0, 4, 7, 5, 3, 3, 2, 6, 2, 0, 4, 2, 3, 0, 4, 2, 1, 3, 2, 2,  , 0, 0, 2, 3, 1, 0, 2, 0, 1, 1, 2, 2, 0, 216
G aeolian (1#), 2, 2, 2,  , 2, 2, 3, 2, 2, 3, 1, 2, 2, 3, 6, 3, 4, 2, 2,  , 3, 5, 2,  , 5, 3, 2, 1, 3, 2, 2,  , 1, 2,  ,  , 0, 2, 2, 3, 0, 2, 1, 1, 5, 2, 3, 4, 2, 1, 2, 4, 3, 0, 3, 3, 2, 2, 2, 0, 2, 1, 1,  , 2, 1, 4, 1, 3, 2, 4, 6, 3, 2, 2, 0, 1, 2, 3,  , 5, 1, 3, 3, 2, 3, 2,  , 4, 1, 0,  , 2, 3, 5, 1, 3, 5, 5, 2, 1, 2, 5, 1, 0, 0, 0, 1, 1, 4, 4, 2, 3, 3, 2,  , 2, 2, 4, 6, 3, 2, 2, 0, 3, 3, 4, 4, 1, 280
F locrian (1b), 1, 2, 3,  , 0, 0, 1, 0, 0, 3, 3, 4, 1, 1, 2, 2, 3, 2, 3,  , 0, 1, 1,  , 4, 3, 1, 2, 4, 1, 1,  , 3, 2,  ,  , 3, 3, 4, 4, 2, 3, 3, 5, 3, 2, 2, 5, 1, 0, 1, 2, 0, 0, 4, 4, 3, 1, 4, 0, 0, 0, 0,  , 0, 1, 2, 1, 0, 0, 2, 4, 1, 1, 4, 0, 0, 1, 0,  , 2, 2, 4, 4, 2, 0, 0,  , 2, 2, 2,  , 2, 4, 6, 0, 4, 7, 3, 1, 4, 3, 5, 3, 2, 6, 2, 4, 1, 3, 3, 1, 2, 3, 1,  , 0, 0, 2, 4, 1, 1, 4, 0, 1, 2, 3, 3, 0, 241
G locrian (1#), 0, 3, 2,  , 0, 0, 3, 0, 0, 3, 1, 1, 2, 3, 4, 3, 2, 3, 2,  , 1, 3, 2,  , 3, 1, 0, 0, 5, 1, 0,  , 3, 3,  ,  , 1, 3, 4, 4, 0, 3, 2, 3, 4, 0, 4, 4, 0, 0, 2, 2, 1, 0, 3, 3, 2, 0, 2, 0, 1, 0, 0,  , 0, 0, 2, 1, 1, 0, 2, 4, 1, 0, 2, 0, 1, 2, 1,  , 3, 1, 3, 4, 1, 1, 1,  , 3, 0, 0,  , 3, 3, 7, 0, 4, 7, 5, 3, 3, 2, 7, 2, 0, 2, 1, 3, 0, 4, 2, 1, 3, 2, 2,  , 0, 0, 2, 4, 1, 0, 2, 0, 1, 2, 2, 2, 0, 218
Bb major (2b), 0, 2, 2,  , 0, 0, 1, 0, 0, 1, 3, 3, 2, 2, 2, 2, 2, 2, 2,  , 0, 2, 1,  , 3, 2, 0, 1, 4, 0, 0,  , 4, 2,  ,  , 2, 3, 5, 5, 1, 3, 3, 4, 3, 1, 4, 3, 0, 0, 2, 1, 0, 0, 4, 3, 2, 0, 3, 0, 0, 0, 0,  , 0, 0, 1, 1, 0, 0, 2, 4, 0, 0, 3, 0, 0, 2, 0,  , 2, 1, 3, 4, 1, 0, 0,  , 2, 1, 1,  , 3, 3, 5, 0, 4, 6, 3, 2, 3, 3, 5, 3, 1, 6, 2, 6, 0, 3, 2, 0, 2, 1, 2,  , 0, 0, 2, 4, 0, 0, 3, 0, 1, 1, 2, 3, 0, 206
