 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, rowcost
E minor mel (1#), 4, 1, 4, 1, 3, 1, 2, 1, 4, 2, 4, 2, 1, 1, 0, 0, 0, 1, 1, 2, 0, 0, 1, 2, 1, 1, 1, 2, 3, 3, 1, 1, 2, 1, 54
F major blues (1b), 1, 5, 1, 4, 1, 3, 1, 1, 2, 3, 1, 0, 0, 0, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 0, 0, 3, 2, 1, 2, 2, 1, 2, 2, 50
G major blues (1#), 4, 3, 4, 4, 3, 3, 2, 1, 4, 3, 3, 1, 1, 1, 0, 1, 1, 2, 0, 2, 1, 2, 2, 2, 1, 1, 4, 3, 3, 2, 2, 1, 2, 2, 71
D minor blues (1b), 2, 3, 2, 4, 1, 4, 1, 1, 2, 4, 1, 0, 0, 0, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 0, 0, 3, 2, 1, 2, 2, 1, 2, 2, 53
E minor blues (1#), 4, 3, 4, 4, 3, 3, 2, 1, 4, 3, 3, 1, 1, 1, 0, 1, 1, 2, 0, 2, 1, 2, 2, 2, 1, 1, 3, 3, 3, 2, 2, 1, 3, 2, 71
F dorian (1b), 1, 5, 1, 4, 1, 2, 0, 0, 2, 2, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 2, 1, 0, 0, 0, 3, 2, 1, 1, 2, 1, 2, 2, 41
G dorian (1#), 4, 1, 4, 2, 3, 2, 2, 1, 4, 2, 3, 1, 1, 1, 0, 0, 1, 2, 0, 1, 0, 1, 1, 2, 1, 1, 3, 3, 3, 2, 2, 1, 2, 2, 59
F phrygian (1b), 1, 5, 1, 2, 1, 3, 0, 0, 1, 2, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 2, 1, 1, 2, 1, 1, 1, 1, 34
G phrygian (1#), 2, 3, 2, 4, 1, 3, 0, 0, 2, 3, 1, 0, 0, 0, 0, 1, 1, 1, 0, 2, 1, 2, 1, 0, 0, 0, 3, 2, 1, 1, 2, 1, 2, 2, 44
F lydian (1b), 1, 5, 1, 4, 1, 2, 0, 0, 2, 2, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 2, 1, 0, 0, 0, 3, 2, 1, 1, 2, 1, 2, 2, 41
G lydian (1#), 4, 1, 4, 2, 3, 2, 2, 1, 4, 2, 3, 1, 1, 1, 0, 0, 1, 2, 0, 1, 0, 1, 1, 2, 1, 1, 3, 3, 3, 2, 2, 1, 2, 2, 59
F mixolydian (1b), 1, 5, 1, 2, 1, 3, 0, 0, 1, 2, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 2, 1, 1, 2, 1, 1, 1, 1, 34
G mixolydian (1#), 2, 3, 2, 4, 1, 3, 0, 0, 2, 3, 1, 0, 0, 0, 0, 1, 1, 1, 0, 2, 1, 2, 1, 0, 0, 0, 3, 2, 1, 1, 2, 1, 2, 2, 44
F aeolian (1b), 1, 5, 1, 3, 1, 2, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 2, 1, 0, 0, 0, 3, 1, 1, 1, 2, 1, 2, 2, 37
G aeolian (1#), 3, 2, 3, 3, 2, 3, 1, 0, 3, 2, 2, 1, 1, 1, 0, 0, 1, 2, 0, 1, 1, 2, 0, 1, 1, 1, 2, 3, 2, 2, 2, 1, 2, 2, 53
F locrian (1b), 1, 4, 1, 2, 0, 3, 1, 1, 1, 3, 0, 0, 0, 0, 1, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 30
G locrian (1#), 2, 3, 2, 3, 1, 3, 0, 0, 1, 3, 0, 0, 0, 0, 0, 1, 1, 1, 0, 2, 1, 2, 1, 0, 0, 0, 3, 1, 1, 1, 2, 1, 2, 2, 40
Bb major (2b), 1, 5, 1, 2, 1, 3, 0, 0, 1, 2, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 2, 1, 1, 2, 1, 1, 1, 1, 34
D major (2#), 4, 1, 4, 2, 3, 2, 2, 1, 4, 2, 3, 1, 1, 1, 0, 0, 1, 2, 0, 1, 0, 1, 1, 2, 1, 1, 3, 3, 3, 2, 2, 1, 2, 2, 59
G minor (2b), 3, 2, 3, 1, 2, 4, 1, 0, 2, 2, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 2, 1, 1, 1, 2, 2, 3, 1, 1, 1, 1, 46
B minor (2#), 2, 1, 2, 1, 3, 2, 3, 2, 3, 3, 2, 1, 1, 1, 0, 0, 1, 2, 1, 1, 0, 1, 1, 3, 1, 1, 2, 1, 3, 3, 2, 1, 3, 2, 56
G minor mel (2b), 3, 2, 3, 2, 2, 3, 1, 0, 2, 2, 1, 1, 1, 1, 0, 0, 1, 2, 0, 1, 1, 2, 0, 1, 1, 1, 2, 2, 2, 2, 2, 1, 2, 2, 49
B minor mel (2#), 2, 2, 2, 1, 4, 2, 4, 2, 3, 2, 2, 1, 1, 2, 0, 0, 1, 2, 2, 1, 0, 1, 2, 3, 1, 2, 2, 1, 2, 2, 1, 0, 2, 1, 56
Bb major blues (2b), 1, 5, 1, 3, 1, 3, 1, 1, 1, 3, 1, 1, 0, 0, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 0, 0, 3, 1, 1, 3, 2, 1, 3, 2, 52
D major blues (2#), 4, 4, 4, 4, 4, 3, 3, 1, 4, 3, 3, 1, 1, 2, 0, 1, 1, 2, 1, 2, 1, 2, 3, 2, 1, 2, 4, 3, 3, 2, 2, 1, 2, 2, 78
G minor blues (2b), 2, 3, 2, 3, 1, 4, 1, 1, 1, 4, 1, 1, 0, 0, 1, 2, 1, 1, 2, 3, 1, 2, 1, 1, 0, 0, 3, 1, 1, 3, 2, 1, 3, 2, 55
B minor blues (2#), 3, 4, 3, 4, 4, 3, 3, 1, 4, 3, 3, 1, 1, 2, 0, 1, 1, 2, 1, 2, 1, 2, 3, 3, 1, 2, 3, 2, 3, 3, 2, 1, 3, 2, 77
Bb dorian (2b), 1, 5, 1, 3, 1, 2, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 2, 1, 0, 0, 0, 3, 1, 1, 1, 2, 1, 2, 2, 37
D dorian (2#), 4, 2, 4, 2, 4, 2, 3, 1, 4, 1, 3, 1, 1, 2, 0, 0, 1, 2, 1, 1, 0, 1, 2, 2, 1, 2, 3, 3, 2, 1, 1, 0, 1, 1, 59
Bb phrygian (2b), 2, 4, 2, 4, 2, 3, 1, 0, 2, 2, 1, 0, 0, 1, 0, 1, 1, 1, 1, 2, 1, 2, 2, 0, 0, 1, 2, 2, 0, 0, 1, 0, 2, 1, 44
D phrygian (2#), 3, 3, 3, 3, 3, 3, 2, 0, 3, 1, 2, 1, 1, 2, 0, 0, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 3, 1, 1, 1, 0, 2, 1, 53
Bb lydian (2b), 3, 3, 3, 4, 2, 3, 1, 0, 3, 3, 2, 1, 1, 1, 1, 2, 1, 2, 0, 2, 1, 2, 1, 2, 1, 1, 3, 3, 2, 3, 2, 1, 2, 2, 64
D lydian (2#), 3, 3, 3, 4, 2, 4, 1, 0, 3, 3, 2, 1, 1, 1, 1, 2, 1, 2, 0, 2, 1, 2, 1, 2, 1, 1, 3, 3, 2, 3, 2, 1, 3, 2, 66
Bb mixolydian (2b), 3, 2, 3, 3, 2, 2, 1, 0, 3, 2, 2, 1, 1, 1, 0, 0, 1, 2, 0, 1, 1, 2, 0, 1, 1, 1, 2, 3, 2, 2, 2, 1, 2, 2, 52
D mixolydian (2#), 2, 3, 2, 3, 1, 2, 0, 0, 1, 3, 0, 0, 0, 0, 0, 1, 1, 1, 0, 2, 1, 2, 1, 0, 0, 0, 3, 1, 1, 1, 2, 1, 2, 2, 39
Bb aeolian (2b), 3, 2, 3, 3, 2, 2, 1, 0, 3, 2, 2, 1, 1, 1, 0, 0, 1, 2, 0, 1, 1, 2, 0, 1, 1, 1, 2, 3, 2, 2, 2, 1, 2, 2, 52
D aeolian (2#), 2, 3, 2, 3, 1, 2, 0, 0, 1, 3, 0, 0, 0, 0, 0, 1, 1, 1, 0, 2, 1, 2, 1, 0, 0, 0, 3, 1, 1, 1, 2, 1, 2, 2, 39
Bb locrian (2b), 2, 3, 2, 4, 1, 2, 0, 0, 2, 3, 1, 0, 0, 0, 0, 1, 1, 1, 0, 2, 1, 2, 1, 0, 0, 0, 3, 2, 1, 1, 2, 1, 2, 2, 43
D locrian (2#), 2, 3, 2, 2, 1, 3, 0, 0, 1, 3, 0, 0, 0, 0, 1, 2, 0, 0, 0, 2, 1, 1, 1, 1, 0, 0, 2, 1, 1, 2, 1, 1, 1, 1, 36
Eb major (3b), 1, 5, 1, 3, 1, 2, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 2, 1, 0, 0, 0, 3, 1, 1, 1, 2, 1, 2, 2, 37
A major (3#), 3, 2, 3, 3, 2, 3, 1, 0, 3, 2, 2, 1, 1, 1, 0, 0, 1, 2, 0, 1, 1, 2, 0, 1, 1, 1, 2, 3, 2, 2, 2, 1, 2, 2, 53
C minor (3b), 3, 2, 3, 2, 2, 2, 1, 1, 2, 3, 1, 0, 0, 0, 0, 1, 1, 1, 0, 2, 0, 1, 2, 1, 0, 0, 4, 1, 2, 1, 2, 1, 2, 2, 46
F# minor (3#), 3, 2, 3, 2, 2, 2, 1, 0, 3, 2, 3, 2, 1, 1, 0, 0, 0, 1, 1, 2, 1, 1, 0, 1, 1, 1, 0, 2, 2, 3, 1, 1, 2, 1, 48
C minor mel (3b), 2, 3, 2, 3, 1, 3, 0, 0, 2, 3, 1, 0, 0, 0, 1, 2, 0, 0, 0, 2, 1, 1, 1, 1, 0, 0, 2, 2, 1, 2, 1, 1, 1, 1, 40
F# minor mel (3#), 1, 2, 1, 1, 3, 2, 2, 1, 2, 0, 3, 1, 0, 1, 1, 1, 0, 0, 2, 1, 0, 0, 2, 2, 0, 1, 2, 1, 1, 2, 0, 0, 1, 0, 37
Eb major blues (3b), 2, 3, 2, 4, 1, 2, 0, 0, 2, 3, 1, 0, 0, 0, 0, 1, 1, 1, 0, 2, 1, 2, 1, 0, 0, 0, 3, 2, 1, 1, 2, 1, 2, 2, 43
A major blues (3#), 2, 4, 2, 4, 2, 3, 1, 0, 2, 2, 1, 0, 0, 1, 0, 1, 1, 1, 1, 2, 1, 2, 2, 0, 0, 1, 2, 2, 0, 0, 1, 0, 2, 1, 44
C minor blues (3b), 3, 3, 3, 3, 3, 3, 2, 0, 3, 1, 2, 1, 1, 2, 0, 0, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 3, 1, 1, 1, 0, 2, 1, 53
F# minor blues (3#), 3, 3, 3, 4, 2, 3, 1, 0, 3, 3, 2, 1, 1, 1, 1, 2, 1, 2, 0, 2, 1, 2, 1, 2, 1, 1, 3, 3, 2, 3, 2, 1, 2, 2, 64
Eb dorian (3b), 3, 3, 3, 4, 2, 4, 1, 0, 3, 3, 2, 1, 1, 1, 1, 2, 1, 2, 0, 2, 1, 2, 1, 2, 1, 1, 3, 3, 2, 3, 2, 1, 3, 2, 66
A dorian (3#), 3, 2, 3, 3, 2, 2, 1, 0, 3, 2, 2, 1, 1, 1, 0, 0, 1, 2, 0, 1, 1, 2, 0, 1, 1, 1, 2, 3, 2, 2, 2, 1, 2, 2, 52
Eb phrygian (3b), 2, 3, 2, 3, 1, 2, 0, 0, 1, 3, 0, 0, 0, 0, 0, 1, 1, 1, 0, 2, 1, 2, 1, 0, 0, 0, 3, 1, 1, 1, 2, 1, 2, 2, 39
A phrygian (3#), 3, 2, 3, 3, 2, 2, 1, 0, 3, 2, 2, 1, 1, 1, 0, 0, 1, 2, 0, 1, 1, 2, 0, 1, 1, 1, 2, 3, 2, 2, 2, 1, 2, 2, 52
Eb lydian (3b), 2, 3, 2, 3, 1, 2, 0, 0, 1, 3, 0, 0, 0, 0, 0, 1, 1, 1, 0, 2, 1, 2, 1, 0, 0, 0, 3, 1, 1, 1, 2, 1, 2, 2, 39
A lydian (3#), 2, 3, 2, 4, 1, 2, 0, 0, 2, 3, 1, 0, 0, 0, 0, 1, 1, 1, 0, 2, 1, 2, 1, 0, 0, 0, 3, 2, 1, 1, 2, 1, 2, 2, 43
Eb mixolydian (3b), 2, 3, 2, 2, 1, 3, 0, 0, 1, 3, 0, 0, 0, 0, 1, 2, 0, 0, 0, 2, 1, 1, 1, 1, 0, 0, 2, 1, 1, 2, 1, 1, 1, 1, 36
A mixolydian (3#), 1, 5, 1, 3, 1, 2, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 2, 1, 0, 0, 0, 3, 1, 1, 1, 2, 1, 2, 2, 37
Eb aeolian (3b), 3, 2, 3, 3, 2, 3, 1, 0, 3, 2, 2, 1, 1, 1, 0, 0, 1, 2, 0, 1, 1, 2, 0, 1, 1, 1, 2, 3, 2, 2, 2, 1, 2, 2, 53
A aeolian (3#), 3, 2, 3, 2, 2, 2, 1, 1, 2, 3, 1, 0, 0, 0, 0, 1, 1, 1, 0, 2, 0, 1, 2, 1, 0, 0, 4, 1, 2, 1, 2, 1, 2, 2, 46
Eb locrian (3b), 2, 4, 2, 4, 2, 3, 1, 0, 2, 2, 1, 0, 0, 1, 0, 1, 1, 1, 1, 2, 1, 2, 2, 0, 0, 1, 2, 2, 0, 0, 1, 0, 2, 1, 44
A locrian (3#), 3, 3, 3, 3, 3, 3, 2, 0, 3, 1, 2, 1, 1, 2, 0, 0, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 3, 1, 1, 1, 0, 2, 1, 53
Ab major (4b), 3, 3, 3, 4, 2, 3, 1, 0, 3, 3, 2, 1, 1, 1, 1, 2, 1, 2, 0, 2, 1, 2, 1, 2, 1, 1, 3, 3, 2, 3, 2, 1, 2, 2, 64
E major (4#), 3, 3, 3, 4, 2, 4, 1, 0, 3, 3, 2, 1, 1, 1, 1, 2, 1, 2, 0, 2, 1, 2, 1, 2, 1, 1, 3, 3, 2, 3, 2, 1, 3, 2, 66
F minor (4b), 3, 2, 3, 3, 2, 2, 1, 0, 3, 2, 2, 1, 1, 1, 0, 0, 1, 2, 0, 1, 1, 2, 0, 1, 1, 1, 2, 3, 2, 2, 2, 1, 2, 2, 52
C# minor (4#), 2, 3, 2, 3, 1, 2, 0, 0, 1, 3, 0, 0, 0, 0, 0, 1, 1, 1, 0, 2, 1, 2, 1, 0, 0, 0, 3, 1, 1, 1, 2, 1, 2, 2, 39
F minor mel (4b), 3, 2, 3, 3, 2, 2, 1, 0, 3, 2, 2, 1, 1, 1, 0, 0, 1, 2, 0, 1, 1, 2, 0, 1, 1, 1, 2, 3, 2, 2, 2, 1, 2, 2, 52
C# minor mel (4#), 2, 3, 2, 3, 1, 2, 0, 0, 1, 3, 0, 0, 0, 0, 0, 1, 1, 1, 0, 2, 1, 2, 1, 0, 0, 0, 3, 1, 1, 1, 2, 1, 2, 2, 39
Ab major blues (4b), 2, 3, 2, 4, 1, 2, 0, 0, 2, 3, 1, 0, 0, 0, 0, 1, 1, 1, 0, 2, 1, 2, 1, 0, 0, 0, 3, 2, 1, 1, 2, 1, 2, 2, 43
E major blues (4#), 2, 3, 2, 2, 1, 3, 0, 0, 1, 3, 0, 0, 0, 0, 1, 2, 0, 0, 0, 2, 1, 1, 1, 1, 0, 0, 2, 1, 1, 2, 1, 1, 1, 1, 36
F minor blues (4b), 1, 5, 1, 3, 1, 2, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 2, 1, 0, 0, 0, 3, 1, 1, 1, 2, 1, 2, 2, 37
C# minor blues (4#), 3, 2, 3, 3, 2, 3, 1, 0, 3, 2, 2, 1, 1, 1, 0, 0, 1, 2, 0, 1, 1, 2, 0, 1, 1, 1, 2, 3, 2, 2, 2, 1, 2, 2, 53
Ab dorian (4b), 3, 2, 3, 2, 2, 2, 1, 1, 2, 3, 1, 0, 0, 0, 0, 1, 1, 1, 0, 2, 0, 1, 2, 1, 0, 0, 4, 1, 2, 1, 2, 1, 2, 2, 46
E dorian (4#), 3, 2, 3, 2, 2, 2, 1, 0, 3, 2, 3, 2, 1, 1, 0, 0, 0, 1, 1, 2, 1, 1, 0, 1, 1, 1, 0, 2, 2, 3, 1, 1, 2, 1, 48
Ab phrygian (4b), 2, 3, 2, 3, 1, 3, 0, 0, 2, 3, 1, 0, 0, 0, 1, 2, 0, 0, 0, 2, 1, 1, 1, 1, 0, 0, 2, 2, 1, 2, 1, 1, 1, 1, 40
E phrygian (4#), 1, 2, 1, 1, 3, 2, 2, 1, 2, 0, 3, 1, 0, 1, 1, 1, 0, 0, 2, 1, 0, 0, 2, 2, 0, 1, 2, 1, 1, 2, 0, 0, 1, 0, 37
Ab lydian (4b), 2, 3, 2, 4, 1, 2, 0, 0, 2, 3, 1, 0, 0, 0, 0, 1, 1, 1, 0, 2, 1, 2, 1, 0, 0, 0, 3, 2, 1, 1, 2, 1, 2, 2, 43
E lydian (4#), 2, 4, 2, 4, 2, 3, 1, 0, 2, 2, 1, 0, 0, 1, 0, 1, 1, 1, 1, 2, 1, 2, 2, 0, 0, 1, 2, 2, 0, 0, 1, 0, 2, 1, 44
Ab mixolydian (4b), 3, 3, 3, 3, 3, 3, 2, 0, 3, 1, 2, 1, 1, 2, 0, 0, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 3, 1, 1, 1, 0, 2, 1, 53
E mixolydian (4#), 3, 3, 3, 4, 2, 3, 1, 0, 3, 3, 2, 1, 1, 1, 1, 2, 1, 2, 0, 2, 1, 2, 1, 2, 1, 1, 3, 3, 2, 3, 2, 1, 2, 2, 64
Ab aeolian (4b), 3, 3, 3, 4, 2, 4, 1, 0, 3, 3, 2, 1, 1, 1, 1, 2, 1, 2, 0, 2, 1, 2, 1, 2, 1, 1, 3, 3, 2, 3, 2, 1, 3, 2, 66
E aeolian (4#), 3, 2, 3, 3, 2, 2, 1, 0, 3, 2, 2, 1, 1, 1, 0, 0, 1, 2, 0, 1, 1, 2, 0, 1, 1, 1, 2, 3, 2, 2, 2, 1, 2, 2, 52
Ab locrian (4b), 2, 3, 2, 3, 1, 2, 0, 0, 1, 3, 0, 0, 0, 0, 0, 1, 1, 1, 0, 2, 1, 2, 1, 0, 0, 0, 3, 1, 1, 1, 2, 1, 2, 2, 39
E locrian (4#), 3, 2, 3, 3, 2, 2, 1, 0, 3, 2, 2, 1, 1, 1, 0, 0, 1, 2, 0, 1, 1, 2, 0, 1, 1, 1, 2, 3, 2, 2, 2, 1, 2, 2, 52
Db major (5b), 2, 3, 2, 3, 1, 2, 0, 0, 1, 3, 0, 0, 0, 0, 0, 1, 1, 1, 0, 2, 1, 2, 1, 0, 0, 0, 3, 1, 1, 1, 2, 1, 2, 2, 39
B major (5#), 2, 3, 2, 4, 1, 2, 0, 0, 2, 3, 1, 0, 0, 0, 0, 1, 1, 1, 0, 2, 1, 2, 1, 0, 0, 0, 3, 2, 1, 1, 2, 1, 2, 2, 43
Bb minor (5b), 2, 3, 2, 2, 1, 3, 0, 0, 1, 3, 0, 0, 0, 0, 1, 2, 0, 0, 0, 2, 1, 1, 1, 1, 0, 0, 2, 1, 1, 2, 1, 1, 1, 1, 36
G# minor (5#), 1, 5, 1, 3, 1, 2, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 2, 1, 0, 0, 0, 3, 1, 1, 1, 2, 1, 2, 2, 37
Bb minor mel (5b), 3, 2, 3, 3, 2, 3, 1, 0, 3, 2, 2, 1, 1, 1, 0, 0, 1, 2, 0, 1, 1, 2, 0, 1, 1, 1, 2, 3, 2, 2, 2, 1, 2, 2, 53
G# minor mel (5#), 3, 2, 3, 2, 2, 2, 1, 1, 2, 3, 1, 0, 0, 0, 0, 1, 1, 1, 0, 2, 0, 1, 2, 1, 0, 0, 4, 1, 2, 1, 2, 1, 2, 2, 46
Db major blues (5b), 2, 3, 2, 4, 1, 2, 0, 0, 2, 3, 1, 0, 0, 0, 0, 1, 1, 1, 0, 2, 1, 2, 1, 0, 0, 0, 3, 2, 1, 1, 2, 1, 2, 2, 43
B major blues (5#), 2, 4, 2, 4, 2, 3, 1, 0, 2, 2, 1, 0, 0, 1, 0, 1, 1, 1, 1, 2, 1, 2, 2, 0, 0, 1, 2, 2, 0, 0, 1, 0, 2, 1, 44
Bb minor blues (5b), 3, 3, 3, 3, 3, 3, 2, 0, 3, 1, 2, 1, 1, 2, 0, 0, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 3, 1, 1, 1, 0, 2, 1, 53
G# minor blues (5#), 3, 3, 3, 4, 2, 3, 1, 0, 3, 3, 2, 1, 1, 1, 1, 2, 1, 2, 0, 2, 1, 2, 1, 2, 1, 1, 3, 3, 2, 3, 2, 1, 2, 2, 64
Db dorian (5b), 3, 3, 3, 4, 2, 4, 1, 0, 3, 3, 2, 1, 1, 1, 1, 2, 1, 2, 0, 2, 1, 2, 1, 2, 1, 1, 3, 3, 2, 3, 2, 1, 3, 2, 66
B dorian (5#), 3, 2, 3, 3, 2, 2, 1, 0, 3, 2, 2, 1, 1, 1, 0, 0, 1, 2, 0, 1, 1, 2, 0, 1, 1, 1, 2, 3, 2, 2, 2, 1, 2, 2, 52
Db phrygian (5b), 2, 3, 2, 3, 1, 2, 0, 0, 1, 3, 0, 0, 0, 0, 0, 1, 1, 1, 0, 2, 1, 2, 1, 0, 0, 0, 3, 1, 1, 1, 2, 1, 2, 2, 39
B phrygian (5#), 3, 2, 3, 3, 2, 2, 1, 0, 3, 2, 2, 1, 1, 1, 0, 0, 1, 2, 0, 1, 1, 2, 0, 1, 1, 1, 2, 3, 2, 2, 2, 1, 2, 2, 52
Db lydian (5b), 2, 3, 2, 3, 1, 2, 0, 0, 1, 3, 0, 0, 0, 0, 0, 1, 1, 1, 0, 2, 1, 2, 1, 0, 0, 0, 3, 1, 1, 1, 2, 1, 2, 2, 39
B lydian (5#), 2, 3, 2, 4, 1, 2, 0, 0, 2, 3, 1, 0, 0, 0, 0, 1, 1, 1, 0, 2, 1, 2, 1, 0, 0, 0, 3, 2, 1, 1, 2, 1, 2, 2, 43
Db mixolydian (5b), 2, 3, 2, 2, 1, 3, 0, 0, 1, 3, 0, 0, 0, 0, 1, 2, 0, 0, 0, 2, 1, 1, 1, 1, 0, 0, 2, 1, 1, 2, 1, 1, 1, 1, 36
B mixolydian (5#), 1, 5, 1, 3, 1, 2, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 2, 1, 0, 0, 0, 3, 1, 1, 1, 2, 1, 2, 2, 37
Db aeolian (5b), 3, 2, 3, 3, 2, 3, 1, 0, 3, 2, 2, 1, 1, 1, 0, 0, 1, 2, 0, 1, 1, 2, 0, 1, 1, 1, 2, 3, 2, 2, 2, 1, 2, 2, 53
B aeolian (5#), 3, 2, 3, 2, 2, 2, 1, 1, 2, 3, 1, 0, 0, 0, 0, 1, 1, 1, 0, 2, 0, 1, 2, 1, 0, 0, 4, 1, 2, 1, 2, 1, 2, 2, 46
Db locrian (5b), 3, 2, 3, 2, 2, 2, 1, 0, 3, 2, 3, 2, 1, 1, 0, 0, 0, 1, 1, 2, 1, 1, 0, 1, 1, 1, 0, 2, 2, 3, 1, 1, 2, 1, 48
B locrian (5#), 2, 2, 2, 2, 4, 2, 3, 1, 4, 1, 3, 1, 1, 2, 0, 0, 1, 2, 1, 1, 0, 1, 2, 3, 1, 2, 2, 2, 2, 2, 1, 0, 2, 1, 56
