 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, rowcost
C locrian (0), 0:0:0:0:0, 1:1:0:0:0, 4:3:0:1:1, 1:1:0:0:0, 3:3:0:0:0, 4:4:0:0:1, 3:3:0:0:0, 1:1:0:0:0, 3:3:0:0:2, 2:2:0:0:0, 5:4:0:0:1, 3:3:0:0:1, 0:0:0:0:0, 4:2:0:0:0, 3:3:0:0:0, 1:1:0:0:0, 3:3:0:0:0, 3:3:0:0:0, 2:2:0:0:0, 5:5:1:0:2, 7:5:0:0:1, 2:2:0:0:0, 3:3:0:0:1, 4:4:0:0:1, 1:1:0:0:0, 3:2:0:0:0, 1:1:0:0:0, 2:2:0:0:0, 7:5:0:0:1, 2:2:0:0:0, 1:1:0:0:0, 2:2:0:0:0, 4:3:0:0:1, 3:3:0:0:0, 3:3:0:0:0, 0:0:0:0:0, 1:1:0:0:0, 2:2:0:0:1, 3:3:0:0:0, 3:3:0:0:0, 2:2:0:0:0, 2:2:0:0:0, 4:4:0:0:1, 0:0:0:0:0, 4:4:0:0:1, 1:1:0:0:0, 2:2:0:0:0, 0:0:0:0:0, 5:4:0:0:0, 2:2:0:0:0, 127:116:1:1:16
F major (1b), 0:0:0:0:0, 0:0:0:0:0, 3:1:0:1:1, 0:0:0:0:0, 2:0:0:0:0, 4:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 3:1:0:0:1, 3:1:0:0:1, 4:1:0:0:1, 2:1:0:0:1, 0:0:0:0:0, 3:0:0:0:0, 3:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 4:3:1:0:3, 7:0:1:0:1, 1:0:0:0:0, 2:1:0:0:1, 3:2:0:0:2, 0:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 2:0:1:0:1, 6:2:0:0:2, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 4:0:1:0:1, 2:1:0:0:1, 2:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 0:0:0:0:0, 5:2:0:0:2, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 5:0:1:0:1, 1:0:0:0:0, 96:16:5:1:20
G major (1#), 0:0:0:0:0, 2:0:0:0:1, 3:1:0:1:1, 2:0:0:0:1, 4:2:0:0:0, 5:0:0:0:3, 3:2:0:0:2, 2:1:0:0:0, 2:0:0:0:2, 2:0:1:0:2, 4:0:0:0:3, 3:1:0:0:1, 1:0:0:0:0, 4:0:0:0:2, 2:0:0:0:1, 1:1:0:0:0, 2:1:0:0:1, 4:0:0:0:2, 2:2:0:0:1, 4:2:1:0:2, 7:1:0:0:2, 2:1:0:0:1, 3:1:0:0:1, 3:1:0:0:1, 2:1:0:0:0, 4:1:0:0:1, 1:0:0:0:1, 2:2:0:0:0, 6:1:0:0:2, 3:0:0:0:2, 2:0:0:0:1, 3:2:0:0:0, 5:2:0:0:2, 2:2:0:0:0, 4:1:0:0:2, 1:0:0:0:0, 1:0:0:0:1, 2:1:0:0:0, 2:1:0:0:1, 3:1:0:0:2, 1:0:0:0:1, 3:0:0:0:2, 4:0:1:0:3, 0:0:0:0:0, 3:0:0:0:2, 1:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 6:1:0:0:2, 3:1:0:0:1, 133:34:3:1:58
D minor (1b), 0:0:0:0:0, 0:0:0:0:0, 3:1:0:1:1, 0:0:0:0:0, 2:0:0:0:0, 4:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 3:1:0:0:1, 3:1:0:0:1, 4:1:0:0:1, 2:1:0:0:1, 0:0:0:0:0, 3:0:0:0:0, 3:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 4:3:1:0:3, 7:0:1:0:1, 1:0:0:0:0, 2:1:0:0:1, 3:2:0:0:2, 0:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 2:0:1:0:1, 6:2:0:0:2, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 4:0:1:0:1, 2:1:0:0:1, 2:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 0:0:0:0:0, 5:2:0:0:2, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 5:0:1:0:1, 1:0:0:0:0, 96:16:5:1:20
E minor (1#), 0:0:0:0:0, 2:0:0:0:1, 3:1:0:1:1, 2:0:0:0:1, 4:2:0:0:0, 5:0:0:0:3, 3:2:0:0:2, 2:1:0:0:0, 2:0:0:0:2, 2:0:1:0:2, 4:0:0:0:3, 3:1:0:0:1, 1:0:0:0:0, 4:0:0:0:2, 2:0:0:0:1, 1:1:0:0:0, 2:1:0:0:1, 4:0:0:0:2, 2:2:0:0:1, 4:2:1:0:2, 7:1:0:0:2, 2:1:0:0:1, 3:1:0:0:1, 3:1:0:0:1, 2:1:0:0:0, 4:1:0:0:1, 1:0:0:0:1, 2:2:0:0:0, 6:1:0:0:2, 3:0:0:0:2, 2:0:0:0:1, 3:2:0:0:0, 5:2:0:0:2, 2:2:0:0:0, 4:1:0:0:2, 1:0:0:0:0, 1:0:0:0:1, 2:1:0:0:0, 2:1:0:0:1, 3:1:0:0:2, 1:0:0:0:1, 3:0:0:0:2, 4:0:1:0:3, 0:0:0:0:0, 3:0:0:0:2, 1:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 6:1:0:0:2, 3:1:0:0:1, 133:34:3:1:58
D minor mel (1b), 0:0:0:0:0, 0:0:0:0:0, 3:1:0:1:1, 0:0:0:0:0, 2:0:0:0:0, 4:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 3:1:0:0:1, 3:1:0:0:1, 4:1:0:0:1, 2:1:0:0:1, 0:0:0:0:0, 3:0:0:0:0, 3:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 4:3:1:0:3, 7:0:1:0:1, 1:0:0:0:0, 2:1:0:0:1, 3:2:0:0:2, 0:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 2:0:1:0:1, 6:2:0:0:2, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 4:0:1:0:1, 2:1:0:0:1, 2:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 0:0:0:0:0, 5:2:0:0:2, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 5:0:1:0:1, 1:0:0:0:0, 96:16:5:1:20
E minor mel (1#), 0:0:0:0:0, 2:0:0:0:1, 3:1:0:1:1, 2:0:0:0:1, 4:2:0:0:0, 5:0:0:0:3, 3:2:0:0:2, 2:1:0:0:0, 2:0:0:0:2, 2:0:1:0:2, 4:0:0:0:3, 3:1:0:0:1, 1:0:0:0:0, 4:0:0:0:2, 2:0:0:0:1, 1:1:0:0:0, 2:1:0:0:1, 4:0:0:0:2, 2:2:0:0:1, 4:2:1:0:2, 7:1:0:0:2, 2:1:0:0:1, 3:1:0:0:1, 3:1:0:0:1, 2:1:0:0:0, 4:1:0:0:1, 1:0:0:0:1, 2:2:0:0:0, 6:1:0:0:2, 3:0:0:0:2, 2:0:0:0:1, 3:2:0:0:0, 5:2:0:0:2, 2:2:0:0:0, 4:1:0:0:2, 1:0:0:0:0, 1:0:0:0:1, 2:1:0:0:0, 2:1:0:0:1, 3:1:0:0:2, 1:0:0:0:1, 3:0:0:0:2, 4:0:1:0:3, 0:0:0:0:0, 3:0:0:0:2, 1:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 6:1:0:0:2, 3:1:0:0:1, 133:34:3:1:58
F major blues (1b), 0:0:0:0:0, 0:0:0:0:0, 3:1:0:1:1, 0:0:0:0:0, 2:0:0:0:0, 4:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 3:1:0:0:1, 3:1:0:0:1, 4:1:0:0:1, 2:1:0:0:1, 0:0:0:0:0, 3:0:0:0:0, 3:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 4:3:1:0:3, 7:0:1:0:1, 1:0:0:0:0, 2:1:0:0:1, 3:2:0:0:2, 0:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 2:0:1:0:1, 6:2:0:0:2, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 4:0:1:0:1, 2:1:0:0:1, 2:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 0:0:0:0:0, 5:2:0:0:2, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 5:0:1:0:1, 1:0:0:0:0, 96:16:5:1:20
G major blues (1#), 0:0:0:0:0, 2:0:0:0:1, 3:1:0:1:1, 2:0:0:0:1, 4:2:0:0:0, 5:0:0:0:3, 3:2:0:0:2, 2:1:0:0:0, 2:0:0:0:2, 2:0:1:0:2, 4:0:0:0:3, 3:1:0:0:1, 1:0:0:0:0, 4:0:0:0:2, 2:0:0:0:1, 1:1:0:0:0, 2:1:0:0:1, 4:0:0:0:2, 2:2:0:0:1, 4:2:1:0:2, 7:1:0:0:2, 2:1:0:0:1, 3:1:0:0:1, 3:1:0:0:1, 2:1:0:0:0, 4:1:0:0:1, 1:0:0:0:1, 2:2:0:0:0, 6:1:0:0:2, 3:0:0:0:2, 2:0:0:0:1, 3:2:0:0:0, 5:2:0:0:2, 2:2:0:0:0, 4:1:0:0:2, 1:0:0:0:0, 1:0:0:0:1, 2:1:0:0:0, 2:1:0:0:1, 3:1:0:0:2, 1:0:0:0:1, 3:0:0:0:2, 4:0:1:0:3, 0:0:0:0:0, 3:0:0:0:2, 1:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 6:1:0:0:2, 3:1:0:0:1, 133:34:3:1:58
D minor blues (1b), 0:0:0:0:0, 0:0:0:0:0, 3:1:0:1:1, 0:0:0:0:0, 2:0:0:0:0, 4:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 3:1:0:0:1, 3:1:0:0:1, 4:1:0:0:1, 2:1:0:0:1, 0:0:0:0:0, 3:0:0:0:0, 3:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 4:3:1:0:3, 7:0:1:0:1, 1:0:0:0:0, 2:1:0:0:1, 3:2:0:0:2, 0:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 2:0:1:0:1, 6:2:0:0:2, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 4:0:1:0:1, 2:1:0:0:1, 2:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 0:0:0:0:0, 5:2:0:0:2, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 5:0:1:0:1, 1:0:0:0:0, 96:16:5:1:20
E minor blues (1#), 0:0:0:0:0, 2:0:0:0:1, 3:1:0:1:1, 2:0:0:0:1, 4:2:0:0:0, 5:0:0:0:3, 3:2:0:0:2, 2:1:0:0:0, 2:0:0:0:2, 2:0:1:0:2, 4:0:0:0:3, 3:1:0:0:1, 1:0:0:0:0, 4:0:0:0:2, 2:0:0:0:1, 1:1:0:0:0, 2:1:0:0:1, 4:0:0:0:2, 2:2:0:0:1, 4:2:1:0:2, 7:1:0:0:2, 2:1:0:0:1, 3:1:0:0:1, 3:1:0:0:1, 2:1:0:0:0, 4:1:0:0:1, 1:0:0:0:1, 2:2:0:0:0, 6:1:0:0:2, 3:0:0:0:2, 2:0:0:0:1, 3:2:0:0:0, 5:2:0:0:2, 2:2:0:0:0, 4:1:0:0:2, 1:0:0:0:0, 1:0:0:0:1, 2:1:0:0:0, 2:1:0:0:1, 3:1:0:0:2, 1:0:0:0:1, 3:0:0:0:2, 4:0:1:0:3, 0:0:0:0:0, 3:0:0:0:2, 1:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 6:1:0:0:2, 3:1:0:0:1, 133:34:3:1:58
F dorian (1b), 0:0:0:0:0, 0:0:0:0:0, 3:1:0:1:1, 0:0:0:0:0, 2:0:0:0:0, 4:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 3:1:0:0:1, 3:1:0:0:1, 4:1:0:0:1, 2:1:0:0:1, 0:0:0:0:0, 3:0:0:0:0, 3:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 4:3:1:0:3, 7:0:1:0:1, 1:0:0:0:0, 2:1:0:0:1, 3:2:0:0:2, 0:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 2:0:1:0:1, 6:2:0:0:2, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 4:0:1:0:1, 2:1:0:0:1, 2:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 0:0:0:0:0, 5:2:0:0:2, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 5:0:1:0:1, 1:0:0:0:0, 96:16:5:1:20
G dorian (1#), 0:0:0:0:0, 2:0:0:0:1, 3:1:0:1:1, 2:0:0:0:1, 4:2:0:0:0, 5:0:0:0:3, 3:2:0:0:2, 2:1:0:0:0, 2:0:0:0:2, 2:0:1:0:2, 4:0:0:0:3, 3:1:0:0:1, 1:0:0:0:0, 4:0:0:0:2, 2:0:0:0:1, 1:1:0:0:0, 2:1:0:0:1, 4:0:0:0:2, 2:2:0:0:1, 4:2:1:0:2, 7:1:0:0:2, 2:1:0:0:1, 3:1:0:0:1, 3:1:0:0:1, 2:1:0:0:0, 4:1:0:0:1, 1:0:0:0:1, 2:2:0:0:0, 6:1:0:0:2, 3:0:0:0:2, 2:0:0:0:1, 3:2:0:0:0, 5:2:0:0:2, 2:2:0:0:0, 4:1:0:0:2, 1:0:0:0:0, 1:0:0:0:1, 2:1:0:0:0, 2:1:0:0:1, 3:1:0:0:2, 1:0:0:0:1, 3:0:0:0:2, 4:0:1:0:3, 0:0:0:0:0, 3:0:0:0:2, 1:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 6:1:0:0:2, 3:1:0:0:1, 133:34:3:1:58
F phrygian (1b), 0:0:0:0:0, 0:0:0:0:0, 3:1:0:1:1, 0:0:0:0:0, 2:0:0:0:0, 4:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 3:1:0:0:1, 3:1:0:0:1, 4:1:0:0:1, 2:1:0:0:1, 0:0:0:0:0, 3:0:0:0:0, 3:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 4:3:1:0:3, 7:0:1:0:1, 1:0:0:0:0, 2:1:0:0:1, 3:2:0:0:2, 0:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 2:0:1:0:1, 6:2:0:0:2, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 4:0:1:0:1, 2:1:0:0:1, 2:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 0:0:0:0:0, 5:2:0:0:2, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 5:0:1:0:1, 1:0:0:0:0, 96:16:5:1:20
