id,title,composer,part,KSgt,KSest,notes,err,time
8460,BWV846_Prelude,Bach,rh,,C major (0),408,0,0.085
8460,BWV846_Prelude,Bach,lh,,a minor (0),211,6,0.057
8461,BWV846_Fugue,Bach,rh,,a minor (0),487,3,1.679
8461,BWV846_Fugue,Bach,lh,,a minor (0),315,3,0.475
8480,BWV848_Prelude,Bach,rh,,a# minor (7),397,14,0.094
8480,BWV848_Prelude,Bach,lh,,a# minor (7),425,25,0.099
8481,BWV848_Fugue,Bach,rh,,a# minor (7),866,57,2.057
8481,BWV848_Fugue,Bach,lh,,a# minor (7),623,63,0.953
8540,BWV854_Prelude,Bach,rh,,c# minor (4),287,4,0.417
8540,BWV854_Prelude,Bach,lh,,c# minor (4),221,1,0.287
8541,BWV854_Fugue,Bach,rh,,c# minor (4),475,0,1.425
8541,BWV854_Fugue,Bach,lh,,c# minor (4),287,1,0.345
8561,BWV856_Fugue,Bach,rh,,d minor (-1),481,1,0.606
8561,BWV856_Fugue,Bach,lh,,d minor (-1),313,1,0.120
8570,BWV857_Prelude,Bach,rh,,f minor (-4),394,1,0.924
8570,BWV857_Prelude,Bach,lh,,f minor (-4),249,0,0.393
8580,BWV858_Prelude,Bach,rh,,d# minor (6),293,11,0.269
8580,BWV858_Prelude,Bach,lh,,d# minor (6),169,3,0.066
8581,BWV858_Fugue,Bach,rh,,d# minor (6),583,1,1.180
8581,BWV858_Fugue,Bach,lh,,d# minor (6),370,2,0.371
8600,BWV860_Prelude,Bach,rh,,e minor (1),335,0,0.950
8600,BWV860_Prelude,Bach,lh,,e minor (1),275,0,0.302
8601,BWV860_Fugue,Bach,rh,,e minor (1),1124,2,2.551
8601,BWV860_Fugue,Bach,lh,,e minor (1),705,3,1.163
8620,BWV862_Prelude,Bach,rh,,A- major (-4),381,0,0.298
8620,BWV862_Prelude,Bach,lh,,A- major (-4),314,0,0.180
8621,BWV862_Fugue,Bach,rh,,f minor (-4),477,0,0.846
8621,BWV862_Fugue,Bach,lh,,f minor (-4),455,0,0.785
8630,BWV863_Prelude,Bach,rh,,g# minor (5),344,4,0.378
8630,BWV863_Prelude,Bach,lh,,g# minor (5),267,5,0.227
8631,BWV863_Fugue,Bach,rh,,g# minor (5),473,11,0.845
8631,BWV863_Fugue,Bach,lh,,g# minor (5),374,22,0.394
8640,BWV864_Prelude,Bach,rh,,f# minor (3),361,1,1.225
8640,BWV864_Prelude,Bach,lh,,f# minor (3),280,0,0.491
8641,BWV864_Fugue,Bach,rh,,f# minor (3),813,0,2.417
8641,BWV864_Fugue,Bach,lh,,f# minor (3),487,1,0.697
8650,BWV865_Prelude,Bach,rh,,a minor (0),402,1,1.660
8650,BWV865_Prelude,Bach,lh,,a minor (0),246,0,0.196
8651,BWV865_Fugue,Bach,rh,,a minor (0),1408,8,5.356
8651,BWV865_Fugue,Bach,lh,,a minor (0),1140,4,3.156
8660,BWV866_Prelude,Bach,rh,,g minor (-2),317,4,2.998
8660,BWV866_Prelude,Bach,lh,,g minor (-2),321,2,11.838
8661,BWV866_Fugue,Bach,rh,,g minor (-2),573,0,0.607
8661,BWV866_Fugue,Bach,lh,,g minor (-2),395,0,0.338
8670,BWV867_Prelude,Bach,rh,,b- minor (-5),528,1,2.763
8670,BWV867_Prelude,Bach,lh,,b- minor (-5),279,0,0.453
8671,BWV867_Fugue,Bach,rh,,b- minor (-5),536,2,0.499
8671,BWV867_Fugue,Bach,lh,,b- minor (-5),291,3,0.153
8680,BWV868_Prelude,Bach,rh,,g# minor (5),260,0,0.403
8680,BWV868_Prelude,Bach,lh,,g# minor (5),180,0,0.127
8681,BWV868_Fugue,Bach,rh,,g# minor (5),466,3,0.845
8681,BWV868_Fugue,Bach,lh,,B major (5),442,1,0.486
8700,BWV870_Prelude,Bach,rh,(0),d minor (-1),584,9,3.827
8700,BWV870_Prelude,Bach,lh,,a minor (0),410,3,0.921
8701,BWV870_Fugue,Bach,rh,,a minor (0),682,3,0.709
8701,BWV870_Fugue,Bach,lh,,a minor (0),415,0,0.291
8731,BWV873_Fugue,Bach,rh,,c# minor (4),862,20,1.913
8731,BWV873_Fugue,Bach,lh,,c# minor (4),603,9,0.661
8740,BWV874_Prelude,Bach,rh,,b minor (2),930,0,3.363
8740,BWV874_Prelude,Bach,lh,,b minor (2),620,1,1.441
8741,BWV874_Fugue,Bach,rh,,b minor (2),495,0,0.842
8741,BWV874_Fugue,Bach,lh,,b minor (2),471,0,0.628
8750,BWV875_Prelude,Bach,rh,,d minor (-1),581,2,0.450
8750,BWV875_Prelude,Bach,lh,,d minor (-1),510,0,0.333
8751,BWV875_Fugue,Bach,rh,,d minor (-1),487,13,3.536
8751,BWV875_Fugue,Bach,lh,,d minor (-1),344,1,1.253
8760,BWV876_Prelude,Bach,rh,,c minor (-3),561,4,0.569
8760,BWV876_Prelude,Bach,lh,,c minor (-3),384,1,0.173
8761,BWV876_Fugue,Bach,rh,,c minor (-3),377,0,0.222
8761,BWV876_Fugue,Bach,lh,,E- major (-3),373,0,0.201
8800,BWV880_Prelude,Bach,rh,,d minor (-1),799,1,1.263
8800,BWV880_Prelude,Bach,lh,,d minor (-1),677,1,0.911
8801,BWV880_Fugue,Bach,rh,,d minor (-1),688,8,0.538
8801,BWV880_Fugue,Bach,lh,,d minor (-1),416,8,0.172
8830,BWV883_Prelude,Bach,rh,,f# minor (3),524,2,0.587
8830,BWV883_Prelude,Bach,lh,,f# minor (3),414,2,0.395
8831,BWV883_Fugue,Bach,rh,,f# minor (3),809,2,2.059
8831,BWV883_Fugue,Bach,lh,,f# minor (3),688,1,1.001
8840,BWV884_Prelude,Bach,rh,,e minor (1),484,2,0.426
8840,BWV884_Prelude,Bach,lh,,e minor (1),422,0,0.261
8841,BWV884_Fugue,Bach,rh,,e minor (1),421,0,0.201
8841,BWV884_Fugue,Bach,lh,,e minor (1),321,5,0.151
8850,BWV885_Prelude,Bach,rh,,g minor (-2),355,5,1.221
8850,BWV885_Prelude,Bach,lh,,g minor (-2),237,0,0.759
8851,BWV885_Fugue,Bach,rh,,g minor (-2),884,1,1.522
8851,BWV885_Fugue,Bach,lh,,g minor (-2),851,4,1.365
8870,BWV887_Prelude,Bach,rh,,g# minor (5),672,33,1.380
8870,BWV887_Prelude,Bach,lh,,g# minor (5),646,47,0.952
8871,BWV887_Fugue,Bach,rh,,g# minor (5),1045,58,0.814
8871,BWV887_Fugue,Bach,lh,,g# minor (5),647,40,0.294
