id,title,composer,part,KSgt,KSest,notes,err,time
8460,BWV846_Prelude,Bach,rh,,C major (0),408,0,0.074
8460,BWV846_Prelude,Bach,lh,,a minor (0),211,10,0.044
8461,BWV846_Fugue,Bach,rh,,C major (0),487,2,0.926
8461,BWV846_Fugue,Bach,lh,,C major (0),315,3,0.346
8480,BWV848_Prelude,Bach,rh,,C# major (7),397,17,0.090
8480,BWV848_Prelude,Bach,lh,,C# major (7),425,23,0.097
8481,BWV848_Fugue,Bach,rh,,C# major (7),866,56,2.077
8481,BWV848_Fugue,Bach,lh,(7),A- major (-4),623,48,0.944
8540,BWV854_Prelude,Bach,rh,(4),A major (3),287,2,0.411
8540,BWV854_Prelude,Bach,lh,(4),A major (3),221,1,0.281
8541,BWV854_Fugue,Bach,rh,,E major (4),475,0,1.310
8541,BWV854_Fugue,Bach,lh,,E major (4),287,1,0.318
8561,BWV856_Fugue,Bach,rh,,d minor (-1),481,0,0.375
8561,BWV856_Fugue,Bach,lh,,F major (-1),313,1,0.093
8570,BWV857_Prelude,Bach,rh,,f minor (-4),394,1,0.870
8570,BWV857_Prelude,Bach,lh,,f minor (-4),249,1,0.376
8580,BWV858_Prelude,Bach,rh,,F# major (6),293,22,0.265
8580,BWV858_Prelude,Bach,lh,,F# major (6),169,4,0.061
8581,BWV858_Fugue,Bach,rh,(6),e- minor (-6),583,1,1.242
8581,BWV858_Fugue,Bach,lh,,F# major (6),370,4,0.347
8600,BWV860_Prelude,Bach,rh,,G major (1),335,0,0.589
8600,BWV860_Prelude,Bach,lh,,G major (1),275,0,0.214
8601,BWV860_Fugue,Bach,rh,,G major (1),1124,2,1.594
8601,BWV860_Fugue,Bach,lh,,G major (1),705,3,0.830
8620,BWV862_Prelude,Bach,rh,,A- major (-4),381,0,0.271
8620,BWV862_Prelude,Bach,lh,,A- major (-4),314,0,0.165
8621,BWV862_Fugue,Bach,rh,,A- major (-4),477,0,0.812
8621,BWV862_Fugue,Bach,lh,,A- major (-4),455,0,0.729
8630,BWV863_Prelude,Bach,rh,,B major (5),344,3,0.365
8630,BWV863_Prelude,Bach,lh,,g# minor (5),267,5,0.225
8631,BWV863_Fugue,Bach,rh,,B major (5),473,34,1.037
8631,BWV863_Fugue,Bach,lh,,B major (5),374,19,0.395
8640,BWV864_Prelude,Bach,rh,(3),D major (2),361,1,0.983
8640,BWV864_Prelude,Bach,lh,,A major (3),280,0,0.414
8641,BWV864_Fugue,Bach,rh,,A major (3),813,0,1.986
8641,BWV864_Fugue,Bach,lh,,A major (3),487,0,0.533
8650,BWV865_Prelude,Bach,rh,,C major (0),402,0,0.916
8650,BWV865_Prelude,Bach,lh,,a minor (0),246,0,0.139
8651,BWV865_Fugue,Bach,rh,,C major (0),1408,5,3.973
8651,BWV865_Fugue,Bach,lh,,C major (0),1140,1,2.072
8660,BWV866_Prelude,Bach,rh,,B- major (-2),317,1,3.098
8660,BWV866_Prelude,Bach,lh,,B- major (-2),321,2,10.680
8661,BWV866_Fugue,Bach,rh,,B- major (-2),573,0,0.512
8661,BWV866_Fugue,Bach,lh,,B- major (-2),395,0,0.284
8670,BWV867_Prelude,Bach,rh,,b- minor (-5),528,1,2.532
8670,BWV867_Prelude,Bach,lh,,b- minor (-5),279,0,0.431
8671,BWV867_Fugue,Bach,rh,,b- minor (-5),536,6,0.477
8671,BWV867_Fugue,Bach,lh,(-5),C# major (7),291,6,0.139
8680,BWV868_Prelude,Bach,rh,,B major (5),260,0,0.369
8680,BWV868_Prelude,Bach,lh,,g# minor (5),180,0,0.115
8681,BWV868_Fugue,Bach,rh,,B major (5),466,3,0.830
8681,BWV868_Fugue,Bach,lh,,B major (5),442,0,0.454
8700,BWV870_Prelude,Bach,rh,(0),F major (-1),584,12,3.118
8700,BWV870_Prelude,Bach,lh,(0),F major (-1),410,3,0.677
8701,BWV870_Fugue,Bach,rh,,C major (0),682,3,0.491
8701,BWV870_Fugue,Bach,lh,,C major (0),415,0,0.197
8731,BWV873_Fugue,Bach,rh,,E major (4),862,20,2.176
8731,BWV873_Fugue,Bach,lh,,E major (4),603,11,0.681
8740,BWV874_Prelude,Bach,rh,,D major (2),930,0,2.058
8740,BWV874_Prelude,Bach,lh,,D major (2),620,1,0.991
8741,BWV874_Fugue,Bach,rh,,D major (2),495,1,0.647
8741,BWV874_Fugue,Bach,lh,,D major (2),471,0,0.492
8750,BWV875_Prelude,Bach,rh,,d minor (-1),581,0,0.360
8750,BWV875_Prelude,Bach,lh,,F major (-1),510,0,0.258
8751,BWV875_Fugue,Bach,rh,,F major (-1),487,6,2.858
8751,BWV875_Fugue,Bach,lh,,F major (-1),344,1,1.048
8760,BWV876_Prelude,Bach,rh,,E- major (-3),561,4,0.512
8760,BWV876_Prelude,Bach,lh,,E- major (-3),384,1,0.162
8761,BWV876_Fugue,Bach,rh,,E- major (-3),377,0,0.186
8761,BWV876_Fugue,Bach,lh,,E- major (-3),373,0,0.163
8800,BWV880_Prelude,Bach,rh,,F major (-1),799,0,1.000
8800,BWV880_Prelude,Bach,lh,,F major (-1),677,2,0.671
8801,BWV880_Fugue,Bach,rh,,F major (-1),688,9,0.457
8801,BWV880_Fugue,Bach,lh,,F major (-1),416,6,0.156
8830,BWV883_Prelude,Bach,rh,,f# minor (3),524,3,0.593
8830,BWV883_Prelude,Bach,lh,,A major (3),414,2,0.331
8831,BWV883_Fugue,Bach,rh,,A major (3),809,3,1.846
8831,BWV883_Fugue,Bach,lh,,A major (3),688,1,0.821
8840,BWV884_Prelude,Bach,rh,,G major (1),484,2,0.314
8840,BWV884_Prelude,Bach,lh,,G major (1),422,0,0.191
8841,BWV884_Fugue,Bach,rh,,G major (1),421,0,0.155
8841,BWV884_Fugue,Bach,lh,,G major (1),321,5,0.117
8850,BWV885_Prelude,Bach,rh,,g minor (-2),355,3,1.068
8850,BWV885_Prelude,Bach,lh,,g minor (-2),237,0,0.611
8851,BWV885_Fugue,Bach,rh,,B- major (-2),884,3,1.285
8851,BWV885_Fugue,Bach,lh,,B- major (-2),851,6,1.106
8870,BWV887_Prelude,Bach,rh,,B major (5),672,42,2.409
8870,BWV887_Prelude,Bach,lh,(5),A- major (-4),646,88,1.446
8871,BWV887_Fugue,Bach,rh,,B major (5),1045,53,0.851
8871,BWV887_Fugue,Bach,lh,,B major (5),647,36,0.279
8880,BWV888_Prelude,Bach,rh,,A major (3),502,1,1.061
8880,BWV888_Prelude,Bach,lh,,A major (3),276,0,0.175
8881,BWV888_Fugue,Bach,rh,,A major (3),467,0,1.734
8881,BWV888_Fugue,Bach,lh,,A major (3),337,0,0.420
8890,BWV889_Prelude,Bach,rh,(0),F major (-1),441,11,4.189
8890,BWV889_Prelude,Bach,lh,(0),F major (-1),407,10,3.332
8891,BWV889_Fugue,Bach,rh,,C major (0),396,2,1.236
8891,BWV889_Fugue,Bach,lh,,C major (0),366,1,0.655
8910,BWV891_Prelude,Bach,rh,,b- minor (-5),730,1,0.682
8910,BWV891_Prelude,Bach,lh,(-5),C# major (7),498,3,0.230
8911,BWV891_Fugue,Bach,rh,(-5),A- major (-4),950,15,1.449
8911,BWV891_Fugue,Bach,lh,(-5),A- major (-4),879,7,1.212
8920,BWV892_Prelude,Bach,rh,,B major (5),589,12,0.610
8920,BWV892_Prelude,Bach,lh,,B major (5),476,9,0.426
8921,BWV892_Fugue,Bach,rh,,B major (5),764,14,0.560
8921,BWV892_Fugue,Bach,lh,,B major (5),702,5,0.416
8930,BWV893_Prelude,Bach,rh,,D major (2),553,0,0.284
8930,BWV893_Prelude,Bach,lh,,D major (2),364,0,0.125
8931,BWV893_Fugue,Bach,rh,,D major (2),575,3,0.286
8931,BWV893_Fugue,Bach,lh,,D major (2),466,0,0.175
