id,title,composer,part,KSgt,KSest,notes,err,time
8460,BWV846_Prelude,Bach,rh,,C major (0),408,0,0.084
8460,BWV846_Prelude,Bach,lh,,a minor (0),211,6,0.056
8461,BWV846_Fugue,Bach,rh,,a minor (0),487,2,1.730
8461,BWV846_Fugue,Bach,lh,,a minor (0),315,3,0.480
8480,BWV848_Prelude,Bach,rh,,a# minor (7),397,14,0.095
8480,BWV848_Prelude,Bach,lh,,a# minor (7),425,25,0.101
8481,BWV848_Fugue,Bach,rh,,a# minor (7),866,47,2.041
8481,BWV848_Fugue,Bach,lh,,a# minor (7),623,49,0.933
8540,BWV854_Prelude,Bach,rh,,c# minor (4),287,2,0.431
8540,BWV854_Prelude,Bach,lh,,c# minor (4),221,1,0.292
8541,BWV854_Fugue,Bach,rh,,c# minor (4),475,0,1.462
8541,BWV854_Fugue,Bach,lh,,c# minor (4),287,1,0.352
8561,BWV856_Fugue,Bach,rh,,d minor (-1),481,0,0.589
8561,BWV856_Fugue,Bach,lh,,d minor (-1),313,1,0.119
8570,BWV857_Prelude,Bach,rh,,f minor (-4),394,1,0.952
8570,BWV857_Prelude,Bach,lh,,f minor (-4),249,1,0.401
8580,BWV858_Prelude,Bach,rh,,d# minor (6),293,10,0.275
8580,BWV858_Prelude,Bach,lh,,d# minor (6),169,3,0.067
8581,BWV858_Fugue,Bach,rh,,d# minor (6),583,1,1.246
8581,BWV858_Fugue,Bach,lh,,d# minor (6),370,2,0.362
8600,BWV860_Prelude,Bach,rh,,e minor (1),335,0,0.965
8600,BWV860_Prelude,Bach,lh,,e minor (1),275,0,0.306
8601,BWV860_Fugue,Bach,rh,,e minor (1),1124,2,2.541
8601,BWV860_Fugue,Bach,lh,,e minor (1),705,3,1.158
8620,BWV862_Prelude,Bach,rh,,A- major (-4),381,0,0.294
8620,BWV862_Prelude,Bach,lh,,A- major (-4),314,0,0.180
8621,BWV862_Fugue,Bach,rh,,f minor (-4),477,0,0.853
8621,BWV862_Fugue,Bach,lh,,f minor (-4),455,0,0.788
8630,BWV863_Prelude,Bach,rh,,g# minor (5),344,3,0.376
