 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, rowcost
D minor (1b), 0, 1, 0, 1, 2, 0, 0, 1, 0, 1, 1, 1, 0, 0, 2, 2, 0,  , 2, 3, 0, 5, 1, 0, 1, 4, 1, 0, 5, 4, 0, 3, 0, 0, 1, 0, 2, 1, 1, 4, 1,  , 2, 3, 2, 2, 0, 1, 0, 61
E minor (1#), 1, 4, 3, 2, 2, 3, 1, 2, 3, 3, 2, 3, 1, 0, 3, 3, 3,  , 4, 2, 1, 9, 1, 0, 1, 5, 3, 1, 3, 7, 2, 6, 1, 1, 1, 1, 2, 2, 2, 5, 3,  , 3, 2, 2, 4, 3, 3, 1, 120
D minor mel (1b), 0, 2, 1, 1, 1, 1, 0, 1, 1, 4, 2, 2, 0, 0, 3, 2, 1,  , 2, 3, 1, 6, 1, 0, 0, 5, 3, 0, 4, 4, 1, 4, 1, 0, 0, 0, 1, 2, 1, 4, 2,  , 2, 3, 3, 3, 1, 2, 0, 81
E minor mel (1#), 0, 2, 1, 1, 1, 1, 0, 1, 1, 2, 1, 2, 0, 0, 3, 2, 1,  , 3, 2, 1, 6, 1, 0, 0, 5, 2, 0, 4, 6, 1, 4, 1, 0, 0, 0, 1, 2, 1, 6, 2,  , 2, 2, 3, 3, 1, 2, 0, 80
F major blues (1b), 0, 2, 1, 1, 1, 1, 0, 1, 1, 2, 1, 2, 0, 0, 3, 2, 1,  , 3, 2, 1, 6, 1, 0, 0, 5, 2, 0, 4, 6, 1, 4, 1, 0, 0, 0, 1, 2, 1, 6, 2,  , 2, 2, 3, 3, 1, 2, 0, 80
G major blues (1#), 0, 2, 1, 1, 1, 1, 0, 1, 1, 4, 2, 2, 0, 0, 3, 2, 1,  , 2, 3, 1, 6, 1, 0, 0, 5, 3, 0, 4, 4, 1, 4, 1, 0, 0, 0, 1, 2, 1, 4, 2,  , 2, 3, 3, 3, 1, 2, 0, 81
D minor blues (1b), 0, 2, 1, 1, 1, 1, 0, 1, 1, 2, 1, 2, 0, 0, 3, 2, 1,  , 3, 2, 1, 6, 1, 0, 0, 5, 2, 0, 4, 6, 1, 4, 1, 0, 0, 0, 1, 2, 1, 6, 2,  , 2, 2, 3, 3, 1, 2, 0, 80
E minor blues (1#), 0, 2, 1, 1, 1, 1, 0, 1, 1, 4, 2, 2, 0, 0, 3, 2, 1,  , 2, 3, 1, 6, 1, 0, 0, 5, 3, 0, 4, 4, 1, 4, 1, 0, 0, 0, 1, 2, 1, 4, 2,  , 2, 3, 3, 3, 1, 2, 0, 81
F dorian (1b), 0, 2, 1, 1, 1, 1, 0, 1, 1, 4, 2, 2, 0, 0, 3, 2, 1,  , 2, 3, 1, 6, 1, 0, 0, 5, 3, 0, 4, 4, 1, 4, 1, 0, 0, 0, 1, 2, 1, 4, 2,  , 2, 3, 3, 3, 1, 2, 0, 81
G dorian (1#), 0, 2, 1, 1, 1, 1, 0, 1, 1, 4, 2, 2, 0, 0, 3, 2, 1,  , 2, 3, 1, 6, 1, 0, 0, 5, 3, 0, 4, 4, 1, 4, 1, 0, 0, 0, 1, 2, 1, 4, 2,  , 2, 3, 3, 3, 1, 2, 0, 81
F phrygian (1b), 0, 2, 1, 1, 1, 1, 0, 1, 1, 4, 2, 2, 0, 0, 3, 2, 1,  , 2, 3, 1, 6, 1, 0, 0, 5, 3, 0, 4, 4, 1, 4, 1, 0, 0, 0, 1, 2, 1, 4, 2,  , 2, 3, 3, 3, 1, 2, 0, 81
G phrygian (1#), 0, 2, 1, 1, 1, 1, 0, 1, 1, 4, 2, 2, 0, 0, 3, 2, 1,  , 2, 3, 1, 6, 1, 0, 0, 5, 3, 0, 4, 4, 1, 4, 1, 0, 0, 0, 1, 2, 1, 4, 2,  , 2, 3, 3, 3, 1, 2, 0, 81
F lydian (1b), 0, 2, 1, 1, 1, 1, 0, 1, 1, 4, 2, 2, 0, 0, 3, 2, 1,  , 2, 3, 1, 6, 1, 0, 0, 5, 3, 0, 4, 4, 1, 4, 1, 0, 0, 0, 1, 2, 1, 4, 2,  , 2, 3, 3, 3, 1, 2, 0, 81
G lydian (1#), 0, 1, 0, 1, 2, 0, 0, 1, 0, 3, 2, 1, 0, 0, 2, 2, 0,  , 2, 4, 0, 5, 1, 0, 1, 4, 2, 0, 5, 3, 0, 3, 0, 0, 1, 0, 2, 1, 1, 3, 1,  , 3, 4, 2, 2, 0, 1, 0, 66
F mixolydian (1b), 1, 3, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 1, 0, 3, 3, 1,  , 3, 3, 1, 7, 1, 0, 1, 6, 3, 1, 5, 5, 1, 4, 1, 1, 1, 1, 2, 2, 2, 5, 3,  , 3, 3, 2, 4, 2, 3, 1, 108
G mixolydian (1#), 0, 1, 0, 1, 2, 0, 0, 1, 0, 1, 1, 1, 0, 0, 2, 2, 0,  , 2, 3, 0, 5, 1, 0, 1, 4, 1, 0, 5, 4, 0, 3, 0, 0, 1, 0, 2, 1, 1, 4, 1,  , 2, 3, 2, 2, 0, 1, 0, 61
F aeolian (1b), 1, 4, 3, 2, 2, 3, 1, 2, 3, 3, 2, 3, 1, 0, 3, 3, 3,  , 4, 2, 1, 9, 1, 0, 1, 5, 3, 1, 3, 7, 2, 6, 1, 1, 1, 1, 2, 2, 2, 5, 3,  , 3, 2, 2, 4, 3, 3, 1, 120
G aeolian (1#), 0, 2, 1, 1, 1, 1, 0, 1, 1, 4, 2, 2, 0, 0, 3, 2, 1,  , 2, 3, 1, 6, 1, 0, 0, 5, 3, 0, 4, 4, 1, 4, 1, 0, 0, 0, 1, 2, 1, 4, 2,  , 2, 3, 3, 3, 1, 2, 0, 81
F locrian (1b), 0, 2, 1, 1, 1, 1, 0, 1, 1, 2, 1, 2, 0, 0, 3, 2, 1,  , 3, 2, 1, 6, 1, 0, 0, 5, 2, 0, 4, 6, 1, 4, 1, 0, 0, 0, 1, 2, 1, 6, 2,  , 2, 2, 3, 3, 1, 2, 0, 80
G locrian (1#), 0, 2, 1, 1, 1, 1, 0, 1, 1, 2, 1, 2, 0, 0, 3, 2, 1,  , 3, 2, 1, 6, 1, 0, 0, 5, 2, 0, 4, 6, 1, 4, 1, 0, 0, 0, 1, 2, 1, 6, 2,  , 2, 2, 3, 3, 1, 2, 0, 80
Bb major (2b), 0, 2, 1, 1, 1, 1, 0, 1, 1, 4, 2, 2, 0, 0, 3, 2, 1,  , 2, 3, 1, 6, 1, 0, 0, 5, 3, 0, 4, 4, 1, 4, 1, 0, 0, 0, 1, 2, 1, 4, 2,  , 2, 3, 3, 3, 1, 2, 0, 81
D major (2#), 0, 2, 1, 1, 1, 1, 0, 1, 1, 2, 1, 2, 0, 0, 3, 2, 1,  , 3, 2, 1, 6, 1, 0, 0, 5, 2, 0, 4, 6, 1, 4, 1, 0, 0, 0, 1, 2, 1, 6, 2,  , 2, 2, 3, 3, 1, 2, 0, 80
G minor (2b), 0, 2, 1, 1, 1, 1, 0, 1, 1, 4, 2, 2, 0, 0, 3, 2, 1,  , 2, 3, 1, 6, 1, 0, 0, 5, 3, 0, 4, 4, 1, 4, 1, 0, 0, 0, 1, 2, 1, 4, 2,  , 2, 3, 3, 3, 1, 2, 0, 81
B minor (2#), 0, 2, 1, 1, 1, 1, 0, 1, 1, 4, 2, 2, 0, 0, 3, 2, 1,  , 2, 3, 1, 6, 1, 0, 0, 5, 3, 0, 4, 4, 1, 4, 1, 0, 0, 0, 1, 2, 1, 4, 2,  , 2, 3, 3, 3, 1, 2, 0, 81
G minor mel (2b), 0, 2, 1, 1, 1, 1, 0, 1, 1, 4, 2, 2, 0, 0, 3, 2, 1,  , 2, 3, 1, 6, 1, 0, 0, 5, 3, 0, 4, 4, 1, 4, 1, 0, 0, 0, 1, 2, 1, 4, 2,  , 2, 3, 3, 3, 1, 2, 0, 81
B minor mel (2#), 0, 2, 1, 1, 1, 1, 0, 1, 1, 4, 2, 2, 0, 0, 3, 2, 1,  , 2, 3, 1, 6, 1, 0, 0, 5, 3, 0, 4, 4, 1, 4, 1, 0, 0, 0, 1, 2, 1, 4, 2,  , 2, 3, 3, 3, 1, 2, 0, 81
Bb major blues (2b), 0, 2, 1, 1, 1, 1, 0, 1, 1, 4, 2, 2, 0, 0, 3, 2, 1,  , 2, 3, 1, 6, 1, 0, 0, 5, 3, 0, 4, 4, 1, 4, 1, 0, 0, 0, 1, 2, 1, 4, 2,  , 2, 3, 3, 3, 1, 2, 0, 81
D major blues (2#), 0, 2, 1, 1, 1, 1, 0, 1, 1, 4, 2, 2, 0, 0, 3, 2, 1,  , 2, 3, 1, 6, 1, 0, 0, 5, 3, 0, 4, 4, 1, 4, 1, 0, 0, 0, 1, 2, 1, 4, 2,  , 2, 3, 3, 3, 1, 2, 0, 81
G minor blues (2b), 0, 1, 0, 1, 2, 0, 0, 1, 0, 3, 2, 1, 0, 0, 2, 2, 0,  , 2, 4, 0, 5, 1, 0, 1, 4, 2, 0, 5, 3, 0, 3, 0, 0, 1, 0, 2, 1, 1, 3, 1,  , 3, 4, 2, 2, 0, 1, 0, 66
B minor blues (2#), 1, 3, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 1, 0, 3, 3, 1,  , 3, 3, 1, 7, 1, 0, 1, 6, 3, 1, 5, 5, 1, 4, 1, 1, 1, 1, 2, 2, 2, 5, 3,  , 3, 3, 2, 4, 2, 3, 1, 108
Bb dorian (2b), 0, 1, 0, 1, 2, 0, 0, 1, 0, 1, 1, 1, 0, 0, 2, 2, 0,  , 2, 3, 0, 5, 1, 0, 1, 4, 1, 0, 5, 4, 0, 3, 0, 0, 1, 0, 2, 1, 1, 4, 1,  , 2, 3, 2, 2, 0, 1, 0, 61
D dorian (2#), 1, 4, 3, 2, 2, 3, 1, 2, 3, 3, 2, 3, 1, 0, 3, 3, 3,  , 4, 2, 1, 9, 1, 0, 1, 5, 3, 1, 3, 7, 2, 6, 1, 1, 1, 1, 2, 2, 2, 5, 3,  , 3, 2, 2, 4, 3, 3, 1, 120
Bb phrygian (2b), 0, 2, 1, 1, 1, 1, 0, 1, 1, 4, 2, 2, 0, 0, 3, 2, 1,  , 2, 3, 1, 6, 1, 0, 0, 5, 3, 0, 4, 4, 1, 4, 1, 0, 0, 0, 1, 2, 1, 4, 2,  , 2, 3, 3, 3, 1, 2, 0, 81
D phrygian (2#), 0, 2, 1, 1, 1, 1, 0, 1, 1, 2, 1, 2, 0, 0, 3, 2, 1,  , 3, 2, 1, 6, 1, 0, 0, 5, 2, 0, 4, 6, 1, 4, 1, 0, 0, 0, 1, 2, 1, 6, 2,  , 2, 2, 3, 3, 1, 2, 0, 80
Bb lydian (2b), 0, 2, 1, 1, 1, 1, 0, 1, 1, 2, 1, 2, 0, 0, 3, 2, 1,  , 3, 2, 1, 6, 1, 0, 0, 5, 2, 0, 4, 6, 1, 4, 1, 0, 0, 0, 1, 2, 1, 6, 2,  , 2, 2, 3, 3, 1, 2, 0, 80
D lydian (2#), 0, 2, 1, 1, 1, 1, 0, 1, 1, 4, 2, 2, 0, 0, 3, 2, 1,  , 2, 3, 1, 6, 1, 0, 0, 5, 3, 0, 4, 4, 1, 4, 1, 0, 0, 0, 1, 2, 1, 4, 2,  , 2, 3, 3, 3, 1, 2, 0, 81
Bb mixolydian (2b), 0, 2, 1, 1, 1, 1, 0, 1, 1, 2, 1, 2, 0, 0, 3, 2, 1,  , 3, 2, 1, 6, 1, 0, 0, 5, 2, 0, 4, 6, 1, 4, 1, 0, 0, 0, 1, 2, 1, 6, 2,  , 2, 2, 3, 3, 1, 2, 0, 80
D mixolydian (2#), 0, 2, 1, 1, 1, 1, 0, 1, 1, 4, 2, 2, 0, 0, 3, 2, 1,  , 2, 3, 1, 6, 1, 0, 0, 5, 3, 0, 4, 4, 1, 4, 1, 0, 0, 0, 1, 2, 1, 4, 2,  , 2, 3, 3, 3, 1, 2, 0, 81
Bb aeolian (2b), 0, 2, 1, 1, 1, 1, 0, 1, 1, 4, 2, 2, 0, 0, 3, 2, 1,  , 2, 3, 1, 6, 1, 0, 0, 5, 3, 0, 4, 4, 1, 4, 1, 0, 0, 0, 1, 2, 1, 4, 2,  , 2, 3, 3, 3, 1, 2, 0, 81
D aeolian (2#), 0, 2, 1, 1, 1, 1, 0, 1, 1, 4, 2, 2, 0, 0, 3, 2, 1,  , 2, 3, 1, 6, 1, 0, 0, 5, 3, 0, 4, 4, 1, 4, 1, 0, 0, 0, 1, 2, 1, 4, 2,  , 2, 3, 3, 3, 1, 2, 0, 81
Bb locrian (2b), 0, 2, 1, 1, 1, 1, 0, 1, 1, 4, 2, 2, 0, 0, 3, 2, 1,  , 2, 3, 1, 6, 1, 0, 0, 5, 3, 0, 4, 4, 1, 4, 1, 0, 0, 0, 1, 2, 1, 4, 2,  , 2, 3, 3, 3, 1, 2, 0, 81
D locrian (2#), 0, 2, 1, 1, 1, 1, 0, 1, 1, 4, 2, 2, 0, 0, 3, 2, 1,  , 2, 3, 1, 6, 1, 0, 0, 5, 3, 0, 4, 4, 1, 4, 1, 0, 0, 0, 1, 2, 1, 4, 2,  , 2, 3, 3, 3, 1, 2, 0, 81
Eb major (3b), 0, 2, 1, 1, 1, 1, 0, 1, 1, 4, 2, 2, 0, 0, 3, 2, 1,  , 2, 3, 1, 6, 1, 0, 0, 5, 3, 0, 4, 4, 1, 4, 1, 0, 0, 0, 1, 2, 1, 4, 2,  , 2, 3, 3, 3, 1, 2, 0, 81
A major (3#), 0, 1, 0, 1, 2, 0, 0, 1, 0, 3, 2, 1, 0, 0, 2, 2, 0,  , 2, 4, 0, 5, 1, 0, 1, 4, 2, 0, 5, 3, 0, 3, 0, 0, 1, 0, 2, 1, 1, 3, 1,  , 3, 4, 2, 2, 0, 1, 0, 66
C minor (3b), 1, 3, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 1, 0, 3, 3, 1,  , 3, 3, 1, 7, 1, 0, 1, 6, 3, 1, 5, 5, 1, 4, 1, 1, 1, 1, 2, 2, 2, 5, 3,  , 3, 3, 2, 4, 2, 3, 1, 108
F# minor (3#), 0, 1, 0, 1, 2, 0, 0, 1, 0, 1, 1, 1, 0, 0, 2, 2, 0,  , 2, 3, 0, 5, 1, 0, 1, 4, 1, 0, 5, 4, 0, 3, 0, 0, 1, 0, 2, 1, 1, 4, 1,  , 2, 3, 2, 2, 0, 1, 0, 61
C minor mel (3b), 1, 4, 3, 2, 2, 3, 1, 2, 3, 3, 2, 3, 1, 0, 3, 3, 3,  , 4, 2, 1, 9, 1, 0, 1, 5, 3, 1, 3, 7, 2, 6, 1, 1, 1, 1, 2, 2, 2, 5, 3,  , 3, 2, 2, 4, 3, 3, 1, 120
F# minor mel (3#), 0, 2, 1, 1, 1, 1, 0, 1, 1, 4, 2, 2, 0, 0, 3, 2, 1,  , 2, 3, 1, 6, 1, 0, 0, 5, 3, 0, 4, 4, 1, 4, 1, 0, 0, 0, 1, 2, 1, 4, 2,  , 2, 3, 3, 3, 1, 2, 0, 81
Eb major blues (3b), 0, 2, 1, 1, 1, 1, 0, 1, 1, 2, 1, 2, 0, 0, 3, 2, 1,  , 3, 2, 1, 6, 1, 0, 0, 5, 2, 0, 4, 6, 1, 4, 1, 0, 0, 0, 1, 2, 1, 6, 2,  , 2, 2, 3, 3, 1, 2, 0, 80
A major blues (3#), 0, 2, 1, 1, 1, 1, 0, 1, 1, 2, 1, 2, 0, 0, 3, 2, 1,  , 3, 2, 1, 6, 1, 0, 0, 5, 2, 0, 4, 6, 1, 4, 1, 0, 0, 0, 1, 2, 1, 6, 2,  , 2, 2, 3, 3, 1, 2, 0, 80
C minor blues (3b), 0, 2, 1, 1, 1, 1, 0, 1, 1, 4, 2, 2, 0, 0, 3, 2, 1,  , 2, 3, 1, 6, 1, 0, 0, 5, 3, 0, 4, 4, 1, 4, 1, 0, 0, 0, 1, 2, 1, 4, 2,  , 2, 3, 3, 3, 1, 2, 0, 81
F# minor blues (3#), 0, 2, 1, 1, 1, 1, 0, 1, 1, 2, 1, 2, 0, 0, 3, 2, 1,  , 3, 2, 1, 6, 1, 0, 0, 5, 2, 0, 4, 6, 1, 4, 1, 0, 0, 0, 1, 2, 1, 6, 2,  , 2, 2, 3, 3, 1, 2, 0, 80
Eb dorian (3b), 0, 2, 1, 1, 1, 1, 0, 1, 1, 4, 2, 2, 0, 0, 3, 2, 1,  , 2, 3, 1, 6, 1, 0, 0, 5, 3, 0, 4, 4, 1, 4, 1, 0, 0, 0, 1, 2, 1, 4, 2,  , 2, 3, 3, 3, 1, 2, 0, 81
A dorian (3#), 0, 2, 1, 1, 1, 1, 0, 1, 1, 4, 2, 2, 0, 0, 3, 2, 1,  , 2, 3, 1, 6, 1, 0, 0, 5, 3, 0, 4, 4, 1, 4, 1, 0, 0, 0, 1, 2, 1, 4, 2,  , 2, 3, 3, 3, 1, 2, 0, 81
Eb phrygian (3b), 0, 2, 1, 1, 1, 1, 0, 1, 1, 4, 2, 2, 0, 0, 3, 2, 1,  , 2, 3, 1, 6, 1, 0, 0, 5, 3, 0, 4, 4, 1, 4, 1, 0, 0, 0, 1, 2, 1, 4, 2,  , 2, 3, 3, 3, 1, 2, 0, 81
A phrygian (3#), 0, 2, 1, 1, 1, 1, 0, 1, 1, 4, 2, 2, 0, 0, 3, 2, 1,  , 2, 3, 1, 6, 1, 0, 0, 5, 3, 0, 4, 4, 1, 4, 1, 0, 0, 0, 1, 2, 1, 4, 2,  , 2, 3, 3, 3, 1, 2, 0, 81
Eb lydian (3b), 0, 2, 1, 1, 1, 1, 0, 1, 1, 4, 2, 2, 0, 0, 3, 2, 1,  , 2, 3, 1, 6, 1, 0, 0, 5, 3, 0, 4, 4, 1, 4, 1, 0, 0, 0, 1, 2, 1, 4, 2,  , 2, 3, 3, 3, 1, 2, 0, 81
A lydian (3#), 0, 2, 1, 1, 1, 1, 0, 1, 1, 4, 2, 2, 0, 0, 3, 2, 1,  , 2, 3, 1, 6, 1, 0, 0, 5, 3, 0, 4, 4, 1, 4, 1, 0, 0, 0, 1, 2, 1, 4, 2,  , 2, 3, 3, 3, 1, 2, 0, 81
Eb mixolydian (3b), 0, 1, 0, 1, 2, 0, 0, 1, 0, 3, 2, 1, 0, 0, 2, 2, 0,  , 2, 4, 0, 5, 1, 0, 1, 4, 2, 0, 5, 3, 0, 3, 0, 0, 1, 0, 2, 1, 1, 3, 1,  , 3, 4, 2, 2, 0, 1, 0, 66
A mixolydian (3#), 1, 3, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 1, 0, 3, 3, 1,  , 3, 3, 1, 7, 1, 0, 1, 6, 3, 1, 5, 5, 1, 4, 1, 1, 1, 1, 2, 2, 2, 5, 3,  , 3, 3, 2, 4, 2, 3, 1, 108
Eb aeolian (3b), 0, 1, 0, 1, 2, 0, 0, 1, 0, 1, 1, 1, 0, 0, 2, 2, 0,  , 2, 3, 0, 5, 1, 0, 1, 4, 1, 0, 5, 4, 0, 3, 0, 0, 1, 0, 2, 1, 1, 4, 1,  , 2, 3, 2, 2, 0, 1, 0, 61
A aeolian (3#), 1, 4, 3, 2, 2, 3, 1, 2, 3, 3, 2, 3, 1, 0, 3, 3, 3,  , 4, 2, 1, 9, 1, 0, 1, 5, 3, 1, 3, 7, 2, 6, 1, 1, 1, 1, 2, 2, 2, 5, 3,  , 3, 2, 2, 4, 3, 3, 1, 120
Eb locrian (3b), 0, 2, 1, 1, 1, 1, 0, 1, 1, 4, 2, 2, 0, 0, 3, 2, 1,  , 2, 3, 1, 6, 1, 0, 0, 5, 3, 0, 4, 4, 1, 4, 1, 0, 0, 0, 1, 2, 1, 4, 2,  , 2, 3, 3, 3, 1, 2, 0, 81
A locrian (3#), 0, 2, 1, 1, 1, 1, 0, 1, 1, 2, 1, 2, 0, 0, 3, 2, 1,  , 3, 2, 1, 6, 1, 0, 0, 5, 2, 0, 4, 6, 1, 4, 1, 0, 0, 0, 1, 2, 1, 6, 2,  , 2, 2, 3, 3, 1, 2, 0, 80
Ab major (4b), 0, 2, 1, 1, 1, 1, 0, 1, 1, 2, 1, 2, 0, 0, 3, 2, 1,  , 3, 2, 1, 6, 1, 0, 0, 5, 2, 0, 4, 6, 1, 4, 1, 0, 0, 0, 1, 2, 1, 6, 2,  , 2, 2, 3, 3, 1, 2, 0, 80
E major (4#), 0, 2, 1, 1, 1, 1, 0, 1, 1, 4, 2, 2, 0, 0, 3, 2, 1,  , 2, 3, 1, 6, 1, 0, 0, 5, 3, 0, 4, 4, 1, 4, 1, 0, 0, 0, 1, 2, 1, 4, 2,  , 2, 3, 3, 3, 1, 2, 0, 81
F minor (4b), 0, 2, 1, 1, 1, 1, 0, 1, 1, 2, 1, 2, 0, 0, 3, 2, 1,  , 3, 2, 1, 6, 1, 0, 0, 5, 2, 0, 4, 6, 1, 4, 1, 0, 0, 0, 1, 2, 1, 6, 2,  , 2, 2, 3, 3, 1, 2, 0, 80
C# minor (4#), 0, 2, 1, 1, 1, 1, 0, 1, 1, 4, 2, 2, 0, 0, 3, 2, 1,  , 2, 3, 1, 6, 1, 0, 0, 5, 3, 0, 4, 4, 1, 4, 1, 0, 0, 0, 1, 2, 1, 4, 2,  , 2, 3, 3, 3, 1, 2, 0, 81
F minor mel (4b), 0, 2, 1, 1, 1, 1, 0, 1, 1, 4, 2, 2, 0, 0, 3, 2, 1,  , 2, 3, 1, 6, 1, 0, 0, 5, 3, 0, 4, 4, 1, 4, 1, 0, 0, 0, 1, 2, 1, 4, 2,  , 2, 3, 3, 3, 1, 2, 0, 81
C# minor mel (4#), 0, 2, 1, 1, 1, 1, 0, 1, 1, 4, 2, 2, 0, 0, 3, 2, 1,  , 2, 3, 1, 6, 1, 0, 0, 5, 3, 0, 4, 4, 1, 4, 1, 0, 0, 0, 1, 2, 1, 4, 2,  , 2, 3, 3, 3, 1, 2, 0, 81
Ab major blues (4b), 0, 2, 1, 1, 1, 1, 0, 1, 1, 4, 2, 2, 0, 0, 3, 2, 1,  , 2, 3, 1, 6, 1, 0, 0, 5, 3, 0, 4, 4, 1, 4, 1, 0, 0, 0, 1, 2, 1, 4, 2,  , 2, 3, 3, 3, 1, 2, 0, 81
E major blues (4#), 0, 2, 1, 1, 1, 1, 0, 1, 1, 4, 2, 2, 0, 0, 3, 2, 1,  , 2, 3, 1, 6, 1, 0, 0, 5, 3, 0, 4, 4, 1, 4, 1, 0, 0, 0, 1, 2, 1, 4, 2,  , 2, 3, 3, 3, 1, 2, 0, 81
F minor blues (4b), 0, 2, 1, 1, 1, 1, 0, 1, 1, 4, 2, 2, 0, 0, 3, 2, 1,  , 2, 3, 1, 6, 1, 0, 0, 5, 3, 0, 4, 4, 1, 4, 1, 0, 0, 0, 1, 2, 1, 4, 2,  , 2, 3, 3, 3, 1, 2, 0, 81
C# minor blues (4#), 0, 1, 0, 1, 2, 0, 0, 1, 0, 3, 2, 1, 0, 0, 2, 2, 0,  , 2, 4, 0, 5, 1, 0, 1, 4, 2, 0, 5, 3, 0, 3, 0, 0, 1, 0, 2, 1, 1, 3, 1,  , 3, 4, 2, 2, 0, 1, 0, 66
