 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, rowcost
C locrian (0), 1, 1, 5, 1, 2, 3, 1, 1, 1, 3, 1, 5, 2, 1, 3, 4, 2, 8, 3, 4, 3, 1, 5, 6, 4, 7, 2, 5, 5, 2, 1, 2, 3,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 3, 5, 2, 1,  , 1, 1, 1, 0, 3, 1, 2, 3, 3, 4, 2, 5, 2, 6, 6, 5, 5, 5, 2, 2, 5, 0, 1, 4, 4, 188
F major (1b), 1, 1, 4, 1, 3, 3, 2, 1, 1, 3, 1, 4, 3, 2, 4, 7, 2, 6, 4, 5, 3, 1, 4, 6, 5, 5, 3, 5, 5, 2, 2, 2, 3,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 3, 5, 3, 2,  , 1, 1, 1, 1, 2, 2, 3, 4, 2, 6, 3, 5, 2, 6, 5, 8, 5, 6, 2, 2, 4, 1, 2, 7, 3, 208
G major (1#), 2, 2, 5, 3, 2, 5, 3, 3, 2, 2, 1, 3, 5, 4, 5, 4, 4, 6, 4, 4, 2, 0, 2, 3, 7, 8, 8, 6, 4, 3, 1, 2, 4,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 3, 6, 2,  , 2, 3, 3, 1, 1, 2, 4, 1, 2, 3, 3, 3, 1, 2, 3, 3, 5, 10, 5, 2, 6, 2, 5, 4, 5, 228
D minor (1b), 2, 0, 5, 2, 2, 4, 2, 3, 1, 3, 2, 4, 3, 1, 4, 6, 1, 4, 3, 5, 2, 1, 3, 4, 8, 7, 6, 6, 5, 3, 3, 1, 4,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 3, 4, 3, 2,  , 1, 3, 2, 1, 1, 2, 5, 3, 1, 7, 2, 3, 1, 3, 4, 4, 8, 9, 2, 1, 4, 1, 2, 6, 4, 208
E minor (1#), 2, 2, 4, 3, 1, 4, 2, 3, 2, 3, 2, 0, 4, 3, 4, 2, 4, 8, 2, 3, 2, 1, 3, 3, 8, 5, 7, 6, 3, 2, 0, 2, 3,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 4, 6, 3, 5, 1,  , 2, 3, 4, 0, 1, 4, 5, 1, 2, 3, 2, 2, 1, 3, 2, 2, 4, 11, 6, 2, 4, 1, 5, 2, 4, 204
D minor mel (1b), 3, 0, 5, 3, 1, 5, 2, 4, 1, 2, 2, 4, 4, 2, 5, 6, 2, 5, 3, 4, 1, 1, 2, 3, 9, 8, 6, 5, 4, 4, 2, 1, 5,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 4, 3, 4, 2,  , 2, 4, 3, 1, 0, 3, 6, 2, 1, 6, 2, 2, 0, 2, 3, 3, 7, 10, 3, 1, 4, 2, 3, 6, 5, 215
E minor mel (1#), 3, 1, 3, 4, 0, 3, 2, 4, 1, 3, 2, 0, 3, 2, 3, 3, 3, 7, 1, 2, 1, 1, 2, 2, 9, 6, 6, 7, 3, 2, 1, 1, 3,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 3, 5, 3, 4, 1,  , 2, 4, 5, 0, 0, 4, 6, 1, 1, 3, 1, 1, 0, 2, 1, 1, 5, 10, 5, 1, 5, 1, 4, 3, 5, 186
F major blues (1b), 2, 1, 4, 2, 3, 4, 2, 2, 1, 4, 1, 5, 4, 3, 6, 7, 4, 8, 4, 5, 4, 1, 5, 7, 7, 7, 3, 5, 5, 3, 2, 2, 4,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 4, 5, 4, 2,  , 2, 2, 3, 1, 3, 4, 4, 5, 3, 6, 3, 5, 2, 7, 7, 8, 5, 7, 4, 2, 4, 2, 4, 7, 5, 255
G major blues (1#), 3, 2, 6, 4, 3, 6, 3, 4, 2, 3, 1, 4, 5, 4, 6, 6, 4, 7, 4, 6, 3, 1, 4, 5, 9, 9, 8, 8, 6, 4, 3, 2, 5,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 5, 6, 2,  , 2, 4, 4, 1, 2, 3, 6, 3, 2, 5, 3, 5, 2, 4, 5, 5, 8, 10, 5, 2, 7, 2, 5, 6, 6, 287
D minor blues (1b), 2, 1, 6, 2, 3, 6, 2, 3, 2, 4, 2, 5, 5, 3, 7, 5, 4, 8, 4, 6, 4, 1, 5, 6, 9, 8, 7, 6, 6, 4, 2, 2, 5,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 4, 5, 5, 5, 2,  , 2, 3, 3, 1, 3, 4, 5, 4, 3, 7, 3, 5, 2, 5, 7, 5, 7, 11, 5, 2, 4, 2, 5, 5, 5, 279
E minor blues (1#), 3, 2, 6, 4, 3, 6, 3, 4, 2, 4, 2, 2, 5, 4, 7, 5, 4, 9, 3, 6, 3, 1, 4, 4, 11, 7, 8, 8, 6, 4, 3, 2, 5,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 4, 6, 2,  , 2, 4, 5, 1, 2, 6, 6, 3, 2, 6, 3, 4, 2, 4, 5, 5, 8, 12, 6, 2, 5, 2, 6, 5, 6, 291
F dorian (1b), 2, 1, 4, 2, 2, 4, 2, 2, 1, 2, 1, 4, 4, 3, 5, 7, 3, 7, 4, 4, 2, 1, 3, 5, 6, 6, 3, 4, 4, 3, 1, 2, 4,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 4, 4, 4, 2,  , 2, 2, 2, 1, 1, 3, 4, 3, 2, 5, 3, 4, 1, 5, 4, 7, 4, 7, 3, 2, 4, 2, 3, 7, 4, 215
G dorian (1#), 3, 1, 4, 4, 1, 4, 3, 4, 1, 2, 1, 3, 4, 3, 4, 5, 3, 5, 3, 3, 1, 0, 1, 2, 8, 9, 7, 7, 4, 3, 2, 1, 4,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 4, 5, 3, 5, 2,  , 2, 4, 4, 1, 0, 2, 5, 1, 1, 3, 2, 2, 0, 1, 2, 2, 6, 9, 4, 1, 7, 2, 4, 5, 6, 210
F phrygian (1b), 1, 1, 3, 1, 2, 2, 1, 1, 1, 3, 1, 5, 2, 1, 3, 6, 2, 7, 3, 4, 3, 1, 5, 7, 4, 6, 2, 5, 4, 1, 1, 2, 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 3, 5, 2, 1,  , 1, 1, 1, 0, 3, 1, 2, 4, 3, 5, 2, 5, 2, 6, 6, 7, 4, 5, 2, 2, 4, 0, 1, 6, 4, 187
G phrygian (1#), 2, 1, 6, 2, 2, 6, 2, 3, 2, 2, 1, 4, 5, 3, 6, 5, 3, 7, 4, 5, 2, 1, 3, 4, 8, 7, 7, 5, 5, 4, 1, 2, 5,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 4, 5, 4, 5, 2,  , 2, 3, 2, 1, 1, 3, 5, 2, 2, 4, 3, 4, 1, 3, 4, 4, 6, 9, 4, 2, 5, 2, 4, 5, 4, 235
F lydian (1b), 2, 1, 4, 2, 2, 4, 2, 2, 1, 2, 1, 4, 4, 3, 5, 7, 3, 7, 4, 4, 2, 1, 3, 5, 6, 6, 3, 4, 4, 3, 1, 2, 4,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 4, 4, 4, 2,  , 2, 2, 2, 1, 1, 3, 4, 3, 2, 5, 3, 4, 1, 5, 4, 7, 4, 7, 3, 2, 4, 2, 3, 7, 4, 215
G lydian (1#), 3, 1, 4, 4, 1, 4, 3, 4, 1, 2, 1, 3, 4, 3, 4, 5, 3, 5, 3, 3, 1, 0, 1, 2, 8, 9, 7, 7, 4, 3, 2, 1, 4,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 4, 5, 3, 5, 2,  , 2, 4, 4, 1, 0, 2, 5, 1, 1, 3, 2, 2, 0, 1, 2, 2, 6, 9, 4, 1, 7, 2, 4, 5, 6, 210
F mixolydian (1b), 1, 1, 3, 1, 2, 2, 1, 1, 1, 3, 1, 5, 2, 1, 3, 6, 2, 7, 3, 4, 3, 1, 5, 7, 4, 6, 2, 5, 4, 1, 1, 2, 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 3, 5, 2, 1,  , 1, 1, 1, 0, 3, 1, 2, 4, 3, 5, 2, 5, 2, 6, 6, 7, 4, 5, 2, 2, 4, 0, 1, 6, 4, 187
G mixolydian (1#), 2, 1, 6, 2, 2, 6, 2, 3, 2, 2, 1, 4, 5, 3, 6, 5, 3, 7, 4, 5, 2, 1, 3, 4, 8, 7, 7, 5, 5, 4, 1, 2, 5,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 4, 5, 4, 5, 2,  , 2, 3, 2, 1, 1, 3, 5, 2, 2, 4, 3, 4, 1, 3, 4, 4, 6, 9, 4, 2, 5, 2, 4, 5, 4, 235
F aeolian (1b), 1, 1, 4, 1, 3, 3, 2, 1, 1, 3, 1, 4, 3, 2, 4, 7, 2, 6, 4, 5, 3, 1, 4, 6, 5, 5, 3, 5, 5, 2, 2, 2, 3,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 3, 5, 3, 2,  , 1, 1, 1, 1, 2, 2, 3, 4, 2, 6, 3, 5, 2, 6, 5, 8, 5, 6, 2, 2, 4, 1, 2, 7, 3, 208
G aeolian (1#), 2, 2, 5, 3, 2, 5, 3, 3, 2, 2, 1, 3, 5, 4, 5, 4, 4, 6, 4, 4, 2, 0, 2, 3, 7, 8, 8, 6, 4, 3, 1, 2, 4,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 3, 6, 2,  , 2, 3, 3, 1, 1, 2, 4, 1, 2, 3, 3, 3, 1, 2, 3, 3, 5, 10, 5, 2, 6, 2, 5, 4, 5, 228
F locrian (1b), 0, 1, 2, 0, 2, 2, 0, 1, 1, 4, 0, 5, 1, 1, 4, 5, 3, 6, 2, 4, 4, 1, 4, 7, 5, 5, 2, 4, 3, 1, 1, 1, 1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 2, 2, 4, 1, 0,  , 0, 1, 2, 0, 3, 2, 2, 5, 2, 4, 2, 4, 2, 7, 7, 7, 4, 4, 3, 1, 3, 0, 2, 5, 3, 169
G locrian (1#), 1, 1, 6, 1, 3, 5, 2, 2, 2, 3, 1, 4, 4, 2, 5, 5, 2, 6, 4, 6, 3, 1, 4, 5, 7, 6, 7, 6, 6, 3, 2, 2, 4,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 4, 5, 4, 2,  , 1, 2, 1, 1, 2, 2, 4, 3, 2, 5, 3, 5, 2, 4, 5, 5, 7, 8, 3, 2, 5, 1, 3, 5, 3, 228
