 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, rowcost
F dorian (1b), 2:1:0:0:1, 2:1:0:0:1, 3:0:0:0:0,  , 4:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 2:1:0:0:1, 2:1:0:0:1, 3:0:0:0:0, 4:0:0:0:0, 2:0:0:0:0,  ,  ,  , 1:0:0:0:0, 3:0:0:0:0, 0:0:0:0:0, 1:1:0:0:1, 3:2:1:0:2, 1:0:0:0:0, 2:1:0:0:1, 2:0:0:0:0, 2:0:0:0:0,  , 2:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0,  , 2:0:0:0:0, 4:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 5:1:0:0:1, 4:2:0:1:2, 2:1:0:0:1, 3:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 0:0:0:0:0, 2:1:0:0:1, 1:0:0:0:0, 4:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 99:13:1:1:13
G dorian (1#), 4:1:0:0:1, 4:1:0:0:1, 4:0:0:0:2,  , 6:3:0:0:2, 2:0:0:0:1, 1:1:0:0:0, 3:2:0:0:0, 3:1:0:0:1, 5:0:0:0:3, 1:0:0:0:1, 1:0:0:0:1, 4:1:0:0:1, 4:1:0:0:1, 4:0:0:0:2, 3:0:0:0:2, 4:1:0:0:1,  ,  ,  , 1:0:0:0:0, 5:0:0:0:3, 1:0:0:0:1, 2:0:0:0:2, 5:2:1:0:1, 1:1:0:0:0, 4:1:0:0:1, 2:0:0:0:2, 4:0:0:0:2,  , 4:1:0:0:0, 3:2:0:0:0, 2:2:0:0:0, 3:1:1:0:2, 2:1:0:0:0,  , 3:2:0:0:2, 6:0:0:0:3, 2:0:0:0:1, 2:0:0:0:2, 6:2:1:0:2, 3:1:1:0:2, 4:2:0:0:0, 3:2:0:0:0, 2:1:0:0:1, 3:2:0:0:0, 1:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 4:1:0:0:3, 2:0:0:0:1, 2:0:0:0:1, 3:0:0:0:2, 5:2:0:0:1, 1:0:0:0:0, 1:1:0:0:0, 2:0:0:0:2, 2:1:0:0:2, 1:0:0:0:0, 3:0:0:0:2, 2:0:0:0:1, 158:40:4:0:64
F phrygian (1b), 2:1:0:0:1, 2:1:0:0:1, 3:0:0:0:0,  , 4:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 2:1:0:0:1, 2:1:0:0:1, 3:0:0:0:0, 4:0:0:0:0, 2:0:0:0:0,  ,  ,  , 1:0:0:0:0, 3:0:0:0:0, 0:0:0:0:0, 1:1:0:0:1, 3:2:1:0:2, 1:0:0:0:0, 2:1:0:0:1, 2:0:0:0:0, 2:0:0:0:0,  , 2:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0,  , 2:0:0:0:0, 4:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 5:1:0:0:1, 4:2:0:1:2, 2:1:0:0:1, 3:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 0:0:0:0:0, 2:1:0:0:1, 1:0:0:0:0, 4:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 99:13:1:1:13
G phrygian (1#), 4:1:0:0:1, 4:1:0:0:1, 4:0:0:0:2,  , 6:3:0:0:2, 2:0:0:0:1, 1:1:0:0:0, 3:2:0:0:0, 3:1:0:0:1, 5:0:0:0:3, 1:0:0:0:1, 1:0:0:0:1, 4:1:0:0:1, 4:1:0:0:1, 4:0:0:0:2, 3:0:0:0:2, 4:1:0:0:1,  ,  ,  , 1:0:0:0:0, 5:0:0:0:3, 1:0:0:0:1, 2:0:0:0:2, 5:2:1:0:1, 1:1:0:0:0, 4:1:0:0:1, 2:0:0:0:2, 4:0:0:0:2,  , 4:1:0:0:0, 3:2:0:0:0, 2:2:0:0:0, 3:1:1:0:2, 2:1:0:0:0,  , 3:2:0:0:2, 6:0:0:0:3, 2:0:0:0:1, 2:0:0:0:2, 6:2:1:0:2, 3:1:1:0:2, 4:2:0:0:0, 3:2:0:0:0, 2:1:0:0:1, 3:2:0:0:0, 1:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 4:1:0:0:3, 2:0:0:0:1, 2:0:0:0:1, 3:0:0:0:2, 5:2:0:0:1, 1:0:0:0:0, 1:1:0:0:0, 2:0:0:0:2, 2:1:0:0:2, 1:0:0:0:0, 3:0:0:0:2, 2:0:0:0:1, 158:40:4:0:64
F lydian (1b), 2:1:0:0:1, 2:1:0:0:1, 3:0:0:0:0,  , 4:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 2:1:0:0:1, 2:1:0:0:1, 3:0:0:0:0, 4:0:0:0:0, 2:0:0:0:0,  ,  ,  , 1:0:0:0:0, 3:0:0:0:0, 0:0:0:0:0, 1:1:0:0:1, 3:2:1:0:2, 1:0:0:0:0, 2:1:0:0:1, 2:0:0:0:0, 2:0:0:0:0,  , 2:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0,  , 2:0:0:0:0, 4:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 5:1:0:0:1, 4:2:0:1:2, 2:1:0:0:1, 3:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 0:0:0:0:0, 2:1:0:0:1, 1:0:0:0:0, 4:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 99:13:1:1:13
G lydian (1#), 4:1:0:0:1, 4:1:0:0:1, 4:0:0:0:2,  , 6:3:0:0:2, 2:0:0:0:1, 1:1:0:0:0, 3:2:0:0:0, 3:1:0:0:1, 5:0:0:0:3, 1:0:0:0:1, 1:0:0:0:1, 4:1:0:0:1, 4:1:0:0:1, 4:0:0:0:2, 3:0:0:0:2, 4:1:0:0:1,  ,  ,  , 1:0:0:0:0, 5:0:0:0:3, 1:0:0:0:1, 2:0:0:0:2, 5:2:1:0:1, 1:1:0:0:0, 4:1:0:0:1, 2:0:0:0:2, 4:0:0:0:2,  , 4:1:0:0:0, 3:2:0:0:0, 2:2:0:0:0, 3:1:1:0:2, 2:1:0:0:0,  , 3:2:0:0:2, 6:0:0:0:3, 2:0:0:0:1, 2:0:0:0:2, 6:2:1:0:2, 3:1:1:0:2, 4:2:0:0:0, 3:2:0:0:0, 2:1:0:0:1, 3:2:0:0:0, 1:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 4:1:0:0:3, 2:0:0:0:1, 2:0:0:0:1, 3:0:0:0:2, 5:2:0:0:1, 1:0:0:0:0, 1:1:0:0:0, 2:0:0:0:2, 2:1:0:0:2, 1:0:0:0:0, 3:0:0:0:2, 2:0:0:0:1, 158:40:4:0:64
F mixolydian (1b), 2:1:0:0:1, 2:1:0:0:1, 3:0:0:0:0,  , 4:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 2:1:0:0:1, 2:1:0:0:1, 3:0:0:0:0, 4:0:0:0:0, 2:0:0:0:0,  ,  ,  , 1:0:0:0:0, 3:0:0:0:0, 0:0:0:0:0, 1:1:0:0:1, 3:2:1:0:2, 1:0:0:0:0, 2:1:0:0:1, 2:0:0:0:0, 2:0:0:0:0,  , 2:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0,  , 2:0:0:0:0, 4:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 5:1:0:0:1, 4:2:0:1:2, 2:1:0:0:1, 3:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 0:0:0:0:0, 2:1:0:0:1, 1:0:0:0:0, 4:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 99:13:1:1:13
G mixolydian (1#), 4:1:0:0:1, 4:1:0:0:1, 4:0:0:0:2,  , 6:3:0:0:2, 2:0:0:0:1, 1:1:0:0:0, 3:2:0:0:0, 3:1:0:0:1, 5:0:0:0:3, 1:0:0:0:1, 1:0:0:0:1, 4:1:0:0:1, 4:1:0:0:1, 4:0:0:0:2, 3:0:0:0:2, 4:1:0:0:1,  ,  ,  , 1:0:0:0:0, 5:0:0:0:3, 1:0:0:0:1, 2:0:0:0:2, 5:2:1:0:1, 1:1:0:0:0, 4:1:0:0:1, 2:0:0:0:2, 4:0:0:0:2,  , 4:1:0:0:0, 3:2:0:0:0, 2:2:0:0:0, 3:1:1:0:2, 2:1:0:0:0,  , 3:2:0:0:2, 6:0:0:0:3, 2:0:0:0:1, 2:0:0:0:2, 6:2:1:0:2, 3:1:1:0:2, 4:2:0:0:0, 3:2:0:0:0, 2:1:0:0:1, 3:2:0:0:0, 1:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 4:1:0:0:3, 2:0:0:0:1, 2:0:0:0:1, 3:0:0:0:2, 5:2:0:0:1, 1:0:0:0:0, 1:1:0:0:0, 2:0:0:0:2, 2:1:0:0:2, 1:0:0:0:0, 3:0:0:0:2, 2:0:0:0:1, 158:40:4:0:64
F aeolian (1b), 2:1:0:0:1, 2:1:0:0:1, 3:0:0:0:0,  , 4:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 2:1:0:0:1, 2:1:0:0:1, 3:0:0:0:0, 4:0:0:0:0, 2:0:0:0:0,  ,  ,  , 1:0:0:0:0, 3:0:0:0:0, 0:0:0:0:0, 1:1:0:0:1, 3:2:1:0:2, 1:0:0:0:0, 2:1:0:0:1, 2:0:0:0:0, 2:0:0:0:0,  , 2:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0,  , 2:0:0:0:0, 4:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 5:1:0:0:1, 4:2:0:1:2, 2:1:0:0:1, 3:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 0:0:0:0:0, 2:1:0:0:1, 1:0:0:0:0, 4:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 99:13:1:1:13
G aeolian (1#), 4:1:0:0:1, 4:1:0:0:1, 4:0:0:0:2,  , 6:3:0:0:2, 2:0:0:0:1, 1:1:0:0:0, 3:2:0:0:0, 3:1:0:0:1, 5:0:0:0:3, 1:0:0:0:1, 1:0:0:0:1, 4:1:0:0:1, 4:1:0:0:1, 4:0:0:0:2, 3:0:0:0:2, 4:1:0:0:1,  ,  ,  , 1:0:0:0:0, 5:0:0:0:3, 1:0:0:0:1, 2:0:0:0:2, 5:2:1:0:1, 1:1:0:0:0, 4:1:0:0:1, 2:0:0:0:2, 4:0:0:0:2,  , 4:1:0:0:0, 3:2:0:0:0, 2:2:0:0:0, 3:1:1:0:2, 2:1:0:0:0,  , 3:2:0:0:2, 6:0:0:0:3, 2:0:0:0:1, 2:0:0:0:2, 6:2:1:0:2, 3:1:1:0:2, 4:2:0:0:0, 3:2:0:0:0, 2:1:0:0:1, 3:2:0:0:0, 1:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 4:1:0:0:3, 2:0:0:0:1, 2:0:0:0:1, 3:0:0:0:2, 5:2:0:0:1, 1:0:0:0:0, 1:1:0:0:0, 2:0:0:0:2, 2:1:0:0:2, 1:0:0:0:0, 3:0:0:0:2, 2:0:0:0:1, 158:40:4:0:64
F locrian (1b), 2:1:0:0:1, 2:1:0:0:1, 3:0:0:0:0,  , 4:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 2:1:0:0:1, 2:1:0:0:1, 3:0:0:0:0, 4:0:0:0:0, 2:0:0:0:0,  ,  ,  , 1:0:0:0:0, 3:0:0:0:0, 0:0:0:0:0, 1:1:0:0:1, 3:2:1:0:2, 1:0:0:0:0, 2:1:0:0:1, 2:0:0:0:0, 2:0:0:0:0,  , 2:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0,  , 2:0:0:0:0, 4:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 5:1:0:0:1, 4:2:0:1:2, 2:1:0:0:1, 3:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 0:0:0:0:0, 2:1:0:0:1, 1:0:0:0:0, 4:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 99:13:1:1:13
G locrian (1#), 4:1:0:0:1, 4:1:0:0:1, 4:0:0:0:2,  , 6:3:0:0:2, 2:0:0:0:1, 1:1:0:0:0, 3:2:0:0:0, 3:1:0:0:1, 5:0:0:0:3, 1:0:0:0:1, 1:0:0:0:1, 4:1:0:0:1, 4:1:0:0:1, 4:0:0:0:2, 3:0:0:0:2, 4:1:0:0:1,  ,  ,  , 1:0:0:0:0, 5:0:0:0:3, 1:0:0:0:1, 2:0:0:0:2, 5:2:1:0:1, 1:1:0:0:0, 4:1:0:0:1, 2:0:0:0:2, 4:0:0:0:2,  , 4:1:0:0:0, 3:2:0:0:0, 2:2:0:0:0, 3:1:1:0:2, 2:1:0:0:0,  , 3:2:0:0:2, 6:0:0:0:3, 2:0:0:0:1, 2:0:0:0:2, 6:2:1:0:2, 3:1:1:0:2, 4:2:0:0:0, 3:2:0:0:0, 2:1:0:0:1, 3:2:0:0:0, 1:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 4:1:0:0:3, 2:0:0:0:1, 2:0:0:0:1, 3:0:0:0:2, 5:2:0:0:1, 1:0:0:0:0, 1:1:0:0:0, 2:0:0:0:2, 2:1:0:0:2, 1:0:0:0:0, 3:0:0:0:2, 2:0:0:0:1, 158:40:4:0:64
Bb major (2b), 1:1:0:0:1, 1:1:0:0:1, 3:0:0:0:0,  , 3:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:1:0:0:1, 1:1:0:0:1, 3:0:0:0:0, 5:0:0:0:1, 1:0:0:0:0,  ,  ,  , 1:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:2:1:0:2, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0,  , 2:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0,  , 1:0:0:0:0, 3:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 4:1:0:0:1, 4:0:0:0:0, 1:1:0:0:1, 2:0:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 2:1:0:0:1, 0:0:0:0:0, 3:0:0:0:1, 1:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 72:9:1:0:15
D major (2#), 3:1:0:0:1, 3:1:0:0:1, 3:0:0:0:1,  , 7:1:1:0:5, 3:0:0:0:1, 2:1:0:0:0, 4:2:0:0:1, 3:1:1:0:2, 4:0:0:0:2, 2:0:0:0:1, 1:0:0:0:1, 3:1:0:0:1, 3:1:0:0:1, 3:0:0:0:1, 2:0:0:0:1, 4:1:1:0:2,  ,  ,  , 0:0:0:0:0, 4:0:0:0:2, 2:0:0:0:1, 2:0:0:0:2, 5:1:1:0:2, 2:1:0:0:0, 5:1:0:0:1, 3:0:0:0:1, 3:0:0:0:2,  , 3:1:0:0:0, 4:2:0:0:1, 3:2:0:0:0, 3:1:1:0:2, 3:1:0:0:0,  , 3:0:0:0:2, 5:0:0:0:2, 2:0:0:0:1, 3:0:0:0:1, 7:2:1:0:3, 3:1:1:0:3, 4:2:1:0:1, 4:2:0:0:1, 3:1:0:0:1, 4:2:0:0:0, 1:0:0:0:1, 1:0:0:0:0, 2:0:1:0:2, 4:0:0:0:2, 3:0:0:0:1, 2:0:0:0:0, 3:0:1:0:3, 6:0:1:0:3, 1:0:0:0:0, 2:1:0:0:1, 3:0:0:0:2, 2:0:0:0:1, 1:0:0:0:0, 3:0:0:0:2, 3:0:0:0:1, 167:31:11:0:70
G minor (2b), 1:1:0:0:1, 1:1:0:0:1, 3:0:0:0:0,  , 3:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:1:0:0:1, 1:1:0:0:1, 3:0:0:0:0, 5:0:0:0:1, 1:0:0:0:0,  ,  ,  , 1:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:2:1:0:2, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0,  , 2:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0,  , 1:0:0:0:0, 3:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 4:1:0:0:1, 4:0:0:0:0, 1:1:0:0:1, 2:0:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 2:1:0:0:1, 0:0:0:0:0, 3:0:0:0:1, 1:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 72:9:1:0:15
B minor (2#), 3:1:0:0:1, 3:1:0:0:1, 3:0:0:0:1,  , 7:1:1:0:5, 3:0:0:0:1, 2:1:0:0:0, 4:2:0:0:1, 3:1:1:0:2, 4:0:0:0:2, 2:0:0:0:1, 1:0:0:0:1, 3:1:0:0:1, 3:1:0:0:1, 3:0:0:0:1, 2:0:0:0:1, 4:1:1:0:2,  ,  ,  , 0:0:0:0:0, 4:0:0:0:2, 2:0:0:0:1, 2:0:0:0:2, 5:1:1:0:2, 2:1:0:0:0, 5:1:0:0:1, 3:0:0:0:1, 3:0:0:0:2,  , 3:1:0:0:0, 4:2:0:0:1, 3:2:0:0:0, 3:1:1:0:2, 3:1:0:0:0,  , 3:0:0:0:2, 5:0:0:0:2, 2:0:0:0:1, 3:0:0:0:1, 7:2:1:0:3, 3:1:1:0:3, 4:2:1:0:1, 4:2:0:0:1, 3:1:0:0:1, 4:2:0:0:0, 1:0:0:0:1, 1:0:0:0:0, 2:0:1:0:2, 4:0:0:0:2, 3:0:0:0:1, 2:0:0:0:0, 3:0:1:0:3, 6:0:1:0:3, 1:0:0:0:0, 2:1:0:0:1, 3:0:0:0:2, 2:0:0:0:1, 1:0:0:0:0, 3:0:0:0:2, 3:0:0:0:1, 167:31:11:0:70
G minor mel (2b), 1:1:0:0:1, 1:1:0:0:1, 3:0:0:0:0,  , 3:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:1:0:0:1, 1:1:0:0:1, 3:0:0:0:0, 5:0:0:0:1, 1:0:0:0:0,  ,  ,  , 1:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:2:1:0:2, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0,  , 2:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0,  , 1:0:0:0:0, 3:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 4:1:0:0:1, 4:0:0:0:0, 1:1:0:0:1, 2:0:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 2:1:0:0:1, 0:0:0:0:0, 3:0:0:0:1, 1:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 72:9:1:0:15
B minor mel (2#), 3:1:0:0:1, 3:1:0:0:1, 3:0:0:0:1,  , 7:1:1:0:5, 3:0:0:0:1, 2:1:0:0:0, 4:2:0:0:1, 3:1:1:0:2, 4:0:0:0:2, 2:0:0:0:1, 1:0:0:0:1, 3:1:0:0:1, 3:1:0:0:1, 3:0:0:0:1, 2:0:0:0:1, 4:1:1:0:2,  ,  ,  , 0:0:0:0:0, 4:0:0:0:2, 2:0:0:0:1, 2:0:0:0:2, 5:1:1:0:2, 2:1:0:0:0, 5:1:0:0:1, 3:0:0:0:1, 3:0:0:0:2,  , 3:1:0:0:0, 4:2:0:0:1, 3:2:0:0:0, 3:1:1:0:2, 3:1:0:0:0,  , 3:0:0:0:2, 5:0:0:0:2, 2:0:0:0:1, 3:0:0:0:1, 7:2:1:0:3, 3:1:1:0:3, 4:2:1:0:1, 4:2:0:0:1, 3:1:0:0:1, 4:2:0:0:0, 1:0:0:0:1, 1:0:0:0:0, 2:0:1:0:2, 4:0:0:0:2, 3:0:0:0:1, 2:0:0:0:0, 3:0:1:0:3, 6:0:1:0:3, 1:0:0:0:0, 2:1:0:0:1, 3:0:0:0:2, 2:0:0:0:1, 1:0:0:0:0, 3:0:0:0:2, 3:0:0:0:1, 167:31:11:0:70
Bb major blues (2b), 1:1:0:0:1, 1:1:0:0:1, 3:0:0:0:0,  , 3:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:1:0:0:1, 1:1:0:0:1, 3:0:0:0:0, 5:0:0:0:1, 1:0:0:0:0,  ,  ,  , 1:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:2:1:0:2, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0,  , 2:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0,  , 1:0:0:0:0, 3:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 4:1:0:0:1, 4:0:0:0:0, 1:1:0:0:1, 2:0:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 2:1:0:0:1, 0:0:0:0:0, 3:0:0:0:1, 1:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 72:9:1:0:15
D major blues (2#), 3:1:0:0:1, 3:1:0:0:1, 3:0:0:0:1,  , 7:1:1:0:5, 3:0:0:0:1, 2:1:0:0:0, 4:2:0:0:1, 3:1:1:0:2, 4:0:0:0:2, 2:0:0:0:1, 1:0:0:0:1, 3:1:0:0:1, 3:1:0:0:1, 3:0:0:0:1, 2:0:0:0:1, 4:1:1:0:2,  ,  ,  , 0:0:0:0:0, 4:0:0:0:2, 2:0:0:0:1, 2:0:0:0:2, 5:1:1:0:2, 2:1:0:0:0, 5:1:0:0:1, 3:0:0:0:1, 3:0:0:0:2,  , 3:1:0:0:0, 4:2:0:0:1, 3:2:0:0:0, 3:1:1:0:2, 3:1:0:0:0,  , 3:0:0:0:2, 5:0:0:0:2, 2:0:0:0:1, 3:0:0:0:1, 7:2:1:0:3, 3:1:1:0:3, 4:2:1:0:1, 4:2:0:0:1, 3:1:0:0:1, 4:2:0:0:0, 1:0:0:0:1, 1:0:0:0:0, 2:0:1:0:2, 4:0:0:0:2, 3:0:0:0:1, 2:0:0:0:0, 3:0:1:0:3, 6:0:1:0:3, 1:0:0:0:0, 2:1:0:0:1, 3:0:0:0:2, 2:0:0:0:1, 1:0:0:0:0, 3:0:0:0:2, 3:0:0:0:1, 167:31:11:0:70
G minor blues (2b), 1:1:0:0:1, 1:1:0:0:1, 3:0:0:0:0,  , 3:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:1:0:0:1, 1:1:0:0:1, 3:0:0:0:0, 5:0:0:0:1, 1:0:0:0:0,  ,  ,  , 1:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:2:1:0:2, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0,  , 2:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0,  , 1:0:0:0:0, 3:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 4:1:0:0:1, 4:0:0:0:0, 1:1:0:0:1, 2:0:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 2:1:0:0:1, 0:0:0:0:0, 3:0:0:0:1, 1:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 72:9:1:0:15
