id,title,composer,part,KSgt,KSest,notes,err,time
8460,BWV846_Prelude,Bach,rh,,C major (0),408,0,0.070
8460,BWV846_Prelude,Bach,lh,,a minor (0),211,10,0.042
8461,BWV846_Fugue,Bach,rh,,a minor (0),487,2,0.896
8461,BWV846_Fugue,Bach,lh,,a minor (0),315,3,0.331
8480,BWV848_Prelude,Bach,rh,(7),b- minor (-5),397,364,0.079
8480,BWV848_Prelude,Bach,lh,(7),b- minor (-5),425,358,0.085
8481,BWV848_Fugue,Bach,rh,(7),b- minor (-5),866,649,1.975
8481,BWV848_Fugue,Bach,lh,(7),b- minor (-5),623,365,0.893
8540,BWV854_Prelude,Bach,rh,,c# minor (4),287,2,0.370
8540,BWV854_Prelude,Bach,lh,,c# minor (4),221,1,0.246
8541,BWV854_Fugue,Bach,rh,,c# minor (4),475,0,1.262
8541,BWV854_Fugue,Bach,lh,,c# minor (4),287,1,0.307
8561,BWV856_Fugue,Bach,rh,,d minor (-1),481,0,0.371
8561,BWV856_Fugue,Bach,lh,,d minor (-1),313,1,0.088
8570,BWV857_Prelude,Bach,rh,,f minor (-4),394,1,0.828
8570,BWV857_Prelude,Bach,lh,,f minor (-4),249,4,0.353
8580,BWV858_Prelude,Bach,rh,F# major (6),e- minor (-6),293,159,0.265
8580,BWV858_Prelude,Bach,lh,F# major (6),e- minor (-6),169,123,0.063
8581,BWV858_Fugue,Bach,rh,(6),e- minor (-6),583,422,1.234
8581,BWV858_Fugue,Bach,lh,(6),e- minor (-6),370,308,0.347
8600,BWV860_Prelude,Bach,rh,,e minor (1),335,0,0.575
8600,BWV860_Prelude,Bach,lh,,e minor (1),275,8,0.208
8601,BWV860_Fugue,Bach,rh,,e minor (1),1124,2,1.537
8601,BWV860_Fugue,Bach,lh,,e minor (1),705,1,0.809
8620,BWV862_Prelude,Bach,rh,,A- major (-4),381,0,0.273
8620,BWV862_Prelude,Bach,lh,,A- major (-4),314,0,0.163
8621,BWV862_Fugue,Bach,rh,,f minor (-4),477,0,0.810
8621,BWV862_Fugue,Bach,lh,,f minor (-4),455,0,0.734
8630,BWV863_Prelude,Bach,rh,,g# minor (5),344,1,0.334
8630,BWV863_Prelude,Bach,lh,,g# minor (5),267,3,0.197
8631,BWV863_Fugue,Bach,rh,,g# minor (5),473,96,0.754
8631,BWV863_Fugue,Bach,lh,,g# minor (5),374,46,0.358
8640,BWV864_Prelude,Bach,rh,,f# minor (3),361,1,0.969
8640,BWV864_Prelude,Bach,lh,,f# minor (3),280,0,0.403
8641,BWV864_Fugue,Bach,rh,,f# minor (3),813,0,1.959
8641,BWV864_Fugue,Bach,lh,,f# minor (3),487,0,0.529
8650,BWV865_Prelude,Bach,rh,,a minor (0),402,0,0.909
8650,BWV865_Prelude,Bach,lh,,a minor (0),246,0,0.133
8651,BWV865_Fugue,Bach,rh,,a minor (0),1408,5,3.817
8651,BWV865_Fugue,Bach,lh,,a minor (0),1140,1,1.979
8660,BWV866_Prelude,Bach,rh,,g minor (-2),317,0,2.910
8660,BWV866_Prelude,Bach,lh,,g minor (-2),321,2,10.540
8661,BWV866_Fugue,Bach,rh,,g minor (-2),573,1,0.514
8661,BWV866_Fugue,Bach,lh,,g minor (-2),395,0,0.283
8670,BWV867_Prelude,Bach,rh,,b- minor (-5),528,3,2.494
8670,BWV867_Prelude,Bach,lh,,b- minor (-5),279,0,0.394
8671,BWV867_Fugue,Bach,rh,,b- minor (-5),536,53,0.455
8671,BWV867_Fugue,Bach,lh,,b- minor (-5),291,46,0.142
8680,BWV868_Prelude,Bach,rh,,g# minor (5),260,0,0.353
8680,BWV868_Prelude,Bach,lh,,g# minor (5),180,0,0.113
8681,BWV868_Fugue,Bach,rh,,g# minor (5),466,3,0.785
8681,BWV868_Fugue,Bach,lh,,B major (5),442,0,0.445
8700,BWV870_Prelude,Bach,rh,(0),d minor (-1),584,8,2.649
8700,BWV870_Prelude,Bach,lh,,a minor (0),410,3,0.630
8701,BWV870_Fugue,Bach,rh,,a minor (0),682,3,0.481
8701,BWV870_Fugue,Bach,lh,,a minor (0),415,0,0.195
8731,BWV873_Fugue,Bach,rh,,c# minor (4),862,41,1.733
8731,BWV873_Fugue,Bach,lh,,c# minor (4),603,32,0.615
8740,BWV874_Prelude,Bach,rh,,b minor (2),930,0,1.987
8740,BWV874_Prelude,Bach,lh,,b minor (2),620,1,0.983
8741,BWV874_Fugue,Bach,rh,,b minor (2),495,1,0.621
8741,BWV874_Fugue,Bach,lh,,b minor (2),471,0,0.464
8750,BWV875_Prelude,Bach,rh,,d minor (-1),581,3,0.352
8750,BWV875_Prelude,Bach,lh,,d minor (-1),510,15,0.247
8751,BWV875_Fugue,Bach,rh,,d minor (-1),487,6,2.587
8751,BWV875_Fugue,Bach,lh,,d minor (-1),344,1,1.054
8760,BWV876_Prelude,Bach,rh,,c minor (-3),561,4,0.490
8760,BWV876_Prelude,Bach,lh,,c minor (-3),384,1,0.148
8761,BWV876_Fugue,Bach,rh,,c minor (-3),377,0,0.183
8761,BWV876_Fugue,Bach,lh,,E- major (-3),373,0,0.159
8800,BWV880_Prelude,Bach,rh,,d minor (-1),799,0,0.954
8800,BWV880_Prelude,Bach,lh,,d minor (-1),677,2,0.616
8801,BWV880_Fugue,Bach,rh,,d minor (-1),688,5,0.413
8801,BWV880_Fugue,Bach,lh,,d minor (-1),416,6,0.135
8830,BWV883_Prelude,Bach,rh,,f# minor (3),524,3,0.497
8830,BWV883_Prelude,Bach,lh,,f# minor (3),414,8,0.320
8831,BWV883_Fugue,Bach,rh,,f# minor (3),809,2,1.789
8831,BWV883_Fugue,Bach,lh,,f# minor (3),688,1,0.798
8840,BWV884_Prelude,Bach,rh,,e minor (1),484,2,0.322
8840,BWV884_Prelude,Bach,lh,,e minor (1),422,0,0.185
8841,BWV884_Fugue,Bach,rh,,e minor (1),421,0,0.153
8841,BWV884_Fugue,Bach,lh,,e minor (1),321,8,0.112
8850,BWV885_Prelude,Bach,rh,,g minor (-2),355,3,1.048
8850,BWV885_Prelude,Bach,lh,,g minor (-2),237,0,0.641
8851,BWV885_Fugue,Bach,rh,,g minor (-2),884,3,1.287
8851,BWV885_Fugue,Bach,lh,,g minor (-2),851,6,1.044
8870,BWV887_Prelude,Bach,rh,,g# minor (5),672,92,1.233
8870,BWV887_Prelude,Bach,lh,(5),e- minor (-6),646,406,0.852
8871,BWV887_Fugue,Bach,rh,,g# minor (5),1045,108,0.717
8871,BWV887_Fugue,Bach,lh,,g# minor (5),647,118,0.252
8880,BWV888_Prelude,Bach,rh,,f# minor (3),502,1,1.032
8880,BWV888_Prelude,Bach,lh,,f# minor (3),276,0,0.165
8881,BWV888_Fugue,Bach,rh,,f# minor (3),467,0,1.650
8881,BWV888_Fugue,Bach,lh,,f# minor (3),337,2,0.404
8890,BWV889_Prelude,Bach,rh,,a minor (0),441,13,2.067
8890,BWV889_Prelude,Bach,lh,,a minor (0),407,10,1.774
8891,BWV889_Fugue,Bach,rh,,a minor (0),396,2,1.135
8891,BWV889_Fugue,Bach,lh,,a minor (0),366,1,0.616
8910,BWV891_Prelude,Bach,rh,,b- minor (-5),730,1,0.645
8910,BWV891_Prelude,Bach,lh,,b- minor (-5),498,13,0.219
8911,BWV891_Fugue,Bach,rh,,b- minor (-5),950,66,1.204
8911,BWV891_Fugue,Bach,lh,,b- minor (-5),879,45,0.955
8920,BWV892_Prelude,Bach,rh,,g# minor (5),589,37,0.539
8920,BWV892_Prelude,Bach,lh,,g# minor (5),476,35,0.383
8921,BWV892_Fugue,Bach,rh,,g# minor (5),764,8,0.509
8921,BWV892_Fugue,Bach,lh,,g# minor (5),702,36,0.401
8930,BWV893_Prelude,Bach,rh,,b minor (2),553,0,0.265
8930,BWV893_Prelude,Bach,lh,,b minor (2),364,0,0.116
8931,BWV893_Fugue,Bach,rh,,b minor (2),575,3,0.270
8931,BWV893_Fugue,Bach,lh,,b minor (2),466,0,0.157
