 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, rowcost
D lydian (2#), 0:0:0:0:0, 2:0:0:0:0, 3:1:0:0:1, 1:0:0:0:0, 4:0:1:0:3, 2:1:0:0:0, 3:1:0:0:2, 1:0:0:0:0, 3:1:0:0:0, 2:0:0:0:0, 1:0:1:0:1, 2:0:0:0:0, 2:1:0:0:1, 2:0:0:0:0, 3:1:0:0:1, 1:0:0:0:0, 4:0:1:0:3, 2:1:0:0:0, 3:1:0:0:2, 1:0:0:0:0, 3:1:0:0:0, 2:0:0:0:0, 1:0:1:0:1, 2:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 5:1:1:0:2, 3:0:0:0:2, 1:0:0:0:0, 3:0:0:0:1, 4:1:0:0:1, 2:0:1:0:1, 3:1:0:0:0, 0:0:0:0:0, 5:3:1:0:2, 2:0:0:0:0, 1:0:0:0:0, 3:0:1:0:2, 4:1:0:0:0, 5:0:0:0:2, 1:0:0:0:1, 3:1:0:0:1, 3:0:0:0:1, 2:0:1:0:1, 2:0:0:0:1, 3:0:0:0:1, 5:0:0:0:2, 2:0:0:0:0, 1:0:0:0:1, 2:0:0:0:1, 4:0:1:0:2, 5:0:1:0:3, 3:1:0:0:0, 4:1:0:0:1, 0:0:0:0:0, 2:0:1:0:1, 1:1:0:0:0, 2:0:0:0:0, 2:1:0:0:1, 2:0:0:0:0, 3:0:0:0:1, 1:0:0:0:0, 148:21:12:0:47
Bb mixolydian (2b), 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 3:0:1:0:1, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:0, 2:1:0:0:2, 2:0:0:0:1, 1:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 3:0:1:0:1, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:0, 2:1:0:0:2, 3:0:0:0:1, 2:0:0:0:1, 2:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 3:0:0:0:0, 3:1:0:0:1, 0:0:0:0:0, 5:0:0:0:0, 2:0:0:0:1, 3:0:0:0:1, 2:1:0:0:1, 1:0:0:0:0, 4:1:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 2:0:0:0:1, 1:0:1:0:1, 2:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:1:0:1, 2:0:0:0:0, 4:1:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 4:0:0:0:1, 2:0:0:0:0, 2:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 1:0:0:0:0, 91:6:4:0:25
D mixolydian (2#), 0:0:0:0:0, 2:0:0:0:0, 3:1:0:0:1, 1:0:0:0:0, 4:0:1:0:3, 2:1:0:0:0, 3:1:0:0:2, 1:0:0:0:0, 3:1:0:0:0, 2:0:0:0:0, 1:0:1:0:1, 2:0:0:0:0, 2:1:0:0:1, 2:0:0:0:0, 3:1:0:0:1, 1:0:0:0:0, 4:0:1:0:3, 2:1:0:0:0, 3:1:0:0:2, 1:0:0:0:0, 3:1:0:0:0, 2:0:0:0:0, 1:0:1:0:1, 2:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 5:1:1:0:2, 3:0:0:0:2, 1:0:0:0:0, 3:0:0:0:1, 4:1:0:0:1, 2:0:1:0:1, 3:1:0:0:0, 0:0:0:0:0, 5:3:1:0:2, 2:0:0:0:0, 1:0:0:0:0, 3:0:1:0:2, 4:1:0:0:0, 5:0:0:0:2, 1:0:0:0:1, 3:1:0:0:1, 3:0:0:0:1, 2:0:1:0:1, 2:0:0:0:1, 3:0:0:0:1, 5:0:0:0:2, 2:0:0:0:0, 1:0:0:0:1, 2:0:0:0:1, 4:0:1:0:2, 5:0:1:0:3, 3:1:0:0:0, 4:1:0:0:1, 0:0:0:0:0, 2:0:1:0:1, 1:1:0:0:0, 2:0:0:0:0, 2:1:0:0:1, 2:0:0:0:0, 3:0:0:0:1, 1:0:0:0:0, 148:21:12:0:47
Bb aeolian (2b), 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 3:0:1:0:1, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:0, 2:1:0:0:2, 2:0:0:0:1, 1:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 3:0:1:0:1, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:0, 2:1:0:0:2, 3:0:0:0:1, 2:0:0:0:1, 2:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 3:0:0:0:0, 3:1:0:0:1, 0:0:0:0:0, 5:0:0:0:0, 2:0:0:0:1, 3:0:0:0:1, 2:1:0:0:1, 1:0:0:0:0, 4:1:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 2:0:0:0:1, 1:0:1:0:1, 2:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:1:0:1, 2:0:0:0:0, 4:1:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 4:0:0:0:1, 2:0:0:0:0, 2:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 1:0:0:0:0, 91:6:4:0:25
D aeolian (2#), 0:0:0:0:0, 2:0:0:0:0, 3:1:0:0:1, 1:0:0:0:0, 4:0:1:0:3, 2:1:0:0:0, 3:1:0:0:2, 1:0:0:0:0, 3:1:0:0:0, 2:0:0:0:0, 1:0:1:0:1, 2:0:0:0:0, 2:1:0:0:1, 2:0:0:0:0, 3:1:0:0:1, 1:0:0:0:0, 4:0:1:0:3, 2:1:0:0:0, 3:1:0:0:2, 1:0:0:0:0, 3:1:0:0:0, 2:0:0:0:0, 1:0:1:0:1, 2:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 5:1:1:0:2, 3:0:0:0:2, 1:0:0:0:0, 3:0:0:0:1, 4:1:0:0:1, 2:0:1:0:1, 3:1:0:0:0, 0:0:0:0:0, 5:3:1:0:2, 2:0:0:0:0, 1:0:0:0:0, 3:0:1:0:2, 4:1:0:0:0, 5:0:0:0:2, 1:0:0:0:1, 3:1:0:0:1, 3:0:0:0:1, 2:0:1:0:1, 2:0:0:0:1, 3:0:0:0:1, 5:0:0:0:2, 2:0:0:0:0, 1:0:0:0:1, 2:0:0:0:1, 4:0:1:0:2, 5:0:1:0:3, 3:1:0:0:0, 4:1:0:0:1, 0:0:0:0:0, 2:0:1:0:1, 1:1:0:0:0, 2:0:0:0:0, 2:1:0:0:1, 2:0:0:0:0, 3:0:0:0:1, 1:0:0:0:0, 148:21:12:0:47
Bb locrian (2b), 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 3:0:1:0:1, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:0, 2:1:0:0:2, 2:0:0:0:1, 1:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 3:0:1:0:1, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:0, 2:1:0:0:2, 3:0:0:0:1, 2:0:0:0:1, 2:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 3:0:0:0:0, 3:1:0:0:1, 0:0:0:0:0, 5:0:0:0:0, 2:0:0:0:1, 3:0:0:0:1, 2:1:0:0:1, 1:0:0:0:0, 4:1:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 2:0:0:0:1, 1:0:1:0:1, 2:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:1:0:1, 2:0:0:0:0, 4:1:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 4:0:0:0:1, 2:0:0:0:0, 2:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 1:0:0:0:0, 91:6:4:0:25
D locrian (2#), 0:0:0:0:0, 2:0:0:0:0, 3:1:0:0:1, 1:0:0:0:0, 4:0:1:0:3, 2:1:0:0:0, 3:1:0:0:2, 1:0:0:0:0, 3:1:0:0:0, 2:0:0:0:0, 1:0:1:0:1, 2:0:0:0:0, 2:1:0:0:1, 2:0:0:0:0, 3:1:0:0:1, 1:0:0:0:0, 4:0:1:0:3, 2:1:0:0:0, 3:1:0:0:2, 1:0:0:0:0, 3:1:0:0:0, 2:0:0:0:0, 1:0:1:0:1, 2:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 5:1:1:0:2, 3:0:0:0:2, 1:0:0:0:0, 3:0:0:0:1, 4:1:0:0:1, 2:0:1:0:1, 3:1:0:0:0, 0:0:0:0:0, 5:3:1:0:2, 2:0:0:0:0, 1:0:0:0:0, 3:0:1:0:2, 4:1:0:0:0, 5:0:0:0:2, 1:0:0:0:1, 3:1:0:0:1, 3:0:0:0:1, 2:0:1:0:1, 2:0:0:0:1, 3:0:0:0:1, 5:0:0:0:2, 2:0:0:0:0, 1:0:0:0:1, 2:0:0:0:1, 4:0:1:0:2, 5:0:1:0:3, 3:1:0:0:0, 4:1:0:0:1, 0:0:0:0:0, 2:0:1:0:1, 1:1:0:0:0, 2:0:0:0:0, 2:1:0:0:1, 2:0:0:0:0, 3:0:0:0:1, 1:0:0:0:0, 148:21:12:0:47
Eb major (3b), 0:0:0:0:0, 1:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 2:0:1:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 3:0:0:0:1, 1:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 2:0:1:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 4:0:0:0:2, 3:0:0:0:2, 3:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 3:0:0:0:1, 3:0:0:0:1, 1:0:0:0:0, 6:0:0:0:1, 3:0:0:0:2, 3:0:0:0:2, 3:1:0:0:2, 2:0:0:0:0, 4:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 3:0:0:0:1, 2:0:0:0:2, 2:0:1:0:0, 1:0:0:0:0, 2:0:0:0:1, 0:0:0:0:0, 2:0:1:0:0, 3:0:0:0:0, 4:1:0:0:2, 2:0:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 4:0:0:0:2, 3:0:0:0:1, 3:0:0:0:2, 1:0:0:0:1, 2:0:0:0:2, 1:0:0:0:1, 1:0:0:0:1, 109:2:4:0:45
A major (3#), 1:0:0:0:0, 3:0:0:0:0, 4:1:0:0:1, 2:0:0:0:0, 3:0:1:0:2, 2:1:0:0:1, 3:0:0:0:0, 2:0:0:0:0, 3:1:0:0:0, 2:0:0:0:0, 1:0:1:0:1, 1:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 4:1:0:0:1, 2:0:0:0:0, 3:0:1:0:2, 2:1:0:0:1, 3:0:0:0:0, 2:0:0:0:0, 3:1:0:0:0, 2:0:0:0:0, 1:0:1:0:1, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 6:1:1:0:1, 4:0:0:0:1, 1:0:0:0:0, 3:0:0:0:0, 5:1:0:0:0, 3:0:1:0:1, 4:1:0:0:0, 0:0:0:0:0, 5:2:1:0:2, 3:0:0:0:0, 1:0:0:0:0, 4:0:1:0:2, 3:1:0:0:0, 4:0:0:0:1, 1:0:0:0:1, 3:1:0:0:2, 4:0:0:0:1, 3:0:1:0:1, 3:0:0:0:0, 3:0:0:0:0, 4:0:0:0:1, 3:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 3:0:1:0:1, 6:0:1:0:2, 4:1:0:0:0, 5:1:0:0:0, 0:0:0:0:0, 3:0:1:0:1, 2:1:0:0:0, 2:0:0:0:0, 3:0:0:1:1, 3:0:0:0:0, 4:0:0:0:0, 2:0:0:0:0, 170:16:12:1:29
C minor (3b), 0:0:0:0:0, 1:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 2:0:1:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 3:0:0:0:1, 1:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 2:0:1:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 4:0:0:0:2, 3:0:0:0:2, 3:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 3:0:0:0:1, 3:0:0:0:1, 1:0:0:0:0, 6:0:0:0:1, 3:0:0:0:2, 3:0:0:0:2, 3:1:0:0:2, 2:0:0:0:0, 4:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 3:0:0:0:1, 2:0:0:0:2, 2:0:1:0:0, 1:0:0:0:0, 2:0:0:0:1, 0:0:0:0:0, 2:0:1:0:0, 3:0:0:0:0, 4:1:0:0:2, 2:0:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 4:0:0:0:2, 3:0:0:0:1, 3:0:0:0:2, 1:0:0:0:1, 2:0:0:0:2, 1:0:0:0:1, 1:0:0:0:1, 109:2:4:0:45
F# minor (3#), 1:0:0:0:0, 3:0:0:0:0, 4:1:0:0:1, 2:0:0:0:0, 3:0:1:0:2, 2:1:0:0:1, 3:0:0:0:0, 2:0:0:0:0, 3:1:0:0:0, 2:0:0:0:0, 1:0:1:0:1, 1:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 4:1:0:0:1, 2:0:0:0:0, 3:0:1:0:2, 2:1:0:0:1, 3:0:0:0:0, 2:0:0:0:0, 3:1:0:0:0, 2:0:0:0:0, 1:0:1:0:1, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 6:1:1:0:1, 4:0:0:0:1, 1:0:0:0:0, 3:0:0:0:0, 5:1:0:0:0, 3:0:1:0:1, 4:1:0:0:0, 0:0:0:0:0, 5:2:1:0:2, 3:0:0:0:0, 1:0:0:0:0, 4:0:1:0:2, 3:1:0:0:0, 4:0:0:0:1, 1:0:0:0:1, 3:1:0:0:2, 4:0:0:0:1, 3:0:1:0:1, 3:0:0:0:0, 3:0:0:0:0, 4:0:0:0:1, 3:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 3:0:1:0:1, 6:0:1:0:2, 4:1:0:0:0, 5:1:0:0:0, 0:0:0:0:0, 3:0:1:0:1, 2:1:0:0:0, 2:0:0:0:0, 3:0:0:1:1, 3:0:0:0:0, 4:0:0:0:0, 2:0:0:0:0, 170:16:12:1:29
C minor mel (3b), 0:0:0:0:0, 1:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 2:0:1:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 3:0:0:0:1, 1:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 2:0:1:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 4:0:0:0:2, 3:0:0:0:2, 3:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 3:0:0:0:1, 3:0:0:0:1, 1:0:0:0:0, 6:0:0:0:1, 3:0:0:0:2, 3:0:0:0:2, 3:1:0:0:2, 2:0:0:0:0, 4:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 3:0:0:0:1, 2:0:0:0:2, 2:0:1:0:0, 1:0:0:0:0, 2:0:0:0:1, 0:0:0:0:0, 2:0:1:0:0, 3:0:0:0:0, 4:1:0:0:2, 2:0:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 4:0:0:0:2, 3:0:0:0:1, 3:0:0:0:2, 1:0:0:0:1, 2:0:0:0:2, 1:0:0:0:1, 1:0:0:0:1, 109:2:4:0:45
F# minor mel (3#), 1:0:0:0:0, 3:0:0:0:0, 4:1:0:0:1, 2:0:0:0:0, 3:0:1:0:2, 2:1:0:0:1, 3:0:0:0:0, 2:0:0:0:0, 3:1:0:0:0, 2:0:0:0:0, 1:0:1:0:1, 1:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 4:1:0:0:1, 2:0:0:0:0, 3:0:1:0:2, 2:1:0:0:1, 3:0:0:0:0, 2:0:0:0:0, 3:1:0:0:0, 2:0:0:0:0, 1:0:1:0:1, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 6:1:1:0:1, 4:0:0:0:1, 1:0:0:0:0, 3:0:0:0:0, 5:1:0:0:0, 3:0:1:0:1, 4:1:0:0:0, 0:0:0:0:0, 5:2:1:0:2, 3:0:0:0:0, 1:0:0:0:0, 4:0:1:0:2, 3:1:0:0:0, 4:0:0:0:1, 1:0:0:0:1, 3:1:0:0:2, 4:0:0:0:1, 3:0:1:0:1, 3:0:0:0:0, 3:0:0:0:0, 4:0:0:0:1, 3:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 3:0:1:0:1, 6:0:1:0:2, 4:1:0:0:0, 5:1:0:0:0, 0:0:0:0:0, 3:0:1:0:1, 2:1:0:0:0, 2:0:0:0:0, 3:0:0:1:1, 3:0:0:0:0, 4:0:0:0:0, 2:0:0:0:0, 170:16:12:1:29
Eb major blues (3b), 0:0:0:0:0, 1:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 2:0:1:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 3:0:0:0:1, 1:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 2:0:1:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 4:0:0:0:2, 3:0:0:0:2, 3:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 3:0:0:0:1, 3:0:0:0:1, 1:0:0:0:0, 6:0:0:0:1, 3:0:0:0:2, 3:0:0:0:2, 3:1:0:0:2, 2:0:0:0:0, 4:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 3:0:0:0:1, 2:0:0:0:2, 2:0:1:0:0, 1:0:0:0:0, 2:0:0:0:1, 0:0:0:0:0, 2:0:1:0:0, 3:0:0:0:0, 4:1:0:0:2, 2:0:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 4:0:0:0:2, 3:0:0:0:1, 3:0:0:0:2, 1:0:0:0:1, 2:0:0:0:2, 1:0:0:0:1, 1:0:0:0:1, 109:2:4:0:45
A major blues (3#), 1:0:0:0:0, 3:0:0:0:0, 4:1:0:0:1, 2:0:0:0:0, 3:0:1:0:2, 2:1:0:0:1, 3:0:0:0:0, 2:0:0:0:0, 3:1:0:0:0, 2:0:0:0:0, 1:0:1:0:1, 1:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 4:1:0:0:1, 2:0:0:0:0, 3:0:1:0:2, 2:1:0:0:1, 3:0:0:0:0, 2:0:0:0:0, 3:1:0:0:0, 2:0:0:0:0, 1:0:1:0:1, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 6:1:1:0:1, 4:0:0:0:1, 1:0:0:0:0, 3:0:0:0:0, 5:1:0:0:0, 3:0:1:0:1, 4:1:0:0:0, 0:0:0:0:0, 5:2:1:0:2, 3:0:0:0:0, 1:0:0:0:0, 4:0:1:0:2, 3:1:0:0:0, 4:0:0:0:1, 1:0:0:0:1, 3:1:0:0:2, 4:0:0:0:1, 3:0:1:0:1, 3:0:0:0:0, 3:0:0:0:0, 4:0:0:0:1, 3:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 3:0:1:0:1, 6:0:1:0:2, 4:1:0:0:0, 5:1:0:0:0, 0:0:0:0:0, 3:0:1:0:1, 2:1:0:0:0, 2:0:0:0:0, 3:0:0:1:1, 3:0:0:0:0, 4:0:0:0:0, 2:0:0:0:0, 170:16:12:1:29
C minor blues (3b), 0:0:0:0:0, 1:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 2:0:1:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 3:0:0:0:1, 1:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 2:0:1:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 4:0:0:0:2, 3:0:0:0:2, 3:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 3:0:0:0:1, 3:0:0:0:1, 1:0:0:0:0, 6:0:0:0:1, 3:0:0:0:2, 3:0:0:0:2, 3:1:0:0:2, 2:0:0:0:0, 4:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 3:0:0:0:1, 2:0:0:0:2, 2:0:1:0:0, 1:0:0:0:0, 2:0:0:0:1, 0:0:0:0:0, 2:0:1:0:0, 3:0:0:0:0, 4:1:0:0:2, 2:0:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 4:0:0:0:2, 3:0:0:0:1, 3:0:0:0:2, 1:0:0:0:1, 2:0:0:0:2, 1:0:0:0:1, 1:0:0:0:1, 109:2:4:0:45
F# minor blues (3#), 1:0:0:0:0, 3:0:0:0:0, 4:1:0:0:1, 2:0:0:0:0, 3:0:1:0:2, 2:1:0:0:1, 3:0:0:0:0, 2:0:0:0:0, 3:1:0:0:0, 2:0:0:0:0, 1:0:1:0:1, 1:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 4:1:0:0:1, 2:0:0:0:0, 3:0:1:0:2, 2:1:0:0:1, 3:0:0:0:0, 2:0:0:0:0, 3:1:0:0:0, 2:0:0:0:0, 1:0:1:0:1, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 6:1:1:0:1, 4:0:0:0:1, 1:0:0:0:0, 3:0:0:0:0, 5:1:0:0:0, 3:0:1:0:1, 4:1:0:0:0, 0:0:0:0:0, 5:2:1:0:2, 3:0:0:0:0, 1:0:0:0:0, 4:0:1:0:2, 3:1:0:0:0, 4:0:0:0:1, 1:0:0:0:1, 3:1:0:0:2, 4:0:0:0:1, 3:0:1:0:1, 3:0:0:0:0, 3:0:0:0:0, 4:0:0:0:1, 3:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 3:0:1:0:1, 6:0:1:0:2, 4:1:0:0:0, 5:1:0:0:0, 0:0:0:0:0, 3:0:1:0:1, 2:1:0:0:0, 2:0:0:0:0, 3:0:0:1:1, 3:0:0:0:0, 4:0:0:0:0, 2:0:0:0:0, 170:16:12:1:29
Eb dorian (3b), 0:0:0:0:0, 1:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 2:0:1:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 3:0:0:0:1, 1:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 2:0:1:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 4:0:0:0:2, 3:0:0:0:2, 3:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 3:0:0:0:1, 3:0:0:0:1, 1:0:0:0:0, 6:0:0:0:1, 3:0:0:0:2, 3:0:0:0:2, 3:1:0:0:2, 2:0:0:0:0, 4:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 3:0:0:0:1, 2:0:0:0:2, 2:0:1:0:0, 1:0:0:0:0, 2:0:0:0:1, 0:0:0:0:0, 2:0:1:0:0, 3:0:0:0:0, 4:1:0:0:2, 2:0:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 4:0:0:0:2, 3:0:0:0:1, 3:0:0:0:2, 1:0:0:0:1, 2:0:0:0:2, 1:0:0:0:1, 1:0:0:0:1, 109:2:4:0:45
A dorian (3#), 1:0:0:0:0, 3:0:0:0:0, 4:1:0:0:1, 2:0:0:0:0, 3:0:1:0:2, 2:1:0:0:1, 3:0:0:0:0, 2:0:0:0:0, 3:1:0:0:0, 2:0:0:0:0, 1:0:1:0:1, 1:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 4:1:0:0:1, 2:0:0:0:0, 3:0:1:0:2, 2:1:0:0:1, 3:0:0:0:0, 2:0:0:0:0, 3:1:0:0:0, 2:0:0:0:0, 1:0:1:0:1, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 6:1:1:0:1, 4:0:0:0:1, 1:0:0:0:0, 3:0:0:0:0, 5:1:0:0:0, 3:0:1:0:1, 4:1:0:0:0, 0:0:0:0:0, 5:2:1:0:2, 3:0:0:0:0, 1:0:0:0:0, 4:0:1:0:2, 3:1:0:0:0, 4:0:0:0:1, 1:0:0:0:1, 3:1:0:0:2, 4:0:0:0:1, 3:0:1:0:1, 3:0:0:0:0, 3:0:0:0:0, 4:0:0:0:1, 3:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 3:0:1:0:1, 6:0:1:0:2, 4:1:0:0:0, 5:1:0:0:0, 0:0:0:0:0, 3:0:1:0:1, 2:1:0:0:0, 2:0:0:0:0, 3:0:0:1:1, 3:0:0:0:0, 4:0:0:0:0, 2:0:0:0:0, 170:16:12:1:29
