 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, rowcost
Eb major (3b), 5, 1, 1, 1, 1, 4, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 4, 2, 1, 2, 4, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 3, 0, 2, 2, 0, 0, 2, 2, 0, 0, 51
A major (3#), 1, 0, 3, 2, 2, 1, 0, 0, 0, 0, 1, 2, 0, 0, 2, 2, 1, 1, 0, 1, 1, 2, 0, 0, 0, 1, 1, 2, 0, 0, 4, 0, 2, 1, 2, 2, 1, 1, 2, 1, 1, 1, 44
C minor (3b), 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 34
F# minor (3#), 3, 1, 4, 2, 3, 4, 1, 1, 1, 1, 1, 2, 1, 0, 1, 1, 4, 2, 1, 2, 4, 2, 1, 1, 1, 2, 1, 2, 1, 0, 3, 1, 2, 1, 2, 4, 1, 1, 2, 3, 1, 1, 73
Ab major (4b), 7, 1, 5, 3, 2, 6, 2, 2, 2, 2, 1, 2, 2, 1, 0, 0, 4, 2, 2, 3, 4, 2, 2, 2, 2, 2, 1, 2, 2, 1, 0, 2, 4, 1, 4, 3, 0, 0, 4, 3, 0, 0, 90
E major (4#), 2, 0, 4, 3, 3, 2, 1, 1, 1, 1, 2, 3, 1, 1, 2, 2, 1, 1, 1, 2, 1, 3, 1, 1, 1, 2, 2, 3, 1, 1, 4, 1, 2, 2, 3, 3, 1, 1, 3, 2, 1, 1, 74
F minor (4b), 3, 0, 1, 2, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 2, 1, 2, 2, 0, 0, 2, 2, 0, 0, 41
C# minor (4#), 4, 0, 4, 3, 3, 4, 1, 1, 1, 1, 1, 3, 1, 1, 3, 3, 5, 3, 1, 2, 5, 3, 1, 1, 1, 3, 1, 3, 1, 1, 4, 1, 5, 1, 5, 5, 2, 2, 5, 3, 0, 0, 98
Db major (5b), 8, 1, 6, 5, 4, 7, 3, 3, 3, 3, 2, 3, 3, 2, 1, 1, 4, 2, 3, 4, 4, 3, 3, 3, 3, 4, 2, 3, 3, 2, 1, 3, 5, 2, 6, 5, 1, 1, 6, 4, 0, 0, 132
B major (5#), 3, 0, 5, 4, 3, 3, 1, 1, 1, 1, 2, 4, 1, 1, 2, 2, 5, 3, 1, 2, 5, 4, 1, 1, 1, 2, 2, 4, 1, 1, 3, 1, 4, 2, 5, 3, 1, 1, 5, 2, 1, 1, 96
Bb minor (5b), 5, 1, 1, 2, 3, 4, 2, 2, 2, 2, 1, 2, 2, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 3, 1, 2, 2, 1, 2, 2, 3, 1, 3, 4, 1, 1, 3, 3, 0, 0, 79
G# minor (5#), 5, 0, 4, 4, 3, 7, 2, 2, 2, 2, 3, 5, 2, 2, 1, 1, 5, 3, 2, 3, 5, 5, 2, 2, 2, 2, 3, 5, 2, 2, 2, 2, 3, 3, 5, 5, 0, 0, 5, 5, 1, 1, 120
Gb major (6b), 7, 1, 8, 7, 6, 8, 3, 3, 3, 3, 3, 4, 3, 2, 2, 2, 4, 2, 3, 4, 4, 4, 3, 3, 3, 5, 3, 4, 3, 2, 3, 3, 5, 3, 7, 7, 2, 2, 7, 5, 1, 1, 158
F# major (6#), 5, 1, 5, 4, 4, 6, 2, 2, 2, 2, 2, 3, 2, 1, 1, 1, 4, 2, 2, 3, 4, 3, 2, 2, 2, 3, 2, 3, 2, 1, 2, 2, 3, 2, 4, 5, 1, 1, 4, 4, 1, 1, 108
Eb minor (6b), 4, 1, 3, 3, 3, 5, 1, 1, 1, 1, 1, 2, 1, 0, 1, 1, 4, 2, 1, 2, 4, 2, 1, 1, 1, 2, 1, 2, 1, 0, 2, 1, 3, 1, 3, 4, 1, 1, 3, 3, 1, 1, 77
D# minor (6#), 5, 1, 5, 5, 4, 6, 1, 1, 1, 1, 1, 2, 1, 0, 2, 2, 4, 2, 1, 2, 4, 2, 1, 1, 1, 3, 1, 2, 1, 0, 3, 1, 5, 1, 5, 5, 2, 2, 5, 3, 1, 1, 97
Cb major (7b), 6, 0, 9, 8, 6, 6, 2, 2, 2, 2, 4, 6, 2, 2, 3, 3, 5, 3, 2, 3, 5, 6, 2, 2, 2, 4, 4, 6, 2, 2, 5, 2, 6, 4, 8, 6, 2, 2, 8, 4, 2, 2, 162
C# major (7#), 6, 1, 5, 4, 4, 5, 2, 2, 2, 2, 1, 2, 2, 1, 2, 2, 4, 2, 2, 3, 4, 2, 2, 2, 2, 4, 1, 2, 2, 1, 2, 2, 5, 1, 5, 5, 2, 2, 5, 3, 0, 0, 108
Ab minor (7b), 5, 0, 6, 4, 2, 7, 1, 1, 1, 1, 2, 4, 1, 1, 1, 1, 5, 3, 1, 2, 5, 4, 1, 1, 1, 1, 2, 4, 1, 1, 2, 1, 4, 2, 5, 4, 0, 0, 5, 4, 1, 1, 99
A# minor (7#), 7, 2, 2, 4, 6, 5, 4, 4, 4, 4, 2, 4, 4, 2, 2, 2, 2, 2, 4, 4, 2, 4, 4, 4, 4, 6, 2, 4, 4, 2, 3, 4, 5, 2, 6, 6, 2, 2, 6, 4, 0, 0, 146
