 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, rowcost
C locrian (0), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
F major (1b), 0, 1, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0, 4, 2, 5, 4, 3, 1, 1, 3, 1, 0, 0, 0, 0, 1, 0, 0, 0, 3, 1, 1, 5, 2, 1, 0, 1, 2, 1, 3, 2, 3, 2, 1, 4, 2, 5, 4, 3, 2, 1, 3, 0, 1, 1, 2, 3, 2, 0, 0, 0, 1, 3, 2, 4, 2, 0, 1, 0, 1, 0, 3, 1, 1, 2,  , 5, 2, 6, 1, 6, 3, 1, 2, 0, 0, 2, 1, 4, 3, 2, 1, 0, 152
G major (1#), 0, 1, 1, 0, 1, 2, 2, 1, 2, 1, 1, 0, 1, 2, 2, 1, 0, 3, 2, 2, 3, 2, 1, 3, 3, 1, 1, 0, 1, 2, 2, 1, 0, 1, 3, 0, 3, 4, 3, 1, 0, 2, 3, 0, 3, 3, 4, 3, 0, 3, 1, 1, 2, 2, 0, 3, 3, 0, 1, 0, 3, 2, 3, 0, 0, 1, 0, 2, 5, 4, 4, 0, 0, 0, 0, 1, 4, 4, 2, 3,  , 3, 0, 2, 0, 2, 2, 1, 2, 0, 0, 4, 2, 4, 5, 3, 0, 1, 163
D minor (1b), 0, 1, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0, 4, 3, 3, 3, 2, 1, 2, 4, 1, 0, 0, 0, 0, 1, 0, 0, 0, 4, 1, 2, 2, 2, 1, 0, 1, 3, 1, 3, 1, 3, 2, 1, 4, 2, 3, 3, 2, 2, 2, 4, 0, 1, 1, 2, 1, 2, 0, 0, 0, 1, 1, 3, 4, 2, 0, 1, 0, 1, 0, 3, 2, 1, 2,  , 3, 2, 4, 1, 4, 3, 1, 2, 0, 0, 2, 1, 3, 3, 2, 1, 0, 139
E minor (1#), 0, 1, 1, 0, 1, 3, 2, 1, 2, 1, 1, 0, 1, 3, 2, 2, 0, 3, 2, 2, 2, 2, 1, 3, 4, 1, 1, 0, 1, 3, 2, 2, 0, 1, 4, 0, 4, 4, 3, 1, 0, 4, 4, 0, 3, 3, 4, 2, 0, 3, 1, 1, 1, 2, 0, 3, 4, 0, 1, 0, 3, 2, 3, 0, 0, 1, 0, 2, 5, 6, 5, 0, 0, 0, 0, 1, 4, 4, 2, 2,  , 1, 0, 1, 0, 1, 2, 1, 2, 0, 0, 5, 2, 4, 6, 2, 0, 1, 171
D minor mel (1b), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
E minor mel (1#), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 2, 3, 2, 1, 0, 2, 3, 0, 0, 0, 0, 1, 1, 1, 0, 0, 3, 0, 3, 3, 2, 0, 0, 3, 3, 0, 2, 2, 3, 1, 1, 4, 1, 2, 2, 1, 1, 2, 3, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 1, 4, 5, 3, 0, 0, 0, 0, 0, 4, 3, 1, 1,  , 2, 1, 2, 0, 2, 3, 0, 1, 0, 0, 4, 1, 3, 4, 1, 0, 0, 121
F major blues (1b), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 2, 3, 2, 1, 0, 2, 3, 0, 0, 0, 0, 1, 1, 1, 0, 0, 3, 0, 3, 3, 2, 0, 0, 3, 3, 0, 2, 2, 3, 1, 1, 4, 1, 2, 2, 1, 1, 2, 3, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 1, 4, 5, 3, 0, 0, 0, 0, 0, 4, 3, 1, 1,  , 2, 1, 2, 0, 2, 3, 0, 1, 0, 0, 4, 1, 3, 4, 1, 0, 0, 121
G major blues (1#), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
D minor blues (1b), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 2, 3, 2, 1, 0, 2, 3, 0, 0, 0, 0, 1, 1, 1, 0, 0, 3, 0, 3, 3, 2, 0, 0, 3, 3, 0, 2, 2, 3, 1, 1, 4, 1, 2, 2, 1, 1, 2, 3, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 1, 4, 5, 3, 0, 0, 0, 0, 0, 4, 3, 1, 1,  , 2, 1, 2, 0, 2, 3, 0, 1, 0, 0, 4, 1, 3, 4, 1, 0, 0, 121
E minor blues (1#), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
F dorian (1b), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
G dorian (1#), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
F phrygian (1b), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
G phrygian (1#), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
F lydian (1b), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
G lydian (1#), 0, 1, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0, 4, 2, 5, 4, 3, 1, 1, 3, 1, 0, 0, 0, 0, 1, 0, 0, 0, 3, 1, 1, 5, 2, 1, 0, 1, 2, 1, 3, 2, 3, 2, 1, 4, 2, 5, 4, 3, 2, 1, 3, 0, 1, 1, 2, 3, 2, 0, 0, 0, 1, 3, 2, 4, 2, 0, 1, 0, 1, 0, 3, 1, 1, 2,  , 5, 2, 6, 1, 6, 3, 1, 2, 0, 0, 2, 1, 4, 3, 2, 1, 0, 152
F mixolydian (1b), 0, 1, 1, 0, 1, 2, 2, 1, 2, 1, 1, 0, 1, 2, 2, 1, 0, 3, 2, 2, 3, 2, 1, 3, 3, 1, 1, 0, 1, 2, 2, 1, 0, 1, 3, 0, 3, 4, 3, 1, 0, 2, 3, 0, 3, 3, 4, 3, 0, 3, 1, 1, 2, 2, 0, 3, 3, 0, 1, 0, 3, 2, 3, 0, 0, 1, 0, 2, 5, 4, 4, 0, 0, 0, 0, 1, 4, 4, 2, 3,  , 3, 0, 2, 0, 2, 2, 1, 2, 0, 0, 4, 2, 4, 5, 3, 0, 1, 163
G mixolydian (1#), 0, 1, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0, 4, 3, 3, 3, 2, 1, 2, 4, 1, 0, 0, 0, 0, 1, 0, 0, 0, 4, 1, 2, 2, 2, 1, 0, 1, 3, 1, 3, 1, 3, 2, 1, 4, 2, 3, 3, 2, 2, 2, 4, 0, 1, 1, 2, 1, 2, 0, 0, 0, 1, 1, 3, 4, 2, 0, 1, 0, 1, 0, 3, 2, 1, 2,  , 3, 2, 4, 1, 4, 3, 1, 2, 0, 0, 2, 1, 3, 3, 2, 1, 0, 139
F aeolian (1b), 0, 1, 1, 0, 1, 3, 2, 1, 2, 1, 1, 0, 1, 3, 2, 2, 0, 3, 2, 2, 2, 2, 1, 3, 4, 1, 1, 0, 1, 3, 2, 2, 0, 1, 4, 0, 4, 4, 3, 1, 0, 4, 4, 0, 3, 3, 4, 2, 0, 3, 1, 1, 1, 2, 0, 3, 4, 0, 1, 0, 3, 2, 3, 0, 0, 1, 0, 2, 5, 6, 5, 0, 0, 0, 0, 1, 4, 4, 2, 2,  , 1, 0, 1, 0, 1, 2, 1, 2, 0, 0, 5, 2, 4, 6, 2, 0, 1, 171
G aeolian (1#), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
F locrian (1b), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 2, 3, 2, 1, 0, 2, 3, 0, 0, 0, 0, 1, 1, 1, 0, 0, 3, 0, 3, 3, 2, 0, 0, 3, 3, 0, 2, 2, 3, 1, 1, 4, 1, 2, 2, 1, 1, 2, 3, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 1, 4, 5, 3, 0, 0, 0, 0, 0, 4, 3, 1, 1,  , 2, 1, 2, 0, 2, 3, 0, 1, 0, 0, 4, 1, 3, 4, 1, 0, 0, 121
G locrian (1#), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 2, 3, 2, 1, 0, 2, 3, 0, 0, 0, 0, 1, 1, 1, 0, 0, 3, 0, 3, 3, 2, 0, 0, 3, 3, 0, 2, 2, 3, 1, 1, 4, 1, 2, 2, 1, 1, 2, 3, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 1, 4, 5, 3, 0, 0, 0, 0, 0, 4, 3, 1, 1,  , 2, 1, 2, 0, 2, 3, 0, 1, 0, 0, 4, 1, 3, 4, 1, 0, 0, 121
Bb major (2b), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
D major (2#), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 2, 3, 2, 1, 0, 2, 3, 0, 0, 0, 0, 1, 1, 1, 0, 0, 3, 0, 3, 3, 2, 0, 0, 3, 3, 0, 2, 2, 3, 1, 1, 4, 1, 2, 2, 1, 1, 2, 3, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 1, 4, 5, 3, 0, 0, 0, 0, 0, 4, 3, 1, 1,  , 2, 1, 2, 0, 2, 3, 0, 1, 0, 0, 4, 1, 3, 4, 1, 0, 0, 121
G minor (2b), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
B minor (2#), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
G minor mel (2b), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
B minor mel (2#), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
Bb major blues (2b), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
D major blues (2#), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
G minor blues (2b), 0, 1, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0, 4, 2, 5, 4, 3, 1, 1, 3, 1, 0, 0, 0, 0, 1, 0, 0, 0, 3, 1, 1, 5, 2, 1, 0, 1, 2, 1, 3, 2, 3, 2, 1, 4, 2, 5, 4, 3, 2, 1, 3, 0, 1, 1, 2, 3, 2, 0, 0, 0, 1, 3, 2, 4, 2, 0, 1, 0, 1, 0, 3, 1, 1, 2,  , 5, 2, 6, 1, 6, 3, 1, 2, 0, 0, 2, 1, 4, 3, 2, 1, 0, 152
B minor blues (2#), 0, 1, 1, 0, 1, 2, 2, 1, 2, 1, 1, 0, 1, 2, 2, 1, 0, 3, 2, 2, 3, 2, 1, 3, 3, 1, 1, 0, 1, 2, 2, 1, 0, 1, 3, 0, 3, 4, 3, 1, 0, 2, 3, 0, 3, 3, 4, 3, 0, 3, 1, 1, 2, 2, 0, 3, 3, 0, 1, 0, 3, 2, 3, 0, 0, 1, 0, 2, 5, 4, 4, 0, 0, 0, 0, 1, 4, 4, 2, 3,  , 3, 0, 2, 0, 2, 2, 1, 2, 0, 0, 4, 2, 4, 5, 3, 0, 1, 163
Bb dorian (2b), 0, 1, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0, 4, 3, 3, 3, 2, 1, 2, 4, 1, 0, 0, 0, 0, 1, 0, 0, 0, 4, 1, 2, 2, 2, 1, 0, 1, 3, 1, 3, 1, 3, 2, 1, 4, 2, 3, 3, 2, 2, 2, 4, 0, 1, 1, 2, 1, 2, 0, 0, 0, 1, 1, 3, 4, 2, 0, 1, 0, 1, 0, 3, 2, 1, 2,  , 3, 2, 4, 1, 4, 3, 1, 2, 0, 0, 2, 1, 3, 3, 2, 1, 0, 139
