id,title,composer,part,KSgt,KSest,notes,err,time
8460,BWV846_Prelude,Bach,rh,,a minor (0),408,4,0.088
8460,BWV846_Prelude,Bach,lh,,a minor (0),211,6,0.060
8461,BWV846_Fugue,Bach,rh,,a minor (0),487,3,1.734
8461,BWV846_Fugue,Bach,lh,,a minor (0),315,4,0.487
8480,BWV848_Prelude,Bach,rh,,a# minor (7),397,11,0.102
8480,BWV848_Prelude,Bach,lh,,a# minor (7),425,16,0.108
8481,BWV848_Fugue,Bach,rh,,a# minor (7),866,33,2.082
8481,BWV848_Fugue,Bach,lh,,a# minor (7),623,26,0.947
8540,BWV854_Prelude,Bach,rh,,c# minor (4),287,4,0.430
8540,BWV854_Prelude,Bach,lh,,c# minor (4),221,2,0.293
8541,BWV854_Fugue,Bach,rh,,c# minor (4),475,0,1.454
8541,BWV854_Fugue,Bach,lh,,c# minor (4),287,2,0.355
8561,BWV856_Fugue,Bach,rh,,d minor (-1),481,3,0.613
8561,BWV856_Fugue,Bach,lh,,d minor (-1),313,4,0.123
8570,BWV857_Prelude,Bach,rh,,f minor (-4),394,1,0.931
8570,BWV857_Prelude,Bach,lh,,f minor (-4),249,0,0.401
8580,BWV858_Prelude,Bach,rh,,d# minor (6),293,10,0.278
8580,BWV858_Prelude,Bach,lh,,d# minor (6),169,3,0.068
8581,BWV858_Fugue,Bach,rh,,d# minor (6),583,1,1.215
8581,BWV858_Fugue,Bach,lh,,d# minor (6),370,2,0.368
8600,BWV860_Prelude,Bach,rh,,e minor (1),335,0,0.966
8600,BWV860_Prelude,Bach,lh,,e minor (1),275,0,0.312
8601,BWV860_Fugue,Bach,rh,,e minor (1),1124,2,2.553
8601,BWV860_Fugue,Bach,lh,,e minor (1),705,3,1.171
8620,BWV862_Prelude,Bach,rh,,A- major (-4),381,0,0.300
8620,BWV862_Prelude,Bach,lh,,A- major (-4),314,0,0.185
8621,BWV862_Fugue,Bach,rh,,f minor (-4),477,0,0.857
8621,BWV862_Fugue,Bach,lh,,f minor (-4),455,0,0.777
8630,BWV863_Prelude,Bach,rh,,g# minor (5),344,4,0.372
8630,BWV863_Prelude,Bach,lh,,g# minor (5),267,6,0.223
8631,BWV863_Fugue,Bach,rh,,g# minor (5),473,17,0.824
8631,BWV863_Fugue,Bach,lh,,g# minor (5),374,18,0.385
8640,BWV864_Prelude,Bach,rh,,f# minor (3),361,1,1.226
8640,BWV864_Prelude,Bach,lh,,f# minor (3),280,0,0.500
8641,BWV864_Fugue,Bach,rh,,f# minor (3),813,0,2.414
8641,BWV864_Fugue,Bach,lh,,f# minor (3),487,0,0.691
8650,BWV865_Prelude,Bach,rh,,a minor (0),402,2,1.632
8650,BWV865_Prelude,Bach,lh,,a minor (0),246,0,0.194
8651,BWV865_Fugue,Bach,rh,,a minor (0),1408,13,5.355
8651,BWV865_Fugue,Bach,lh,,a minor (0),1140,9,3.174
8660,BWV866_Prelude,Bach,rh,,g minor (-2),317,4,2.988
8660,BWV866_Prelude,Bach,lh,,g minor (-2),321,2,11.870
8661,BWV866_Fugue,Bach,rh,,g minor (-2),573,0,0.610
8661,BWV866_Fugue,Bach,lh,,g minor (-2),395,0,0.338
8670,BWV867_Prelude,Bach,rh,,b- minor (-5),528,1,2.690
8670,BWV867_Prelude,Bach,lh,,b- minor (-5),279,0,0.443
8671,BWV867_Fugue,Bach,rh,,b- minor (-5),536,4,0.499
8671,BWV867_Fugue,Bach,lh,,b- minor (-5),291,2,0.157
8680,BWV868_Prelude,Bach,rh,,g# minor (5),260,0,0.394
8680,BWV868_Prelude,Bach,lh,,g# minor (5),180,0,0.125
8681,BWV868_Fugue,Bach,rh,,g# minor (5),466,3,0.839
8681,BWV868_Fugue,Bach,lh,,B major (5),442,1,0.480
8700,BWV870_Prelude,Bach,rh,(0),d minor (-1),584,9,3.826
8700,BWV870_Prelude,Bach,lh,,a minor (0),410,8,0.920
8701,BWV870_Fugue,Bach,rh,,a minor (0),682,7,0.716
8701,BWV870_Fugue,Bach,lh,,a minor (0),415,1,0.293
8731,BWV873_Fugue,Bach,rh,,c# minor (4),862,19,1.908
8731,BWV873_Fugue,Bach,lh,,c# minor (4),603,9,0.662
8740,BWV874_Prelude,Bach,rh,,b minor (2),930,2,3.361
8740,BWV874_Prelude,Bach,lh,,b minor (2),620,1,1.449
8741,BWV874_Fugue,Bach,rh,,b minor (2),495,1,0.843
8741,BWV874_Fugue,Bach,lh,,b minor (2),471,1,0.629
8750,BWV875_Prelude,Bach,rh,,d minor (-1),581,10,0.445
8750,BWV875_Prelude,Bach,lh,,d minor (-1),510,1,0.335
8751,BWV875_Fugue,Bach,rh,,d minor (-1),487,9,3.539
8751,BWV875_Fugue,Bach,lh,,d minor (-1),344,2,1.251
8760,BWV876_Prelude,Bach,rh,,c minor (-3),561,4,0.572
8760,BWV876_Prelude,Bach,lh,,c minor (-3),384,3,0.174
8761,BWV876_Fugue,Bach,rh,,c minor (-3),377,0,0.225
8761,BWV876_Fugue,Bach,lh,,c minor (-3),373,0,0.197
8800,BWV880_Prelude,Bach,rh,,d minor (-1),799,0,1.264
8800,BWV880_Prelude,Bach,lh,,d minor (-1),677,5,0.899
8801,BWV880_Fugue,Bach,rh,,d minor (-1),688,12,0.543
8801,BWV880_Fugue,Bach,lh,,d minor (-1),416,6,0.175
8830,BWV883_Prelude,Bach,rh,,f# minor (3),524,4,0.579
8830,BWV883_Prelude,Bach,lh,,f# minor (3),414,1,0.395
8831,BWV883_Fugue,Bach,rh,,f# minor (3),809,2,2.044
8831,BWV883_Fugue,Bach,lh,,f# minor (3),688,2,1.003
8840,BWV884_Prelude,Bach,rh,,e minor (1),484,1,0.427
8840,BWV884_Prelude,Bach,lh,,e minor (1),422,1,0.263
8841,BWV884_Fugue,Bach,rh,,e minor (1),421,0,0.203
8841,BWV884_Fugue,Bach,lh,,e minor (1),321,5,0.151
8850,BWV885_Prelude,Bach,rh,,g minor (-2),355,4,1.223
8850,BWV885_Prelude,Bach,lh,,g minor (-2),237,0,0.750
8851,BWV885_Fugue,Bach,rh,,g minor (-2),884,2,1.524
8851,BWV885_Fugue,Bach,lh,,g minor (-2),851,5,1.364
8870,BWV887_Prelude,Bach,rh,,g# minor (5),672,33,1.359
8870,BWV887_Prelude,Bach,lh,,g# minor (5),646,29,0.922
8871,BWV887_Fugue,Bach,rh,,g# minor (5),1045,47,0.823
8871,BWV887_Fugue,Bach,lh,,g# minor (5),647,30,0.295
8880,BWV888_Prelude,Bach,rh,,f# minor (3),502,1,1.321
8880,BWV888_Prelude,Bach,lh,,f# minor (3),276,0,0.215
8881,BWV888_Fugue,Bach,rh,,f# minor (3),467,0,2.030
8881,BWV888_Fugue,Bach,lh,,f# minor (3),337,0,0.473
8890,BWV889_Prelude,Bach,rh,,a minor (0),441,13,3.136
8890,BWV889_Prelude,Bach,lh,,a minor (0),407,11,2.764
8891,BWV889_Fugue,Bach,rh,,a minor (0),396,2,2.390
8891,BWV889_Fugue,Bach,lh,,a minor (0),366,1,0.885
8910,BWV891_Prelude,Bach,rh,,b- minor (-5),730,1,0.721
8910,BWV891_Prelude,Bach,lh,,b- minor (-5),498,1,0.252
8911,BWV891_Fugue,Bach,rh,,b- minor (-5),950,10,1.307
8911,BWV891_Fugue,Bach,lh,,b- minor (-5),879,9,1.106
8920,BWV892_Prelude,Bach,rh,,g# minor (5),589,8,0.581
8920,BWV892_Prelude,Bach,lh,,g# minor (5),476,3,0.425
8921,BWV892_Fugue,Bach,rh,,g# minor (5),764,14,0.574
8921,BWV892_Fugue,Bach,lh,,g# minor (5),702,7,0.451
8930,BWV893_Prelude,Bach,rh,,b minor (2),553,1,0.353
8930,BWV893_Prelude,Bach,lh,,b minor (2),364,1,0.145
8931,BWV893_Fugue,Bach,rh,,b minor (2),575,3,0.332
8931,BWV893_Fugue,Bach,lh,,b minor (2),466,0,0.194
