id,title,composer,part,KSgt,KSest,notes,err,time
8460,BWV846_Prelude,Bach,rh,,C major (0),408,0,0.096
8460,BWV846_Prelude,Bach,lh,,a minor (0),211,6,0.075
8461,BWV846_Fugue,Bach,rh,,a minor (0),487,3,2.546
8461,BWV846_Fugue,Bach,lh,,a minor (0),315,3,0.815
8480,BWV848_Prelude,Bach,rh,,a# minor (7),397,0,0.110
8480,BWV848_Prelude,Bach,lh,,a# minor (7),425,12,0.114
8481,BWV848_Fugue,Bach,rh,,a# minor (7),866,29,2.532
8481,BWV848_Fugue,Bach,lh,,a# minor (7),623,16,1.354
8540,BWV854_Prelude,Bach,rh,,c# minor (4),287,4,0.644
8540,BWV854_Prelude,Bach,lh,,c# minor (4),221,3,0.431
8541,BWV854_Fugue,Bach,rh,,c# minor (4),475,0,1.802
8541,BWV854_Fugue,Bach,lh,,c# minor (4),287,0,0.438
8561,BWV856_Fugue,Bach,rh,,d minor (-1),481,0,1.229
8561,BWV856_Fugue,Bach,lh,,d minor (-1),313,2,0.153
8570,BWV857_Prelude,Bach,rh,,f minor (-4),394,1,1.489
8570,BWV857_Prelude,Bach,lh,,f minor (-4),249,0,0.592
8580,BWV858_Prelude,Bach,rh,,d# minor (6),293,5,0.471
8580,BWV858_Prelude,Bach,lh,,d# minor (6),169,0,0.088
8581,BWV858_Fugue,Bach,rh,,d# minor (6),583,0,2.182
8581,BWV858_Fugue,Bach,lh,,d# minor (6),370,1,0.659
8600,BWV860_Prelude,Bach,rh,,e minor (1),335,8,2.139
8600,BWV860_Prelude,Bach,lh,,e minor (1),275,8,0.712
8601,BWV860_Fugue,Bach,rh,,e minor (1),1124,2,4.342
8601,BWV860_Fugue,Bach,lh,,e minor (1),705,1,2.159
8620,BWV862_Prelude,Bach,rh,,A- major (-4),381,0,0.431
8620,BWV862_Prelude,Bach,lh,,A- major (-4),314,0,0.252
8621,BWV862_Fugue,Bach,rh,,f minor (-4),477,0,1.305
8621,BWV862_Fugue,Bach,lh,,f minor (-4),455,0,1.138
8630,BWV863_Prelude,Bach,rh,,g# minor (5),344,2,0.571
8630,BWV863_Prelude,Bach,lh,,g# minor (5),267,4,0.336
8631,BWV863_Fugue,Bach,rh,,g# minor (5),473,9,1.343
8631,BWV863_Fugue,Bach,lh,,g# minor (5),374,6,0.581
8640,BWV864_Prelude,Bach,rh,,f# minor (3),361,1,1.864
8640,BWV864_Prelude,Bach,lh,,f# minor (3),280,0,0.695
8641,BWV864_Fugue,Bach,rh,,f# minor (3),813,0,3.354
8641,BWV864_Fugue,Bach,lh,,f# minor (3),487,0,0.931
8650,BWV865_Prelude,Bach,rh,,a minor (0),402,2,3.899
8650,BWV865_Prelude,Bach,lh,,a minor (0),246,0,0.307
8651,BWV865_Fugue,Bach,rh,,a minor (0),1408,6,9.353
8651,BWV865_Fugue,Bach,lh,,a minor (0),1140,6,5.365
8660,BWV866_Prelude,Bach,rh,,g minor (-2),317,4,6.861
8660,BWV866_Prelude,Bach,lh,,g minor (-2),321,2,37.855
8661,BWV866_Fugue,Bach,rh,,g minor (-2),573,0,0.812
8661,BWV866_Fugue,Bach,lh,,g minor (-2),395,0,0.433
8670,BWV867_Prelude,Bach,rh,,b- minor (-5),528,1,3.726
8670,BWV867_Prelude,Bach,lh,,b- minor (-5),279,0,0.640
8671,BWV867_Fugue,Bach,rh,,b- minor (-5),536,2,0.709
8671,BWV867_Fugue,Bach,lh,,b- minor (-5),291,2,0.198
8680,BWV868_Prelude,Bach,rh,,g# minor (5),260,0,0.551
8680,BWV868_Prelude,Bach,lh,,g# minor (5),180,0,0.187
8681,BWV868_Fugue,Bach,rh,,g# minor (5),466,2,1.208
8681,BWV868_Fugue,Bach,lh,,B major (5),442,1,0.714
8700,BWV870_Prelude,Bach,rh,(0),d minor (-1),584,6,7.083
8700,BWV870_Prelude,Bach,lh,,a minor (0),410,6,1.732
8701,BWV870_Fugue,Bach,rh,,a minor (0),682,6,1.130
8701,BWV870_Fugue,Bach,lh,,a minor (0),415,1,0.451
8731,BWV873_Fugue,Bach,rh,,c# minor (4),862,12,3.092
8731,BWV873_Fugue,Bach,lh,,c# minor (4),603,7,0.932
8740,BWV874_Prelude,Bach,rh,,b minor (2),930,2,4.108
8740,BWV874_Prelude,Bach,lh,,b minor (2),620,4,2.223
8741,BWV874_Fugue,Bach,rh,,b minor (2),495,1,1.526
8741,BWV874_Fugue,Bach,lh,,b minor (2),471,1,1.026
8750,BWV875_Prelude,Bach,rh,,d minor (-1),581,11,0.644
8750,BWV875_Prelude,Bach,lh,,d minor (-1),510,1,0.524
8751,BWV875_Fugue,Bach,rh,,d minor (-1),487,4,8.994
8751,BWV875_Fugue,Bach,lh,,d minor (-1),344,1,1.865
8760,BWV876_Prelude,Bach,rh,,c minor (-3),561,7,0.855
8760,BWV876_Prelude,Bach,lh,,c minor (-3),384,3,0.230
8761,BWV876_Fugue,Bach,rh,,c minor (-3),377,0,0.308
8761,BWV876_Fugue,Bach,lh,,E- major (-3),373,0,0.270
8800,BWV880_Prelude,Bach,rh,,d minor (-1),799,0,2.063
8800,BWV880_Prelude,Bach,lh,,d minor (-1),677,4,1.570
8801,BWV880_Fugue,Bach,rh,,d minor (-1),688,11,0.862
8801,BWV880_Fugue,Bach,lh,,d minor (-1),416,5,0.235
8830,BWV883_Prelude,Bach,rh,,f# minor (3),524,4,0.826
8830,BWV883_Prelude,Bach,lh,,f# minor (3),414,1,0.525
8831,BWV883_Fugue,Bach,rh,,f# minor (3),809,4,2.734
8831,BWV883_Fugue,Bach,lh,,f# minor (3),688,1,1.314
8840,BWV884_Prelude,Bach,rh,,e minor (1),484,1,0.746
8840,BWV884_Prelude,Bach,lh,,e minor (1),422,1,0.437
8841,BWV884_Fugue,Bach,rh,,e minor (1),421,0,0.295
8841,BWV884_Fugue,Bach,lh,,e minor (1),321,5,0.211
8850,BWV885_Prelude,Bach,rh,,g minor (-2),355,4,2.076
8850,BWV885_Prelude,Bach,lh,,g minor (-2),237,0,1.274
8851,BWV885_Fugue,Bach,rh,,g minor (-2),884,2,2.238
8851,BWV885_Fugue,Bach,lh,,g minor (-2),851,5,2.082
8870,BWV887_Prelude,Bach,rh,,g# minor (5),672,18,2.319
8870,BWV887_Prelude,Bach,lh,,g# minor (5),646,16,1.476
8871,BWV887_Fugue,Bach,rh,,g# minor (5),1045,16,1.133
8871,BWV887_Fugue,Bach,lh,,g# minor (5),647,15,0.398
8880,BWV888_Prelude,Bach,rh,,f# minor (3),502,1,1.774
8880,BWV888_Prelude,Bach,lh,,f# minor (3),276,0,0.305
8881,BWV888_Fugue,Bach,rh,,f# minor (3),467,0,2.575
8881,BWV888_Fugue,Bach,lh,,f# minor (3),337,0,0.633
8890,BWV889_Prelude,Bach,rh,,a minor (0),441,13,5.892
8890,BWV889_Prelude,Bach,lh,,a minor (0),407,9,5.745
8891,BWV889_Fugue,Bach,rh,,a minor (0),396,2,5.607
8891,BWV889_Fugue,Bach,lh,,a minor (0),366,1,1.623
8910,BWV891_Prelude,Bach,rh,,b- minor (-5),730,1,1.021
8910,BWV891_Prelude,Bach,lh,,b- minor (-5),498,1,0.349
8911,BWV891_Fugue,Bach,rh,,b- minor (-5),950,7,1.971
8911,BWV891_Fugue,Bach,lh,,b- minor (-5),879,6,1.646
8920,BWV892_Prelude,Bach,rh,,g# minor (5),589,7,0.907
8920,BWV892_Prelude,Bach,lh,,g# minor (5),476,6,0.649
8921,BWV892_Fugue,Bach,rh,,g# minor (5),764,9,0.809
8921,BWV892_Fugue,Bach,lh,,g# minor (5),702,4,0.620
8930,BWV893_Prelude,Bach,rh,,b minor (2),553,1,0.496
8930,BWV893_Prelude,Bach,lh,,b minor (2),364,1,0.198
8931,BWV893_Fugue,Bach,rh,,b minor (2),575,3,0.455
8931,BWV893_Fugue,Bach,lh,,b minor (2),466,0,0.257
