 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, rowcost
C locrian (0), 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:1:0:0:0, 1:1:0:0:0, 2:2:0:0:0, 0:0:0:0:0, 1:1:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 2:2:0:0:1, 2:2:0:0:0, 1:1:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 2:2:0:0:0, 0:0:0:0:0, 3:3:0:0:0, 0:0:0:0:0, 1:1:0:0:0, 0:0:0:0:0, 2:2:0:0:0, 1:1:0:0:1, 2:2:0:0:1, 1:1:0:0:0, 0:0:0:0:0, 1:1:0:0:0, 2:2:0:0:0, 0:0:0:0:0, 2:2:0:0:0, 1:1:0:0:1,  , 1:1:0:0:0, 1:1:0:0:0, 2:1:0:0:0, 4:3:0:0:0, 2:2:0:0:0, 1:1:0:0:0, 2:1:0:0:0, 2:2:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:1:0:0:0, 0:0:0:0:0, 44:41:0:0:4
F major (1b), 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 2:0:1:0:1, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 1:1:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 1:1:0:0:1, 1:0:0:0:0, 2:0:1:0:1, 2:1:0:0:1, 1:1:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 3:0:0:0:0, 1:1:0:0:1,  , 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 45:5:2:0:7
G major (1#), 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:2, 0:0:0:0:0, 2:1:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 3:0:0:0:1, 3:1:0:0:1, 2:1:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 3:1:0:0:0, 1:0:0:0:0, 4:1:0:0:2, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 2:1:0:0:1, 2:0:0:0:1, 2:1:0:0:0, 2:0:0:0:1, 0:0:0:0:0, 2:1:0:0:0, 2:2:0:0:1, 1:0:0:0:0, 1:0:0:0:1, 2:0:0:0:1,  , 1:1:0:0:0, 2:1:0:0:0, 2:0:1:0:1, 3:1:0:0:0, 3:1:0:0:1, 1:0:0:0:1, 1:0:0:0:0, 2:2:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:1:0:0:0, 0:0:0:0:0, 65:17:1:0:18
D minor (1b), 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 2:0:1:0:1, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 1:1:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 1:1:0:0:1, 1:0:0:0:0, 2:0:1:0:1, 2:1:0:0:1, 1:1:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 3:0:0:0:0, 1:1:0:0:1,  , 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 45:5:2:0:7
E minor (1#), 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:2, 0:0:0:0:0, 2:1:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 3:0:0:0:1, 3:1:0:0:1, 2:1:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 3:1:0:0:0, 1:0:0:0:0, 4:1:0:0:2, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 2:1:0:0:1, 2:0:0:0:1, 2:1:0:0:0, 2:0:0:0:1, 0:0:0:0:0, 2:1:0:0:0, 2:2:0:0:1, 1:0:0:0:0, 1:0:0:0:1, 2:0:0:0:1,  , 1:1:0:0:0, 2:1:0:0:0, 2:0:1:0:1, 3:1:0:0:0, 3:1:0:0:1, 1:0:0:0:1, 1:0:0:0:0, 2:2:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:1:0:0:0, 0:0:0:0:0, 65:17:1:0:18
D minor mel (1b), 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 2:0:1:0:1, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 1:1:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 1:1:0:0:1, 1:0:0:0:0, 2:0:1:0:1, 2:1:0:0:1, 1:1:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 3:0:0:0:0, 1:1:0:0:1,  , 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 45:5:2:0:7
E minor mel (1#), 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:2, 0:0:0:0:0, 2:1:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 3:0:0:0:1, 3:1:0:0:1, 2:1:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 3:1:0:0:0, 1:0:0:0:0, 4:1:0:0:2, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 2:1:0:0:1, 2:0:0:0:1, 2:1:0:0:0, 2:0:0:0:1, 0:0:0:0:0, 2:1:0:0:0, 2:2:0:0:1, 1:0:0:0:0, 1:0:0:0:1, 2:0:0:0:1,  , 1:1:0:0:0, 2:1:0:0:0, 2:0:1:0:1, 3:1:0:0:0, 3:1:0:0:1, 1:0:0:0:1, 1:0:0:0:0, 2:2:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:1:0:0:0, 0:0:0:0:0, 65:17:1:0:18
F major blues (1b), 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 2:0:1:0:1, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 1:1:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 1:1:0:0:1, 1:0:0:0:0, 2:0:1:0:1, 2:1:0:0:1, 1:1:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 3:0:0:0:0, 1:1:0:0:1,  , 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 45:5:2:0:7
G major blues (1#), 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:2, 0:0:0:0:0, 2:1:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 3:0:0:0:1, 3:1:0:0:1, 2:1:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 3:1:0:0:0, 1:0:0:0:0, 4:1:0:0:2, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 2:1:0:0:1, 2:0:0:0:1, 2:1:0:0:0, 2:0:0:0:1, 0:0:0:0:0, 2:1:0:0:0, 2:2:0:0:1, 1:0:0:0:0, 1:0:0:0:1, 2:0:0:0:1,  , 1:1:0:0:0, 2:1:0:0:0, 2:0:1:0:1, 3:1:0:0:0, 3:1:0:0:1, 1:0:0:0:1, 1:0:0:0:0, 2:2:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:1:0:0:0, 0:0:0:0:0, 65:17:1:0:18
D minor blues (1b), 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 2:0:1:0:1, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 1:1:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 1:1:0:0:1, 1:0:0:0:0, 2:0:1:0:1, 2:1:0:0:1, 1:1:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 3:0:0:0:0, 1:1:0:0:1,  , 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 45:5:2:0:7
E minor blues (1#), 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:2, 0:0:0:0:0, 2:1:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 3:0:0:0:1, 3:1:0:0:1, 2:1:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 3:1:0:0:0, 1:0:0:0:0, 4:1:0:0:2, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 2:1:0:0:1, 2:0:0:0:1, 2:1:0:0:0, 2:0:0:0:1, 0:0:0:0:0, 2:1:0:0:0, 2:2:0:0:1, 1:0:0:0:0, 1:0:0:0:1, 2:0:0:0:1,  , 1:1:0:0:0, 2:1:0:0:0, 2:0:1:0:1, 3:1:0:0:0, 3:1:0:0:1, 1:0:0:0:1, 1:0:0:0:0, 2:2:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:1:0:0:0, 0:0:0:0:0, 65:17:1:0:18
F dorian (1b), 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 2:0:1:0:1, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 1:1:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 1:1:0:0:1, 1:0:0:0:0, 2:0:1:0:1, 2:1:0:0:1, 1:1:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 3:0:0:0:0, 1:1:0:0:1,  , 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 45:5:2:0:7
G dorian (1#), 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:2, 0:0:0:0:0, 2:1:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 3:0:0:0:1, 3:1:0:0:1, 2:1:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 3:1:0:0:0, 1:0:0:0:0, 4:1:0:0:2, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 2:1:0:0:1, 2:0:0:0:1, 2:1:0:0:0, 2:0:0:0:1, 0:0:0:0:0, 2:1:0:0:0, 2:2:0:0:1, 1:0:0:0:0, 1:0:0:0:1, 2:0:0:0:1,  , 1:1:0:0:0, 2:1:0:0:0, 2:0:1:0:1, 3:1:0:0:0, 3:1:0:0:1, 1:0:0:0:1, 1:0:0:0:0, 2:2:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:1:0:0:0, 0:0:0:0:0, 65:17:1:0:18
F phrygian (1b), 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 2:0:1:0:1, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 1:1:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 1:1:0:0:1, 1:0:0:0:0, 2:0:1:0:1, 2:1:0:0:1, 1:1:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 3:0:0:0:0, 1:1:0:0:1,  , 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 45:5:2:0:7
