 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, rowcost
C locrian (0), 1, 3, 3,  , 1, 1, 4, 1, 1, 2, 2, 1, 3, 2, 4, 4, 3, 3, 3,  , 2, 4, 1,  , 4, 2, 1, 1, 4, 2, 1,  , 2, 3,  ,  , 1, 1, 3, 3, 0, 2, 1, 2, 4, 1, 2, 5, 1, 0, 3, 3, 2, 0, 6, 3, 3, 1, 1, 0, 1, 0, 0,  , 1, 1, 3, 2, 2, 1, 3, 4, 2, 1, 1, 0, 1, 1, 2,  , 4, 1, 2, 6, 2, 2, 1,  , 3, 1, 0,  , 2, 4, 5, 0, 3, 6, 6, 2, 2, 2, 5, 1, 0, 1, 1, 2, 0, 5, 3, 2, 4, 3, 3,  , 1, 1, 3, 4, 2, 1, 1, 0, 2, 2, 3, 3, 1, 251
F major (1b), 0, 3, 2,  , 0, 0, 1, 0, 0, 3, 2, 2, 2, 3, 3, 3, 2, 3, 2,  , 1, 3, 1,  , 3, 2, 0, 0, 4, 1, 0,  , 3, 3,  ,  , 1, 2, 4, 4, 0, 2, 2, 4, 4, 0, 3, 5, 0, 0, 2, 2, 1, 0, 5, 3, 3, 0, 2, 0, 1, 0, 0,  , 0, 0, 2, 1, 1, 0, 2, 3, 1, 0, 2, 0, 1, 2, 1,  , 3, 1, 3, 5, 1, 1, 1,  , 3, 0, 0,  , 3, 2, 6, 0, 4, 7, 5, 3, 3, 2, 6, 2, 0, 4, 2, 3, 0, 4, 2, 1, 3, 2, 2,  , 0, 0, 2, 3, 1, 0, 2, 0, 1, 1, 2, 2, 0, 216
G major (1#), 2, 2, 2,  , 2, 2, 3, 2, 2, 3, 1, 2, 2, 3, 6, 3, 4, 2, 2,  , 3, 5, 2,  , 5, 3, 2, 1, 3, 2, 2,  , 1, 2,  ,  , 0, 2, 2, 3, 0, 2, 1, 1, 5, 2, 3, 4, 2, 1, 2, 4, 3, 0, 3, 3, 2, 2, 2, 0, 2, 1, 1,  , 2, 1, 4, 1, 3, 2, 4, 6, 3, 2, 2, 0, 1, 2, 3,  , 5, 1, 3, 3, 2, 3, 2,  , 4, 1, 0,  , 2, 3, 5, 1, 3, 5, 5, 2, 1, 2, 5, 1, 0, 0, 0, 1, 1, 4, 4, 2, 3, 3, 2,  , 2, 2, 4, 6, 3, 2, 2, 0, 3, 3, 4, 4, 1, 280
D minor (1b), 0, 3, 2,  , 0, 0, 3, 0, 0, 3, 1, 1, 3, 3, 4, 3, 2, 3, 2,  , 1, 4, 2,  , 3, 1, 0, 0, 6, 1, 0,  , 3, 3,  ,  , 1, 3, 4, 3, 0, 3, 2, 3, 4, 0, 4, 4, 0, 0, 3, 2, 1, 0, 3, 3, 2, 0, 2, 0, 1, 0, 0,  , 0, 0, 2, 1, 1, 0, 2, 4, 1, 0, 2, 0, 1, 3, 1,  , 3, 1, 3, 4, 2, 1, 1,  , 3, 0, 0,  , 2, 4, 7, 0, 4, 7, 5, 3, 3, 2, 6, 2, 0, 2, 1, 3, 0, 4, 2, 1, 3, 2, 2,  , 0, 0, 2, 4, 1, 0, 2, 0, 1, 2, 3, 2, 0, 223
E minor (1#), 4, 3, 4,  , 2, 2, 3, 2, 2, 5, 1, 2, 3, 4, 6, 2, 4, 3, 4,  , 4, 6, 2,  , 4, 4, 3, 2, 4, 5, 4,  , 1, 3,  ,  , 0, 2, 2, 2, 0, 2, 1, 1, 5, 4, 4, 4, 4, 1, 3, 7, 3, 0, 3, 4, 4, 5, 3, 0, 2, 1, 1,  , 2, 4, 7, 1, 5, 2, 4, 7, 4, 5, 3, 0, 1, 3, 5,  , 4, 1, 4, 4, 5, 4, 4,  , 2, 3, 0,  , 1, 6, 5, 1, 3, 4, 3, 2, 1, 2, 5, 1, 0, 0, 0, 2, 1, 3, 5, 4, 3, 4, 2,  , 2, 2, 4, 7, 4, 3, 3, 0, 3, 4, 6, 5, 1, 352
D minor mel (1b), 1, 3, 3,  , 1, 1, 4, 1, 1, 2, 2, 1, 3, 2, 4, 4, 3, 3, 3,  , 2, 4, 1,  , 4, 2, 1, 1, 4, 2, 1,  , 2, 3,  ,  , 1, 1, 3, 3, 0, 2, 1, 2, 4, 1, 2, 5, 1, 0, 3, 3, 2, 0, 6, 3, 3, 1, 1, 0, 1, 0, 0,  , 1, 1, 3, 2, 2, 1, 3, 4, 2, 1, 1, 0, 1, 1, 2,  , 4, 1, 2, 6, 2, 2, 1,  , 3, 1, 0,  , 2, 4, 5, 0, 3, 6, 6, 2, 2, 2, 5, 1, 0, 1, 1, 2, 0, 5, 3, 2, 4, 3, 3,  , 1, 1, 3, 4, 2, 1, 1, 0, 2, 2, 3, 3, 1, 251
E minor mel (1#), 1, 4, 3,  , 1, 1, 4, 1, 1, 3, 1, 1, 4, 3, 6, 4, 3, 4, 3,  , 3, 5, 2,  , 4, 2, 1, 1, 5, 3, 1,  , 2, 4,  ,  , 1, 2, 3, 2, 0, 3, 1, 2, 4, 1, 4, 6, 1, 0, 4, 4, 2, 0, 4, 4, 4, 1, 1, 0, 1, 0, 0,  , 1, 1, 4, 2, 4, 1, 3, 6, 3, 1, 1, 0, 1, 2, 4,  , 3, 1, 2, 5, 3, 3, 3,  , 1, 1, 0,  , 1, 5, 5, 0, 3, 6, 6, 2, 2, 2, 5, 1, 0, 1, 1, 3, 0, 4, 3, 3, 4, 3, 3,  , 1, 1, 3, 6, 3, 1, 1, 0, 2, 3, 4, 4, 1, 285
F major blues (1b), 1, 4, 3,  , 1, 1, 4, 1, 1, 3, 1, 1, 4, 3, 6, 4, 3, 4, 3,  , 3, 5, 2,  , 4, 2, 1, 1, 5, 3, 1,  , 2, 4,  ,  , 1, 2, 3, 2, 0, 3, 1, 2, 4, 1, 4, 6, 1, 0, 4, 4, 2, 0, 4, 4, 4, 1, 1, 0, 1, 0, 0,  , 1, 1, 4, 2, 4, 1, 3, 6, 3, 1, 1, 0, 1, 2, 4,  , 3, 1, 2, 5, 3, 3, 3,  , 1, 1, 0,  , 1, 5, 5, 0, 3, 6, 6, 2, 2, 2, 5, 1, 0, 1, 1, 3, 0, 4, 3, 3, 4, 3, 3,  , 1, 1, 3, 6, 3, 1, 1, 0, 2, 3, 4, 4, 1, 285
G major blues (1#), 1, 3, 3,  , 1, 1, 4, 1, 1, 2, 2, 1, 3, 2, 4, 4, 3, 3, 3,  , 2, 4, 1,  , 4, 2, 1, 1, 4, 2, 1,  , 2, 3,  ,  , 1, 1, 3, 3, 0, 2, 1, 2, 4, 1, 2, 5, 1, 0, 3, 3, 2, 0, 6, 3, 3, 1, 1, 0, 1, 0, 0,  , 1, 1, 3, 2, 2, 1, 3, 4, 2, 1, 1, 0, 1, 1, 2,  , 4, 1, 2, 6, 2, 2, 1,  , 3, 1, 0,  , 2, 4, 5, 0, 3, 6, 6, 2, 2, 2, 5, 1, 0, 1, 1, 2, 0, 5, 3, 2, 4, 3, 3,  , 1, 1, 3, 4, 2, 1, 1, 0, 2, 2, 3, 3, 1, 251
D minor blues (1b), 1, 4, 3,  , 1, 1, 4, 1, 1, 3, 1, 1, 4, 3, 6, 4, 3, 4, 3,  , 3, 5, 2,  , 4, 2, 1, 1, 5, 3, 1,  , 2, 4,  ,  , 1, 2, 3, 2, 0, 3, 1, 2, 4, 1, 4, 6, 1, 0, 4, 4, 2, 0, 4, 4, 4, 1, 1, 0, 1, 0, 0,  , 1, 1, 4, 2, 4, 1, 3, 6, 3, 1, 1, 0, 1, 2, 4,  , 3, 1, 2, 5, 3, 3, 3,  , 1, 1, 0,  , 1, 5, 5, 0, 3, 6, 6, 2, 2, 2, 5, 1, 0, 1, 1, 3, 0, 4, 3, 3, 4, 3, 3,  , 1, 1, 3, 6, 3, 1, 1, 0, 2, 3, 4, 4, 1, 285
E minor blues (1#), 1, 3, 3,  , 1, 1, 4, 1, 1, 2, 2, 1, 3, 2, 4, 4, 3, 3, 3,  , 2, 4, 1,  , 4, 2, 1, 1, 4, 2, 1,  , 2, 3,  ,  , 1, 1, 3, 3, 0, 2, 1, 2, 4, 1, 2, 5, 1, 0, 3, 3, 2, 0, 6, 3, 3, 1, 1, 0, 1, 0, 0,  , 1, 1, 3, 2, 2, 1, 3, 4, 2, 1, 1, 0, 1, 1, 2,  , 4, 1, 2, 6, 2, 2, 1,  , 3, 1, 0,  , 2, 4, 5, 0, 3, 6, 6, 2, 2, 2, 5, 1, 0, 1, 1, 2, 0, 5, 3, 2, 4, 3, 3,  , 1, 1, 3, 4, 2, 1, 1, 0, 2, 2, 3, 3, 1, 251
F dorian (1b), 1, 3, 3,  , 1, 1, 4, 1, 1, 2, 2, 1, 3, 2, 4, 4, 3, 3, 3,  , 2, 4, 1,  , 4, 2, 1, 1, 4, 2, 1,  , 2, 3,  ,  , 1, 1, 3, 3, 0, 2, 1, 2, 4, 1, 2, 5, 1, 0, 3, 3, 2, 0, 6, 3, 3, 1, 1, 0, 1, 0, 0,  , 1, 1, 3, 2, 2, 1, 3, 4, 2, 1, 1, 0, 1, 1, 2,  , 4, 1, 2, 6, 2, 2, 1,  , 3, 1, 0,  , 2, 4, 5, 0, 3, 6, 6, 2, 2, 2, 5, 1, 0, 1, 1, 2, 0, 5, 3, 2, 4, 3, 3,  , 1, 1, 3, 4, 2, 1, 1, 0, 2, 2, 3, 3, 1, 251
G dorian (1#), 1, 3, 3,  , 1, 1, 4, 1, 1, 2, 2, 1, 3, 2, 4, 4, 3, 3, 3,  , 2, 4, 1,  , 4, 2, 1, 1, 4, 2, 1,  , 2, 3,  ,  , 1, 1, 3, 3, 0, 2, 1, 2, 4, 1, 2, 5, 1, 0, 3, 3, 2, 0, 6, 3, 3, 1, 1, 0, 1, 0, 0,  , 1, 1, 3, 2, 2, 1, 3, 4, 2, 1, 1, 0, 1, 1, 2,  , 4, 1, 2, 6, 2, 2, 1,  , 3, 1, 0,  , 2, 4, 5, 0, 3, 6, 6, 2, 2, 2, 5, 1, 0, 1, 1, 2, 0, 5, 3, 2, 4, 3, 3,  , 1, 1, 3, 4, 2, 1, 1, 0, 2, 2, 3, 3, 1, 251
F phrygian (1b), 1, 3, 3,  , 1, 1, 4, 1, 1, 2, 2, 1, 3, 2, 4, 4, 3, 3, 3,  , 2, 4, 1,  , 4, 2, 1, 1, 4, 2, 1,  , 2, 3,  ,  , 1, 1, 3, 3, 0, 2, 1, 2, 4, 1, 2, 5, 1, 0, 3, 3, 2, 0, 6, 3, 3, 1, 1, 0, 1, 0, 0,  , 1, 1, 3, 2, 2, 1, 3, 4, 2, 1, 1, 0, 1, 1, 2,  , 4, 1, 2, 6, 2, 2, 1,  , 3, 1, 0,  , 2, 4, 5, 0, 3, 6, 6, 2, 2, 2, 5, 1, 0, 1, 1, 2, 0, 5, 3, 2, 4, 3, 3,  , 1, 1, 3, 4, 2, 1, 1, 0, 2, 2, 3, 3, 1, 251
G phrygian (1#), 1, 3, 3,  , 1, 1, 4, 1, 1, 2, 2, 1, 3, 2, 4, 4, 3, 3, 3,  , 2, 4, 1,  , 4, 2, 1, 1, 4, 2, 1,  , 2, 3,  ,  , 1, 1, 3, 3, 0, 2, 1, 2, 4, 1, 2, 5, 1, 0, 3, 3, 2, 0, 6, 3, 3, 1, 1, 0, 1, 0, 0,  , 1, 1, 3, 2, 2, 1, 3, 4, 2, 1, 1, 0, 1, 1, 2,  , 4, 1, 2, 6, 2, 2, 1,  , 3, 1, 0,  , 2, 4, 5, 0, 3, 6, 6, 2, 2, 2, 5, 1, 0, 1, 1, 2, 0, 5, 3, 2, 4, 3, 3,  , 1, 1, 3, 4, 2, 1, 1, 0, 2, 2, 3, 3, 1, 251
F lydian (1b), 1, 3, 3,  , 1, 1, 4, 1, 1, 2, 2, 1, 3, 2, 4, 4, 3, 3, 3,  , 2, 4, 1,  , 4, 2, 1, 1, 4, 2, 1,  , 2, 3,  ,  , 1, 1, 3, 3, 0, 2, 1, 2, 4, 1, 2, 5, 1, 0, 3, 3, 2, 0, 6, 3, 3, 1, 1, 0, 1, 0, 0,  , 1, 1, 3, 2, 2, 1, 3, 4, 2, 1, 1, 0, 1, 1, 2,  , 4, 1, 2, 6, 2, 2, 1,  , 3, 1, 0,  , 2, 4, 5, 0, 3, 6, 6, 2, 2, 2, 5, 1, 0, 1, 1, 2, 0, 5, 3, 2, 4, 3, 3,  , 1, 1, 3, 4, 2, 1, 1, 0, 2, 2, 3, 3, 1, 251
G lydian (1#), 0, 3, 2,  , 0, 0, 1, 0, 0, 3, 2, 2, 2, 3, 3, 3, 2, 3, 2,  , 1, 3, 1,  , 3, 2, 0, 0, 4, 1, 0,  , 3, 3,  ,  , 1, 2, 4, 4, 0, 2, 2, 4, 4, 0, 3, 5, 0, 0, 2, 2, 1, 0, 5, 3, 3, 0, 2, 0, 1, 0, 0,  , 0, 0, 2, 1, 1, 0, 2, 3, 1, 0, 2, 0, 1, 2, 1,  , 3, 1, 3, 5, 1, 1, 1,  , 3, 0, 0,  , 3, 2, 6, 0, 4, 7, 5, 3, 3, 2, 6, 2, 0, 4, 2, 3, 0, 4, 2, 1, 3, 2, 2,  , 0, 0, 2, 3, 1, 0, 2, 0, 1, 1, 2, 2, 0, 216
F mixolydian (1b), 2, 2, 2,  , 2, 2, 3, 2, 2, 3, 1, 2, 2, 3, 6, 3, 4, 2, 2,  , 3, 5, 2,  , 5, 3, 2, 1, 3, 2, 2,  , 1, 2,  ,  , 0, 2, 2, 3, 0, 2, 1, 1, 5, 2, 3, 4, 2, 1, 2, 4, 3, 0, 3, 3, 2, 2, 2, 0, 2, 1, 1,  , 2, 1, 4, 1, 3, 2, 4, 6, 3, 2, 2, 0, 1, 2, 3,  , 5, 1, 3, 3, 2, 3, 2,  , 4, 1, 0,  , 2, 3, 5, 1, 3, 5, 5, 2, 1, 2, 5, 1, 0, 0, 0, 1, 1, 4, 4, 2, 3, 3, 2,  , 2, 2, 4, 6, 3, 2, 2, 0, 3, 3, 4, 4, 1, 280
G mixolydian (1#), 0, 3, 2,  , 0, 0, 3, 0, 0, 3, 1, 1, 3, 3, 4, 3, 2, 3, 2,  , 1, 4, 2,  , 3, 1, 0, 0, 6, 1, 0,  , 3, 3,  ,  , 1, 3, 4, 3, 0, 3, 2, 3, 4, 0, 4, 4, 0, 0, 3, 2, 1, 0, 3, 3, 2, 0, 2, 0, 1, 0, 0,  , 0, 0, 2, 1, 1, 0, 2, 4, 1, 0, 2, 0, 1, 3, 1,  , 3, 1, 3, 4, 2, 1, 1,  , 3, 0, 0,  , 2, 4, 7, 0, 4, 7, 5, 3, 3, 2, 6, 2, 0, 2, 1, 3, 0, 4, 2, 1, 3, 2, 2,  , 0, 0, 2, 4, 1, 0, 2, 0, 1, 2, 3, 2, 0, 223
F aeolian (1b), 4, 3, 4,  , 2, 2, 3, 2, 2, 5, 1, 2, 3, 4, 6, 2, 4, 3, 4,  , 4, 6, 2,  , 4, 4, 3, 2, 4, 5, 4,  , 1, 3,  ,  , 0, 2, 2, 2, 0, 2, 1, 1, 5, 4, 4, 4, 4, 1, 3, 7, 3, 0, 3, 4, 4, 5, 3, 0, 2, 1, 1,  , 2, 4, 7, 1, 5, 2, 4, 7, 4, 5, 3, 0, 1, 3, 5,  , 4, 1, 4, 4, 5, 4, 4,  , 2, 3, 0,  , 1, 6, 5, 1, 3, 4, 3, 2, 1, 2, 5, 1, 0, 0, 0, 2, 1, 3, 5, 4, 3, 4, 2,  , 2, 2, 4, 7, 4, 3, 3, 0, 3, 4, 6, 5, 1, 352
G aeolian (1#), 1, 3, 3,  , 1, 1, 4, 1, 1, 2, 2, 1, 3, 2, 4, 4, 3, 3, 3,  , 2, 4, 1,  , 4, 2, 1, 1, 4, 2, 1,  , 2, 3,  ,  , 1, 1, 3, 3, 0, 2, 1, 2, 4, 1, 2, 5, 1, 0, 3, 3, 2, 0, 6, 3, 3, 1, 1, 0, 1, 0, 0,  , 1, 1, 3, 2, 2, 1, 3, 4, 2, 1, 1, 0, 1, 1, 2,  , 4, 1, 2, 6, 2, 2, 1,  , 3, 1, 0,  , 2, 4, 5, 0, 3, 6, 6, 2, 2, 2, 5, 1, 0, 1, 1, 2, 0, 5, 3, 2, 4, 3, 3,  , 1, 1, 3, 4, 2, 1, 1, 0, 2, 2, 3, 3, 1, 251
F locrian (1b), 1, 4, 3,  , 1, 1, 4, 1, 1, 3, 1, 1, 4, 3, 6, 4, 3, 4, 3,  , 3, 5, 2,  , 4, 2, 1, 1, 5, 3, 1,  , 2, 4,  ,  , 1, 2, 3, 2, 0, 3, 1, 2, 4, 1, 4, 6, 1, 0, 4, 4, 2, 0, 4, 4, 4, 1, 1, 0, 1, 0, 0,  , 1, 1, 4, 2, 4, 1, 3, 6, 3, 1, 1, 0, 1, 2, 4,  , 3, 1, 2, 5, 3, 3, 3,  , 1, 1, 0,  , 1, 5, 5, 0, 3, 6, 6, 2, 2, 2, 5, 1, 0, 1, 1, 3, 0, 4, 3, 3, 4, 3, 3,  , 1, 1, 3, 6, 3, 1, 1, 0, 2, 3, 4, 4, 1, 285
G locrian (1#), 1, 4, 3,  , 1, 1, 4, 1, 1, 3, 1, 1, 4, 3, 6, 4, 3, 4, 3,  , 3, 5, 2,  , 4, 2, 1, 1, 5, 3, 1,  , 2, 4,  ,  , 1, 2, 3, 2, 0, 3, 1, 2, 4, 1, 4, 6, 1, 0, 4, 4, 2, 0, 4, 4, 4, 1, 1, 0, 1, 0, 0,  , 1, 1, 4, 2, 4, 1, 3, 6, 3, 1, 1, 0, 1, 2, 4,  , 3, 1, 2, 5, 3, 3, 3,  , 1, 1, 0,  , 1, 5, 5, 0, 3, 6, 6, 2, 2, 2, 5, 1, 0, 1, 1, 3, 0, 4, 3, 3, 4, 3, 3,  , 1, 1, 3, 6, 3, 1, 1, 0, 2, 3, 4, 4, 1, 285
Bb major (2b), 1, 3, 3,  , 1, 1, 4, 1, 1, 2, 2, 1, 3, 2, 4, 4, 3, 3, 3,  , 2, 4, 1,  , 4, 2, 1, 1, 4, 2, 1,  , 2, 3,  ,  , 1, 1, 3, 3, 0, 2, 1, 2, 4, 1, 2, 5, 1, 0, 3, 3, 2, 0, 6, 3, 3, 1, 1, 0, 1, 0, 0,  , 1, 1, 3, 2, 2, 1, 3, 4, 2, 1, 1, 0, 1, 1, 2,  , 4, 1, 2, 6, 2, 2, 1,  , 3, 1, 0,  , 2, 4, 5, 0, 3, 6, 6, 2, 2, 2, 5, 1, 0, 1, 1, 2, 0, 5, 3, 2, 4, 3, 3,  , 1, 1, 3, 4, 2, 1, 1, 0, 2, 2, 3, 3, 1, 251
