id,title,composer,part,KSgt,KSest,notes,err,time
8460,BWV846_Prelude,Bach,rh,,C major (0),408,0,0.071
8460,BWV846_Prelude,Bach,lh,,a minor (0),211,10,0.044
8461,BWV846_Fugue,Bach,rh,,a minor (0),487,2,0.914
8461,BWV846_Fugue,Bach,lh,,a minor (0),315,3,0.339
8480,BWV848_Prelude,Bach,rh,(7),b- minor (-5),397,390,0.081
8480,BWV848_Prelude,Bach,lh,(7),b- minor (-5),425,414,0.085
8481,BWV848_Fugue,Bach,rh,(7),b- minor (-5),866,863,1.970
8481,BWV848_Fugue,Bach,lh,(7),b- minor (-5),623,619,0.874
8540,BWV854_Prelude,Bach,rh,,E major (4),287,2,0.384
8540,BWV854_Prelude,Bach,lh,,E major (4),221,1,0.257
8541,BWV854_Fugue,Bach,rh,,c# minor (4),475,0,1.287
8541,BWV854_Fugue,Bach,lh,,E major (4),287,1,0.318
8561,BWV856_Fugue,Bach,rh,,d minor (-1),481,0,0.371
8561,BWV856_Fugue,Bach,lh,,d minor (-1),313,1,0.090
8570,BWV857_Prelude,Bach,rh,,f minor (-4),394,1,0.845
8570,BWV857_Prelude,Bach,lh,,f minor (-4),249,1,0.361
8580,BWV858_Prelude,Bach,rh,F# major (6),e- minor (-6),293,286,0.252
8580,BWV858_Prelude,Bach,lh,F# major (6),e- minor (-6),169,167,0.061
8581,BWV858_Fugue,Bach,rh,(6),e- minor (-6),583,1,1.222
8581,BWV858_Fugue,Bach,lh,,F# major (6),370,4,0.355
8600,BWV860_Prelude,Bach,rh,,G major (1),335,0,0.586
8600,BWV860_Prelude,Bach,lh,G major (1),D major (2),275,0,0.212
8601,BWV860_Fugue,Bach,rh,,e minor (1),1124,2,1.570
8601,BWV860_Fugue,Bach,lh,,G major (1),705,3,0.816
8620,BWV862_Prelude,Bach,rh,,A- major (-4),381,0,0.267
8620,BWV862_Prelude,Bach,lh,,A- major (-4),314,0,0.164
8621,BWV862_Fugue,Bach,rh,,f minor (-4),477,0,0.809
8621,BWV862_Fugue,Bach,lh,,f minor (-4),455,0,0.727
8630,BWV863_Prelude,Bach,rh,,g# minor (5),344,3,0.336
8630,BWV863_Prelude,Bach,lh,,g# minor (5),267,5,0.198
8631,BWV863_Fugue,Bach,rh,,g# minor (5),473,27,0.743
8631,BWV863_Fugue,Bach,lh,,g# minor (5),374,19,0.348
8640,BWV864_Prelude,Bach,rh,,A major (3),361,1,0.969
8640,BWV864_Prelude,Bach,lh,,f# minor (3),280,0,0.410
8641,BWV864_Fugue,Bach,rh,,f# minor (3),813,0,1.987
8641,BWV864_Fugue,Bach,lh,,f# minor (3),487,0,0.528
8650,BWV865_Prelude,Bach,rh,,a minor (0),402,0,0.903
8650,BWV865_Prelude,Bach,lh,,a minor (0),246,0,0.134
8651,BWV865_Fugue,Bach,rh,,a minor (0),1408,6,3.765
8651,BWV865_Fugue,Bach,lh,,a minor (0),1140,1,1.945
8660,BWV866_Prelude,Bach,rh,,B- major (-2),317,1,2.884
8660,BWV866_Prelude,Bach,lh,,B- major (-2),321,2,10.599
8661,BWV866_Fugue,Bach,rh,,g minor (-2),573,0,0.506
8661,BWV866_Fugue,Bach,lh,,g minor (-2),395,0,0.285
8670,BWV867_Prelude,Bach,rh,,b- minor (-5),528,1,2.512
8670,BWV867_Prelude,Bach,lh,,b- minor (-5),279,0,0.392
8671,BWV867_Fugue,Bach,rh,,b- minor (-5),536,6,0.447
8671,BWV867_Fugue,Bach,lh,,b- minor (-5),291,5,0.136
8680,BWV868_Prelude,Bach,rh,,g# minor (5),260,0,0.360
8680,BWV868_Prelude,Bach,lh,,g# minor (5),180,0,0.114
8681,BWV868_Fugue,Bach,rh,,B major (5),466,3,0.787
8681,BWV868_Fugue,Bach,lh,,B major (5),442,0,0.445
8700,BWV870_Prelude,Bach,rh,(0),d minor (-1),584,11,2.702
8700,BWV870_Prelude,Bach,lh,,C major (0),410,4,0.640
8701,BWV870_Fugue,Bach,rh,,a minor (0),682,3,0.480
8701,BWV870_Fugue,Bach,lh,,a minor (0),415,0,0.194
8731,BWV873_Fugue,Bach,rh,,c# minor (4),862,21,1.737
8731,BWV873_Fugue,Bach,lh,,c# minor (4),603,11,0.604
8740,BWV874_Prelude,Bach,rh,,b minor (2),930,0,1.981
8740,BWV874_Prelude,Bach,lh,,b minor (2),620,1,0.988
8741,BWV874_Fugue,Bach,rh,,D major (2),495,1,0.630
8741,BWV874_Fugue,Bach,lh,,b minor (2),471,0,0.464
8750,BWV875_Prelude,Bach,rh,,d minor (-1),581,0,0.351
8750,BWV875_Prelude,Bach,lh,,d minor (-1),510,0,0.246
8751,BWV875_Fugue,Bach,rh,,d minor (-1),487,7,2.541
8751,BWV875_Fugue,Bach,lh,,d minor (-1),344,1,1.017
8760,BWV876_Prelude,Bach,rh,,E- major (-3),561,4,0.490
