id,title,composer,part,KSgt,KSest,notes,err,time
8460,BWV846_Prelude,Bach,rh,,C major (0),408,0,0.089
8460,BWV846_Prelude,Bach,lh,,a minor (0),211,0,0.058
8461,BWV846_Fugue,Bach,rh,,a minor (0),487,2,1.686
8461,BWV846_Fugue,Bach,lh,,a minor (0),315,3,0.475
8480,BWV848_Prelude,Bach,rh,,a# minor (7),397,0,0.107
8480,BWV848_Prelude,Bach,lh,,a# minor (7),425,12,0.113
8481,BWV848_Fugue,Bach,rh,,a# minor (7),866,30,2.398
8481,BWV848_Fugue,Bach,lh,,a# minor (7),623,16,1.099
8540,BWV854_Prelude,Bach,rh,,c# minor (4),287,4,0.500
8540,BWV854_Prelude,Bach,lh,,c# minor (4),221,2,0.320
8541,BWV854_Fugue,Bach,rh,,c# minor (4),475,0,1.709
8541,BWV854_Fugue,Bach,lh,,c# minor (4),287,1,0.407
8561,BWV856_Fugue,Bach,rh,,d minor (-1),481,0,0.596
8561,BWV856_Fugue,Bach,lh,,d minor (-1),313,2,0.121
8570,BWV857_Prelude,Bach,rh,,f minor (-4),394,1,1.034
8570,BWV857_Prelude,Bach,lh,,f minor (-4),249,0,0.421
8580,BWV858_Prelude,Bach,rh,,d# minor (6),293,6,0.307
8580,BWV858_Prelude,Bach,lh,,d# minor (6),169,0,0.084
8581,BWV858_Fugue,Bach,rh,,d# minor (6),583,0,2.100
8581,BWV858_Fugue,Bach,lh,,d# minor (6),370,2,0.470
8600,BWV860_Prelude,Bach,rh,,e minor (1),335,8,0.956
8600,BWV860_Prelude,Bach,lh,,e minor (1),275,8,0.305
8601,BWV860_Fugue,Bach,rh,,e minor (1),1124,2,2.547
8601,BWV860_Fugue,Bach,lh,,e minor (1),705,1,1.196
8620,BWV862_Prelude,Bach,rh,,A- major (-4),381,0,0.322
8620,BWV862_Prelude,Bach,lh,,A- major (-4),314,0,0.202
8621,BWV862_Fugue,Bach,rh,,f minor (-4),477,0,0.958
8621,BWV862_Fugue,Bach,lh,,f minor (-4),455,0,0.850
8630,BWV863_Prelude,Bach,rh,,g# minor (5),344,2,0.502
8630,BWV863_Prelude,Bach,lh,,g# minor (5),267,4,0.296
8631,BWV863_Fugue,Bach,rh,,g# minor (5),473,11,1.045
8631,BWV863_Fugue,Bach,lh,,g# minor (5),374,7,0.466
8640,BWV864_Prelude,Bach,rh,,f# minor (3),361,1,1.275
8640,BWV864_Prelude,Bach,lh,,f# minor (3),280,0,0.513
8641,BWV864_Fugue,Bach,rh,,f# minor (3),813,0,2.601
8641,BWV864_Fugue,Bach,lh,,f# minor (3),487,0,0.707
8650,BWV865_Prelude,Bach,rh,,a minor (0),402,1,1.618
8650,BWV865_Prelude,Bach,lh,,a minor (0),246,0,0.192
8651,BWV865_Fugue,Bach,rh,,a minor (0),1408,2,5.271
8651,BWV865_Fugue,Bach,lh,,a minor (0),1140,3,3.169
8660,BWV866_Prelude,Bach,rh,,g minor (-2),317,4,3.435
8660,BWV866_Prelude,Bach,lh,,g minor (-2),321,2,11.557
8661,BWV866_Fugue,Bach,rh,,g minor (-2),573,0,0.607
8661,BWV866_Fugue,Bach,lh,,g minor (-2),395,0,0.346
8670,BWV867_Prelude,Bach,rh,,b- minor (-5),528,1,2.937
8670,BWV867_Prelude,Bach,lh,,b- minor (-5),279,0,0.515
8671,BWV867_Fugue,Bach,rh,,b- minor (-5),536,2,0.560
8671,BWV867_Fugue,Bach,lh,,b- minor (-5),291,2,0.169
8680,BWV868_Prelude,Bach,rh,,g# minor (5),260,0,0.503
8680,BWV868_Prelude,Bach,lh,,g# minor (5),180,0,0.158
8681,BWV868_Fugue,Bach,rh,,g# minor (5),466,2,1.122
8681,BWV868_Fugue,Bach,lh,,B major (5),442,1,0.628
8700,BWV870_Prelude,Bach,rh,(0),d minor (-1),584,7,3.840
8700,BWV870_Prelude,Bach,lh,,a minor (0),410,4,0.909
8701,BWV870_Fugue,Bach,rh,,a minor (0),682,4,0.704
8701,BWV870_Fugue,Bach,lh,,a minor (0),415,1,0.289
8731,BWV873_Fugue,Bach,rh,,c# minor (4),862,12,2.311
8731,BWV873_Fugue,Bach,lh,,c# minor (4),603,8,0.752
8740,BWV874_Prelude,Bach,rh,,b minor (2),930,2,3.361
8740,BWV874_Prelude,Bach,lh,,b minor (2),620,4,1.426
8741,BWV874_Fugue,Bach,rh,,b minor (2),495,1,0.851
8741,BWV874_Fugue,Bach,lh,,b minor (2),471,1,0.635
8750,BWV875_Prelude,Bach,rh,,d minor (-1),581,11,0.460
8750,BWV875_Prelude,Bach,lh,,d minor (-1),510,1,0.342
8751,BWV875_Fugue,Bach,rh,,d minor (-1),487,7,3.554
8751,BWV875_Fugue,Bach,lh,,d minor (-1),344,1,1.247
8760,BWV876_Prelude,Bach,rh,,c minor (-3),561,7,0.586
8760,BWV876_Prelude,Bach,lh,,c minor (-3),384,3,0.191
8761,BWV876_Fugue,Bach,rh,,c minor (-3),377,0,0.229
8761,BWV876_Fugue,Bach,lh,,c minor (-3),373,0,0.207
8800,BWV880_Prelude,Bach,rh,,d minor (-1),799,3,1.257
8800,BWV880_Prelude,Bach,lh,,d minor (-1),677,4,0.903
8801,BWV880_Fugue,Bach,rh,,d minor (-1),688,6,0.540
8801,BWV880_Fugue,Bach,lh,,d minor (-1),416,5,0.174
8830,BWV883_Prelude,Bach,rh,,f# minor (3),524,4,0.671
8830,BWV883_Prelude,Bach,lh,,f# minor (3),414,1,0.420
8831,BWV883_Fugue,Bach,rh,,f# minor (3),809,2,2.255
8831,BWV883_Fugue,Bach,lh,,f# minor (3),688,2,1.090
8840,BWV884_Prelude,Bach,rh,,e minor (1),484,1,0.431
8840,BWV884_Prelude,Bach,lh,,e minor (1),422,1,0.264
8841,BWV884_Fugue,Bach,rh,,e minor (1),421,0,0.205
8841,BWV884_Fugue,Bach,lh,,e minor (1),321,5,0.152
8850,BWV885_Prelude,Bach,rh,,g minor (-2),355,4,1.294
8850,BWV885_Prelude,Bach,lh,,g minor (-2),237,0,0.766
8851,BWV885_Fugue,Bach,rh,,g minor (-2),884,2,1.553
8851,BWV885_Fugue,Bach,lh,,g minor (-2),851,5,1.375
8870,BWV887_Prelude,Bach,rh,,g# minor (5),672,17,1.620
8870,BWV887_Prelude,Bach,lh,,g# minor (5),646,18,1.118
8871,BWV887_Fugue,Bach,rh,,g# minor (5),1045,15,0.933
8871,BWV887_Fugue,Bach,lh,,g# minor (5),647,13,0.328
8880,BWV888_Prelude,Bach,rh,,f# minor (3),502,1,1.389
8880,BWV888_Prelude,Bach,lh,,f# minor (3),276,0,0.219
8881,BWV888_Fugue,Bach,rh,,f# minor (3),467,0,2.133
8881,BWV888_Fugue,Bach,lh,,f# minor (3),337,0,0.515
8890,BWV889_Prelude,Bach,rh,,a minor (0),441,14,3.207
8890,BWV889_Prelude,Bach,lh,,a minor (0),407,13,2.966
8891,BWV889_Fugue,Bach,rh,,a minor (0),396,1,2.477
8891,BWV889_Fugue,Bach,lh,,a minor (0),366,0,0.886
8910,BWV891_Prelude,Bach,rh,,b- minor (-5),730,1,0.806
8910,BWV891_Prelude,Bach,lh,,b- minor (-5),498,1,0.281
8911,BWV891_Fugue,Bach,rh,,b- minor (-5),950,7,1.461
8911,BWV891_Fugue,Bach,lh,,b- minor (-5),879,6,1.213
8920,BWV892_Prelude,Bach,rh,,g# minor (5),589,7,0.752
8920,BWV892_Prelude,Bach,lh,,g# minor (5),476,6,0.536
8921,BWV892_Fugue,Bach,rh,,g# minor (5),764,7,0.688
8921,BWV892_Fugue,Bach,lh,,g# minor (5),702,4,0.540
8930,BWV893_Prelude,Bach,rh,,b minor (2),553,1,0.363
8930,BWV893_Prelude,Bach,lh,,b minor (2),364,1,0.152
8931,BWV893_Fugue,Bach,rh,,b minor (2),575,3,0.338
