 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, rowcost
C locrian (0), 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 3, 4, 3, 4, 2,  , 4, 1, 2, 0, 1, 0, 2, 3, 3, 3, 5, 3, 4, 2, 2, 1, 2, 1, 3, 3, 5, 5, 3, 2, 0, 1, 1, 1, 3, 2, 3, 5, 2, 2, 6, 7, 2, 2, 2, 1, 1, 1, 1, 169
F major (1b), 0, 0, 2, 3, 2, 2, 0, 5, 2, 2, 1, 1, 0, 0, 2, 3, 2, 2, 0, 5, 2, 2, 1, 1, 2, 3, 2, 2, 1,  , 3, 2, 1, 0, 1, 0, 1, 2, 2, 4, 6, 2, 3, 3, 1, 0, 1, 0, 2, 2, 4, 4, 2, 1, 0, 1, 1, 2, 1, 1, 1, 4, 3, 1, 6, 6, 1, 3, 1, 0, 0, 0, 0, 129
G major (1#), 1, 1, 3, 3, 4, 4, 1, 3, 1, 2, 2, 1, 1, 1, 3, 3, 4, 4, 1, 3, 1, 2, 2, 1, 4, 4, 4, 3, 3,  , 3, 2, 2, 1, 2, 1, 3, 3, 4, 2, 4, 4, 3, 3, 2, 2, 3, 1, 4, 4, 4, 4, 4, 3, 1, 2, 2, 1, 2, 3, 4, 4, 3, 3, 6, 6, 3, 3, 2, 2, 2, 1, 1, 189
D minor (1b), 0, 0, 2, 3, 2, 4, 0, 5, 2, 2, 1, 1, 0, 0, 2, 3, 2, 4, 0, 5, 2, 2, 1, 1, 2, 4, 2, 3, 1,  , 3, 3, 1, 0, 1, 0, 2, 2, 2, 4, 7, 2, 3, 4, 1, 0, 1, 0, 3, 2, 2, 4, 2, 1, 0, 1, 2, 2, 2, 1, 2, 2, 4, 1, 7, 4, 1, 4, 1, 0, 0, 0, 0, 140
E minor (1#), 1, 1, 4, 4, 4, 4, 2, 3, 2, 4, 9, 1, 1, 1, 4, 4, 4, 4, 2, 3, 2, 4, 9, 2, 4, 4, 6, 3, 3,  , 4, 3, 3, 1, 2, 1, 4, 4, 5, 2, 5, 6, 4, 5, 3, 2, 4, 1, 4, 4, 4, 3, 4, 5, 1, 2, 2, 1, 2, 5, 4, 5, 5, 3, 9, 3, 5, 5, 3, 2, 2, 1, 1, 243
D minor mel (1b), 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 3, 4, 3, 4, 2,  , 4, 1, 2, 0, 1, 0, 2, 3, 3, 3, 5, 3, 4, 2, 2, 1, 2, 1, 3, 3, 5, 5, 3, 2, 0, 1, 1, 1, 3, 2, 3, 5, 2, 2, 6, 7, 2, 2, 2, 1, 1, 1, 1, 169
E minor mel (1#), 1, 0, 4, 3, 3, 5, 1, 4, 1, 5, 9, 1, 1, 0, 4, 3, 3, 5, 1, 4, 1, 5, 9, 2, 3, 5, 4, 4, 2,  , 5, 2, 3, 0, 1, 0, 3, 3, 2, 3, 6, 3, 4, 4, 3, 1, 3, 1, 4, 3, 3, 5, 3, 2, 0, 1, 2, 1, 3, 3, 3, 4, 3, 2, 8, 4, 3, 4, 3, 1, 1, 1, 1, 208
F major blues (1b), 1, 0, 4, 3, 3, 5, 1, 4, 1, 5, 9, 1, 1, 0, 4, 3, 3, 5, 1, 4, 1, 5, 9, 2, 3, 5, 4, 4, 2,  , 5, 2, 3, 0, 1, 0, 3, 3, 2, 3, 6, 3, 4, 4, 3, 1, 3, 1, 4, 3, 3, 5, 3, 2, 0, 1, 2, 1, 3, 3, 3, 4, 3, 2, 8, 4, 3, 4, 3, 1, 1, 1, 1, 208
G major blues (1#), 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 3, 4, 3, 4, 2,  , 4, 1, 2, 0, 1, 0, 2, 3, 3, 3, 5, 3, 4, 2, 2, 1, 2, 1, 3, 3, 5, 5, 3, 2, 0, 1, 1, 1, 3, 2, 3, 5, 2, 2, 6, 7, 2, 2, 2, 1, 1, 1, 1, 169
D minor blues (1b), 1, 0, 4, 3, 3, 5, 1, 4, 1, 5, 9, 1, 1, 0, 4, 3, 3, 5, 1, 4, 1, 5, 9, 2, 3, 5, 4, 4, 2,  , 5, 2, 3, 0, 1, 0, 3, 3, 2, 3, 6, 3, 4, 4, 3, 1, 3, 1, 4, 3, 3, 5, 3, 2, 0, 1, 2, 1, 3, 3, 3, 4, 3, 2, 8, 4, 3, 4, 3, 1, 1, 1, 1, 208
E minor blues (1#), 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 3, 4, 3, 4, 2,  , 4, 1, 2, 0, 1, 0, 2, 3, 3, 3, 5, 3, 4, 2, 2, 1, 2, 1, 3, 3, 5, 5, 3, 2, 0, 1, 1, 1, 3, 2, 3, 5, 2, 2, 6, 7, 2, 2, 2, 1, 1, 1, 1, 169
F dorian (1b), 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 3, 4, 3, 4, 2,  , 4, 1, 2, 0, 1, 0, 2, 3, 3, 3, 5, 3, 4, 2, 2, 1, 2, 1, 3, 3, 5, 5, 3, 2, 0, 1, 1, 1, 3, 2, 3, 5, 2, 2, 6, 7, 2, 2, 2, 1, 1, 1, 1, 169
G dorian (1#), 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 3, 4, 3, 4, 2,  , 4, 1, 2, 0, 1, 0, 2, 3, 3, 3, 5, 3, 4, 2, 2, 1, 2, 1, 3, 3, 5, 5, 3, 2, 0, 1, 1, 1, 3, 2, 3, 5, 2, 2, 6, 7, 2, 2, 2, 1, 1, 1, 1, 169
F phrygian (1b), 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 3, 4, 3, 4, 2,  , 4, 1, 2, 0, 1, 0, 2, 3, 3, 3, 5, 3, 4, 2, 2, 1, 2, 1, 3, 3, 5, 5, 3, 2, 0, 1, 1, 1, 3, 2, 3, 5, 2, 2, 6, 7, 2, 2, 2, 1, 1, 1, 1, 169
G phrygian (1#), 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 3, 4, 3, 4, 2,  , 4, 1, 2, 0, 1, 0, 2, 3, 3, 3, 5, 3, 4, 2, 2, 1, 2, 1, 3, 3, 5, 5, 3, 2, 0, 1, 1, 1, 3, 2, 3, 5, 2, 2, 6, 7, 2, 2, 2, 1, 1, 1, 1, 169
F lydian (1b), 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 3, 4, 3, 4, 2,  , 4, 1, 2, 0, 1, 0, 2, 3, 3, 3, 5, 3, 4, 2, 2, 1, 2, 1, 3, 3, 5, 5, 3, 2, 0, 1, 1, 1, 3, 2, 3, 5, 2, 2, 6, 7, 2, 2, 2, 1, 1, 1, 1, 169
G lydian (1#), 0, 0, 2, 3, 2, 2, 0, 5, 2, 2, 1, 1, 0, 0, 2, 3, 2, 2, 0, 5, 2, 2, 1, 1, 2, 3, 2, 2, 1,  , 3, 2, 1, 0, 1, 0, 1, 2, 2, 4, 6, 2, 3, 3, 1, 0, 1, 0, 2, 2, 4, 4, 2, 1, 0, 1, 1, 2, 1, 1, 1, 4, 3, 1, 6, 6, 1, 3, 1, 0, 0, 0, 0, 129
F mixolydian (1b), 1, 1, 3, 3, 4, 4, 1, 3, 1, 2, 2, 1, 1, 1, 3, 3, 4, 4, 1, 3, 1, 2, 2, 1, 4, 4, 4, 3, 3,  , 3, 2, 2, 1, 2, 1, 3, 3, 4, 2, 4, 4, 3, 3, 2, 2, 3, 1, 4, 4, 4, 4, 4, 3, 1, 2, 2, 1, 2, 3, 4, 4, 3, 3, 6, 6, 3, 3, 2, 2, 2, 1, 1, 189
G mixolydian (1#), 0, 0, 2, 3, 2, 4, 0, 5, 2, 2, 1, 1, 0, 0, 2, 3, 2, 4, 0, 5, 2, 2, 1, 1, 2, 4, 2, 3, 1,  , 3, 3, 1, 0, 1, 0, 2, 2, 2, 4, 7, 2, 3, 4, 1, 0, 1, 0, 3, 2, 2, 4, 2, 1, 0, 1, 2, 2, 2, 1, 2, 2, 4, 1, 7, 4, 1, 4, 1, 0, 0, 0, 0, 140
F aeolian (1b), 1, 1, 4, 4, 4, 4, 2, 3, 2, 4, 9, 1, 1, 1, 4, 4, 4, 4, 2, 3, 2, 4, 9, 2, 4, 4, 6, 3, 3,  , 4, 3, 3, 1, 2, 1, 4, 4, 5, 2, 5, 6, 4, 5, 3, 2, 4, 1, 4, 4, 4, 3, 4, 5, 1, 2, 2, 1, 2, 5, 4, 5, 5, 3, 9, 3, 5, 5, 3, 2, 2, 1, 1, 243
G aeolian (1#), 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 3, 4, 3, 4, 2,  , 4, 1, 2, 0, 1, 0, 2, 3, 3, 3, 5, 3, 4, 2, 2, 1, 2, 1, 3, 3, 5, 5, 3, 2, 0, 1, 1, 1, 3, 2, 3, 5, 2, 2, 6, 7, 2, 2, 2, 1, 1, 1, 1, 169
F locrian (1b), 1, 0, 4, 3, 3, 5, 1, 4, 1, 5, 9, 1, 1, 0, 4, 3, 3, 5, 1, 4, 1, 5, 9, 2, 3, 5, 4, 4, 2,  , 5, 2, 3, 0, 1, 0, 3, 3, 2, 3, 6, 3, 4, 4, 3, 1, 3, 1, 4, 3, 3, 5, 3, 2, 0, 1, 2, 1, 3, 3, 3, 4, 3, 2, 8, 4, 3, 4, 3, 1, 1, 1, 1, 208
G locrian (1#), 1, 0, 4, 3, 3, 5, 1, 4, 1, 5, 9, 1, 1, 0, 4, 3, 3, 5, 1, 4, 1, 5, 9, 2, 3, 5, 4, 4, 2,  , 5, 2, 3, 0, 1, 0, 3, 3, 2, 3, 6, 3, 4, 4, 3, 1, 3, 1, 4, 3, 3, 5, 3, 2, 0, 1, 2, 1, 3, 3, 3, 4, 3, 2, 8, 4, 3, 4, 3, 1, 1, 1, 1, 208
Bb major (2b), 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 3, 4, 3, 4, 2,  , 4, 1, 2, 0, 1, 0, 2, 3, 3, 3, 5, 3, 4, 2, 2, 1, 2, 1, 3, 3, 5, 5, 3, 2, 0, 1, 1, 1, 3, 2, 3, 5, 2, 2, 6, 7, 2, 2, 2, 1, 1, 1, 1, 169
D major (2#), 1, 0, 4, 3, 3, 5, 1, 4, 1, 5, 9, 1, 1, 0, 4, 3, 3, 5, 1, 4, 1, 5, 9, 2, 3, 5, 4, 4, 2,  , 5, 2, 3, 0, 1, 0, 3, 3, 2, 3, 6, 3, 4, 4, 3, 1, 3, 1, 4, 3, 3, 5, 3, 2, 0, 1, 2, 1, 3, 3, 3, 4, 3, 2, 8, 4, 3, 4, 3, 1, 1, 1, 1, 208
G minor (2b), 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 3, 4, 3, 4, 2,  , 4, 1, 2, 0, 1, 0, 2, 3, 3, 3, 5, 3, 4, 2, 2, 1, 2, 1, 3, 3, 5, 5, 3, 2, 0, 1, 1, 1, 3, 2, 3, 5, 2, 2, 6, 7, 2, 2, 2, 1, 1, 1, 1, 169
B minor (2#), 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 3, 4, 3, 4, 2,  , 4, 1, 2, 0, 1, 0, 2, 3, 3, 3, 5, 3, 4, 2, 2, 1, 2, 1, 3, 3, 5, 5, 3, 2, 0, 1, 1, 1, 3, 2, 3, 5, 2, 2, 6, 7, 2, 2, 2, 1, 1, 1, 1, 169
G minor mel (2b), 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 3, 4, 3, 4, 2,  , 4, 1, 2, 0, 1, 0, 2, 3, 3, 3, 5, 3, 4, 2, 2, 1, 2, 1, 3, 3, 5, 5, 3, 2, 0, 1, 1, 1, 3, 2, 3, 5, 2, 2, 6, 7, 2, 2, 2, 1, 1, 1, 1, 169
B minor mel (2#), 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 3, 4, 3, 4, 2,  , 4, 1, 2, 0, 1, 0, 2, 3, 3, 3, 5, 3, 4, 2, 2, 1, 2, 1, 3, 3, 5, 5, 3, 2, 0, 1, 1, 1, 3, 2, 3, 5, 2, 2, 6, 7, 2, 2, 2, 1, 1, 1, 1, 169
Bb major blues (2b), 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 3, 4, 3, 4, 2,  , 4, 1, 2, 0, 1, 0, 2, 3, 3, 3, 5, 3, 4, 2, 2, 1, 2, 1, 3, 3, 5, 5, 3, 2, 0, 1, 1, 1, 3, 2, 3, 5, 2, 2, 6, 7, 2, 2, 2, 1, 1, 1, 1, 169
D major blues (2#), 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 3, 4, 3, 4, 2,  , 4, 1, 2, 0, 1, 0, 2, 3, 3, 3, 5, 3, 4, 2, 2, 1, 2, 1, 3, 3, 5, 5, 3, 2, 0, 1, 1, 1, 3, 2, 3, 5, 2, 2, 6, 7, 2, 2, 2, 1, 1, 1, 1, 169
G minor blues (2b), 0, 0, 2, 3, 2, 2, 0, 5, 2, 2, 1, 1, 0, 0, 2, 3, 2, 2, 0, 5, 2, 2, 1, 1, 2, 3, 2, 2, 1,  , 3, 2, 1, 0, 1, 0, 1, 2, 2, 4, 6, 2, 3, 3, 1, 0, 1, 0, 2, 2, 4, 4, 2, 1, 0, 1, 1, 2, 1, 1, 1, 4, 3, 1, 6, 6, 1, 3, 1, 0, 0, 0, 0, 129
B minor blues (2#), 1, 1, 3, 3, 4, 4, 1, 3, 1, 2, 2, 1, 1, 1, 3, 3, 4, 4, 1, 3, 1, 2, 2, 1, 4, 4, 4, 3, 3,  , 3, 2, 2, 1, 2, 1, 3, 3, 4, 2, 4, 4, 3, 3, 2, 2, 3, 1, 4, 4, 4, 4, 4, 3, 1, 2, 2, 1, 2, 3, 4, 4, 3, 3, 6, 6, 3, 3, 2, 2, 2, 1, 1, 189
Bb dorian (2b), 0, 0, 2, 3, 2, 4, 0, 5, 2, 2, 1, 1, 0, 0, 2, 3, 2, 4, 0, 5, 2, 2, 1, 1, 2, 4, 2, 3, 1,  , 3, 3, 1, 0, 1, 0, 2, 2, 2, 4, 7, 2, 3, 4, 1, 0, 1, 0, 3, 2, 2, 4, 2, 1, 0, 1, 2, 2, 2, 1, 2, 2, 4, 1, 7, 4, 1, 4, 1, 0, 0, 0, 0, 140
D dorian (2#), 1, 1, 4, 4, 4, 4, 2, 3, 2, 4, 9, 1, 1, 1, 4, 4, 4, 4, 2, 3, 2, 4, 9, 2, 4, 4, 6, 3, 3,  , 4, 3, 3, 1, 2, 1, 4, 4, 5, 2, 5, 6, 4, 5, 3, 2, 4, 1, 4, 4, 4, 3, 4, 5, 1, 2, 2, 1, 2, 5, 4, 5, 5, 3, 9, 3, 5, 5, 3, 2, 2, 1, 1, 243
Bb phrygian (2b), 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 3, 4, 3, 4, 2,  , 4, 1, 2, 0, 1, 0, 2, 3, 3, 3, 5, 3, 4, 2, 2, 1, 2, 1, 3, 3, 5, 5, 3, 2, 0, 1, 1, 1, 3, 2, 3, 5, 2, 2, 6, 7, 2, 2, 2, 1, 1, 1, 1, 169
D phrygian (2#), 1, 0, 4, 3, 3, 5, 1, 4, 1, 5, 9, 1, 1, 0, 4, 3, 3, 5, 1, 4, 1, 5, 9, 2, 3, 5, 4, 4, 2,  , 5, 2, 3, 0, 1, 0, 3, 3, 2, 3, 6, 3, 4, 4, 3, 1, 3, 1, 4, 3, 3, 5, 3, 2, 0, 1, 2, 1, 3, 3, 3, 4, 3, 2, 8, 4, 3, 4, 3, 1, 1, 1, 1, 208
Bb lydian (2b), 1, 0, 4, 3, 3, 5, 1, 4, 1, 5, 9, 1, 1, 0, 4, 3, 3, 5, 1, 4, 1, 5, 9, 2, 3, 5, 4, 4, 2,  , 5, 2, 3, 0, 1, 0, 3, 3, 2, 3, 6, 3, 4, 4, 3, 1, 3, 1, 4, 3, 3, 5, 3, 2, 0, 1, 2, 1, 3, 3, 3, 4, 3, 2, 8, 4, 3, 4, 3, 1, 1, 1, 1, 208
D lydian (2#), 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 3, 4, 3, 4, 2,  , 4, 1, 2, 0, 1, 0, 2, 3, 3, 3, 5, 3, 4, 2, 2, 1, 2, 1, 3, 3, 5, 5, 3, 2, 0, 1, 1, 1, 3, 2, 3, 5, 2, 2, 6, 7, 2, 2, 2, 1, 1, 1, 1, 169
Bb mixolydian (2b), 1, 0, 4, 3, 3, 5, 1, 4, 1, 5, 9, 1, 1, 0, 4, 3, 3, 5, 1, 4, 1, 5, 9, 2, 3, 5, 4, 4, 2,  , 5, 2, 3, 0, 1, 0, 3, 3, 2, 3, 6, 3, 4, 4, 3, 1, 3, 1, 4, 3, 3, 5, 3, 2, 0, 1, 2, 1, 3, 3, 3, 4, 3, 2, 8, 4, 3, 4, 3, 1, 1, 1, 1, 208
D mixolydian (2#), 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 3, 4, 3, 4, 2,  , 4, 1, 2, 0, 1, 0, 2, 3, 3, 3, 5, 3, 4, 2, 2, 1, 2, 1, 3, 3, 5, 5, 3, 2, 0, 1, 1, 1, 3, 2, 3, 5, 2, 2, 6, 7, 2, 2, 2, 1, 1, 1, 1, 169
Bb aeolian (2b), 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 3, 4, 3, 4, 2,  , 4, 1, 2, 0, 1, 0, 2, 3, 3, 3, 5, 3, 4, 2, 2, 1, 2, 1, 3, 3, 5, 5, 3, 2, 0, 1, 1, 1, 3, 2, 3, 5, 2, 2, 6, 7, 2, 2, 2, 1, 1, 1, 1, 169
D aeolian (2#), 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 3, 4, 3, 4, 2,  , 4, 1, 2, 0, 1, 0, 2, 3, 3, 3, 5, 3, 4, 2, 2, 1, 2, 1, 3, 3, 5, 5, 3, 2, 0, 1, 1, 1, 3, 2, 3, 5, 2, 2, 6, 7, 2, 2, 2, 1, 1, 1, 1, 169
Bb locrian (2b), 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 3, 4, 3, 4, 2,  , 4, 1, 2, 0, 1, 0, 2, 3, 3, 3, 5, 3, 4, 2, 2, 1, 2, 1, 3, 3, 5, 5, 3, 2, 0, 1, 1, 1, 3, 2, 3, 5, 2, 2, 6, 7, 2, 2, 2, 1, 1, 1, 1, 169
D locrian (2#), 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 3, 4, 3, 4, 2,  , 4, 1, 2, 0, 1, 0, 2, 3, 3, 3, 5, 3, 4, 2, 2, 1, 2, 1, 3, 3, 5, 5, 3, 2, 0, 1, 1, 1, 3, 2, 3, 5, 2, 2, 6, 7, 2, 2, 2, 1, 1, 1, 1, 169
Eb major (3b), 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 3, 4, 3, 4, 2,  , 4, 1, 2, 0, 1, 0, 2, 3, 3, 3, 5, 3, 4, 2, 2, 1, 2, 1, 3, 3, 5, 5, 3, 2, 0, 1, 1, 1, 3, 2, 3, 5, 2, 2, 6, 7, 2, 2, 2, 1, 1, 1, 1, 169
A major (3#), 0, 0, 2, 3, 2, 2, 0, 5, 2, 2, 1, 1, 0, 0, 2, 3, 2, 2, 0, 5, 2, 2, 1, 1, 2, 3, 2, 2, 1,  , 3, 2, 1, 0, 1, 0, 1, 2, 2, 4, 6, 2, 3, 3, 1, 0, 1, 0, 2, 2, 4, 4, 2, 1, 0, 1, 1, 2, 1, 1, 1, 4, 3, 1, 6, 6, 1, 3, 1, 0, 0, 0, 0, 129
C minor (3b), 1, 1, 3, 3, 4, 4, 1, 3, 1, 2, 2, 1, 1, 1, 3, 3, 4, 4, 1, 3, 1, 2, 2, 1, 4, 4, 4, 3, 3,  , 3, 2, 2, 1, 2, 1, 3, 3, 4, 2, 4, 4, 3, 3, 2, 2, 3, 1, 4, 4, 4, 4, 4, 3, 1, 2, 2, 1, 2, 3, 4, 4, 3, 3, 6, 6, 3, 3, 2, 2, 2, 1, 1, 189
F# minor (3#), 0, 0, 2, 3, 2, 4, 0, 5, 2, 2, 1, 1, 0, 0, 2, 3, 2, 4, 0, 5, 2, 2, 1, 1, 2, 4, 2, 3, 1,  , 3, 3, 1, 0, 1, 0, 2, 2, 2, 4, 7, 2, 3, 4, 1, 0, 1, 0, 3, 2, 2, 4, 2, 1, 0, 1, 2, 2, 2, 1, 2, 2, 4, 1, 7, 4, 1, 4, 1, 0, 0, 0, 0, 140
