 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, rowcost
F major (1b), 1, 0, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1, 2, 3, 0, 2, 0, 0, 1, 2, 2, 1, 2, 0, 0, 0, 4, 3, 0, 0, 1, 4, 1, 1, 1, 2, 1, 3, 0, 4, 2, 0, 0, 58
G major (1#), 2, 1, 3, 2, 2, 3, 1, 1, 1, 2, 0, 2, 2, 1, 3, 2, 2, 3, 1, 1, 1, 2, 0, 2, 3, 2, 3, 2, 2, 2, 3, 3, 2, 2, 0, 1, 1, 3, 3, 2, 2, 1, 0, 1, 6, 4, 1, 2, 3, 4, 1, 2, 3, 2, 1, 3, 1, 4, 3, 0, 1, 119
D minor (1b), 1, 0, 1, 1, 2, 2, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 2, 2, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 1, 2, 3, 0, 1, 0, 0, 1, 2, 2, 1, 3, 0, 0, 0, 4, 3, 0, 0, 1, 5, 1, 1, 1, 2, 1, 3, 0, 5, 3, 0, 0, 64
E minor (1#), 2, 1, 4, 2, 2, 4, 1, 1, 1, 2, 0, 3, 2, 1, 4, 2, 2, 4, 1, 1, 1, 2, 0, 3, 3, 3, 4, 2, 2, 2, 4, 6, 4, 1, 0, 1, 1, 1, 4, 4, 3, 1, 0, 1, 8, 7, 2, 2, 3, 5, 1, 2, 3, 2, 1, 6, 1, 4, 3, 0, 1, 144
D minor mel (1b), 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 1, 1, 2, 4, 1, 2, 0, 0, 0, 3, 3, 1, 1, 0, 0, 1, 5, 4, 1, 1, 2, 3, 1, 1, 2, 1, 1, 3, 1, 3, 1, 0, 0, 79
E minor mel (1#), 1, 0, 2, 2, 1, 3, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 3, 1, 1, 0, 1, 0, 1, 2, 1, 2, 1, 1, 1, 3, 4, 1, 1, 0, 0, 0, 3, 3, 3, 2, 0, 0, 1, 5, 4, 1, 1, 2, 4, 1, 1, 2, 1, 1, 4, 1, 4, 2, 0, 0, 89
F major blues (1b), 1, 0, 2, 2, 1, 3, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 3, 1, 1, 0, 1, 0, 1, 2, 1, 2, 1, 1, 1, 3, 4, 1, 1, 0, 0, 0, 3, 3, 3, 2, 0, 0, 1, 5, 4, 1, 1, 2, 4, 1, 1, 2, 1, 1, 4, 1, 4, 2, 0, 0, 89
G major blues (1#), 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 1, 1, 2, 4, 1, 2, 0, 0, 0, 3, 3, 1, 1, 0, 0, 1, 5, 4, 1, 1, 2, 3, 1, 1, 2, 1, 1, 3, 1, 3, 1, 0, 0, 79
D minor blues (1b), 1, 0, 2, 2, 1, 3, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 3, 1, 1, 0, 1, 0, 1, 2, 1, 2, 1, 1, 1, 3, 4, 1, 1, 0, 0, 0, 3, 3, 3, 2, 0, 0, 1, 5, 4, 1, 1, 2, 4, 1, 1, 2, 1, 1, 4, 1, 4, 2, 0, 0, 89
E minor blues (1#), 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 1, 1, 2, 4, 1, 2, 0, 0, 0, 3, 3, 1, 1, 0, 0, 1, 5, 4, 1, 1, 2, 3, 1, 1, 2, 1, 1, 3, 1, 3, 1, 0, 0, 79
F dorian (1b), 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 1, 1, 2, 4, 1, 2, 0, 0, 0, 3, 3, 1, 1, 0, 0, 1, 5, 4, 1, 1, 2, 3, 1, 1, 2, 1, 1, 3, 1, 3, 1, 0, 0, 79
G dorian (1#), 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 1, 1, 2, 4, 1, 2, 0, 0, 0, 3, 3, 1, 1, 0, 0, 1, 5, 4, 1, 1, 2, 3, 1, 1, 2, 1, 1, 3, 1, 3, 1, 0, 0, 79
F phrygian (1b), 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 1, 1, 2, 4, 1, 2, 0, 0, 0, 3, 3, 1, 1, 0, 0, 1, 5, 4, 1, 1, 2, 3, 1, 1, 2, 1, 1, 3, 1, 3, 1, 0, 0, 79
G phrygian (1#), 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 1, 1, 2, 4, 1, 2, 0, 0, 0, 3, 3, 1, 1, 0, 0, 1, 5, 4, 1, 1, 2, 3, 1, 1, 2, 1, 1, 3, 1, 3, 1, 0, 0, 79
F lydian (1b), 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 1, 1, 2, 4, 1, 2, 0, 0, 0, 3, 3, 1, 1, 0, 0, 1, 5, 4, 1, 1, 2, 3, 1, 1, 2, 1, 1, 3, 1, 3, 1, 0, 0, 79
G lydian (1#), 1, 0, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1, 2, 3, 0, 2, 0, 0, 1, 2, 2, 1, 2, 0, 0, 0, 4, 3, 0, 0, 1, 4, 1, 1, 1, 2, 1, 3, 0, 4, 2, 0, 0, 58
F mixolydian (1b), 2, 1, 3, 2, 2, 3, 1, 1, 1, 2, 0, 2, 2, 1, 3, 2, 2, 3, 1, 1, 1, 2, 0, 2, 3, 2, 3, 2, 2, 2, 3, 3, 2, 2, 0, 1, 1, 3, 3, 2, 2, 1, 0, 1, 6, 4, 1, 2, 3, 4, 1, 2, 3, 2, 1, 3, 1, 4, 3, 0, 1, 119
G mixolydian (1#), 1, 0, 1, 1, 2, 2, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 2, 2, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 1, 2, 3, 0, 1, 0, 0, 1, 2, 2, 1, 3, 0, 0, 0, 4, 3, 0, 0, 1, 5, 1, 1, 1, 2, 1, 3, 0, 5, 3, 0, 0, 64
F aeolian (1b), 2, 1, 4, 2, 2, 4, 1, 1, 1, 2, 0, 3, 2, 1, 4, 2, 2, 4, 1, 1, 1, 2, 0, 3, 3, 3, 4, 2, 2, 2, 4, 6, 4, 1, 0, 1, 1, 1, 4, 4, 3, 1, 0, 1, 8, 7, 2, 2, 3, 5, 1, 2, 3, 2, 1, 6, 1, 4, 3, 0, 1, 144
G aeolian (1#), 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 1, 1, 2, 4, 1, 2, 0, 0, 0, 3, 3, 1, 1, 0, 0, 1, 5, 4, 1, 1, 2, 3, 1, 1, 2, 1, 1, 3, 1, 3, 1, 0, 0, 79
F locrian (1b), 1, 0, 2, 2, 1, 3, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 3, 1, 1, 0, 1, 0, 1, 2, 1, 2, 1, 1, 1, 3, 4, 1, 1, 0, 0, 0, 3, 3, 3, 2, 0, 0, 1, 5, 4, 1, 1, 2, 4, 1, 1, 2, 1, 1, 4, 1, 4, 2, 0, 0, 89
G locrian (1#), 1, 0, 2, 2, 1, 3, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 3, 1, 1, 0, 1, 0, 1, 2, 1, 2, 1, 1, 1, 3, 4, 1, 1, 0, 0, 0, 3, 3, 3, 2, 0, 0, 1, 5, 4, 1, 1, 2, 4, 1, 1, 2, 1, 1, 4, 1, 4, 2, 0, 0, 89
Bb major (2b), 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 1, 1, 2, 4, 1, 2, 0, 0, 0, 3, 3, 1, 1, 0, 0, 1, 5, 4, 1, 1, 2, 3, 1, 1, 2, 1, 1, 3, 1, 3, 1, 0, 0, 79
D major (2#), 1, 0, 2, 2, 1, 3, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 3, 1, 1, 0, 1, 0, 1, 2, 1, 2, 1, 1, 1, 3, 4, 1, 1, 0, 0, 0, 3, 3, 3, 2, 0, 0, 1, 5, 4, 1, 1, 2, 4, 1, 1, 2, 1, 1, 4, 1, 4, 2, 0, 0, 89
G minor (2b), 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 1, 1, 2, 4, 1, 2, 0, 0, 0, 3, 3, 1, 1, 0, 0, 1, 5, 4, 1, 1, 2, 3, 1, 1, 2, 1, 1, 3, 1, 3, 1, 0, 0, 79
B minor (2#), 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 1, 1, 2, 4, 1, 2, 0, 0, 0, 3, 3, 1, 1, 0, 0, 1, 5, 4, 1, 1, 2, 3, 1, 1, 2, 1, 1, 3, 1, 3, 1, 0, 0, 79
G minor mel (2b), 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 1, 1, 2, 4, 1, 2, 0, 0, 0, 3, 3, 1, 1, 0, 0, 1, 5, 4, 1, 1, 2, 3, 1, 1, 2, 1, 1, 3, 1, 3, 1, 0, 0, 79
B minor mel (2#), 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 1, 1, 2, 4, 1, 2, 0, 0, 0, 3, 3, 1, 1, 0, 0, 1, 5, 4, 1, 1, 2, 3, 1, 1, 2, 1, 1, 3, 1, 3, 1, 0, 0, 79
Bb major blues (2b), 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 1, 1, 2, 4, 1, 2, 0, 0, 0, 3, 3, 1, 1, 0, 0, 1, 5, 4, 1, 1, 2, 3, 1, 1, 2, 1, 1, 3, 1, 3, 1, 0, 0, 79
D major blues (2#), 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 1, 1, 2, 4, 1, 2, 0, 0, 0, 3, 3, 1, 1, 0, 0, 1, 5, 4, 1, 1, 2, 3, 1, 1, 2, 1, 1, 3, 1, 3, 1, 0, 0, 79
G minor blues (2b), 1, 0, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1, 2, 3, 0, 2, 0, 0, 1, 2, 2, 1, 2, 0, 0, 0, 4, 3, 0, 0, 1, 4, 1, 1, 1, 2, 1, 3, 0, 4, 2, 0, 0, 58
B minor blues (2#), 2, 1, 3, 2, 2, 3, 1, 1, 1, 2, 0, 2, 2, 1, 3, 2, 2, 3, 1, 1, 1, 2, 0, 2, 3, 2, 3, 2, 2, 2, 3, 3, 2, 2, 0, 1, 1, 3, 3, 2, 2, 1, 0, 1, 6, 4, 1, 2, 3, 4, 1, 2, 3, 2, 1, 3, 1, 4, 3, 0, 1, 119
Bb dorian (2b), 1, 0, 1, 1, 2, 2, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 2, 2, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 1, 2, 3, 0, 1, 0, 0, 1, 2, 2, 1, 3, 0, 0, 0, 4, 3, 0, 0, 1, 5, 1, 1, 1, 2, 1, 3, 0, 5, 3, 0, 0, 64
D dorian (2#), 2, 1, 4, 2, 2, 4, 1, 1, 1, 2, 0, 3, 2, 1, 4, 2, 2, 4, 1, 1, 1, 2, 0, 3, 3, 3, 4, 2, 2, 2, 4, 6, 4, 1, 0, 1, 1, 1, 4, 4, 3, 1, 0, 1, 8, 7, 2, 2, 3, 5, 1, 2, 3, 2, 1, 6, 1, 4, 3, 0, 1, 144
Bb phrygian (2b), 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 1, 1, 2, 4, 1, 2, 0, 0, 0, 3, 3, 1, 1, 0, 0, 1, 5, 4, 1, 1, 2, 3, 1, 1, 2, 1, 1, 3, 1, 3, 1, 0, 0, 79
D phrygian (2#), 1, 0, 2, 2, 1, 3, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 3, 1, 1, 0, 1, 0, 1, 2, 1, 2, 1, 1, 1, 3, 4, 1, 1, 0, 0, 0, 3, 3, 3, 2, 0, 0, 1, 5, 4, 1, 1, 2, 4, 1, 1, 2, 1, 1, 4, 1, 4, 2, 0, 0, 89
Bb lydian (2b), 1, 0, 2, 2, 1, 3, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 3, 1, 1, 0, 1, 0, 1, 2, 1, 2, 1, 1, 1, 3, 4, 1, 1, 0, 0, 0, 3, 3, 3, 2, 0, 0, 1, 5, 4, 1, 1, 2, 4, 1, 1, 2, 1, 1, 4, 1, 4, 2, 0, 0, 89
D lydian (2#), 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 1, 1, 2, 4, 1, 2, 0, 0, 0, 3, 3, 1, 1, 0, 0, 1, 5, 4, 1, 1, 2, 3, 1, 1, 2, 1, 1, 3, 1, 3, 1, 0, 0, 79
Bb mixolydian (2b), 1, 0, 2, 2, 1, 3, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 3, 1, 1, 0, 1, 0, 1, 2, 1, 2, 1, 1, 1, 3, 4, 1, 1, 0, 0, 0, 3, 3, 3, 2, 0, 0, 1, 5, 4, 1, 1, 2, 4, 1, 1, 2, 1, 1, 4, 1, 4, 2, 0, 0, 89
D mixolydian (2#), 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 1, 1, 2, 4, 1, 2, 0, 0, 0, 3, 3, 1, 1, 0, 0, 1, 5, 4, 1, 1, 2, 3, 1, 1, 2, 1, 1, 3, 1, 3, 1, 0, 0, 79
Bb aeolian (2b), 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 1, 1, 2, 4, 1, 2, 0, 0, 0, 3, 3, 1, 1, 0, 0, 1, 5, 4, 1, 1, 2, 3, 1, 1, 2, 1, 1, 3, 1, 3, 1, 0, 0, 79
D aeolian (2#), 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 1, 1, 2, 4, 1, 2, 0, 0, 0, 3, 3, 1, 1, 0, 0, 1, 5, 4, 1, 1, 2, 3, 1, 1, 2, 1, 1, 3, 1, 3, 1, 0, 0, 79
Bb locrian (2b), 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 1, 1, 2, 4, 1, 2, 0, 0, 0, 3, 3, 1, 1, 0, 0, 1, 5, 4, 1, 1, 2, 3, 1, 1, 2, 1, 1, 3, 1, 3, 1, 0, 0, 79
D locrian (2#), 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 1, 1, 2, 4, 1, 2, 0, 0, 0, 3, 3, 1, 1, 0, 0, 1, 5, 4, 1, 1, 2, 3, 1, 1, 2, 1, 1, 3, 1, 3, 1, 0, 0, 79
Eb major (3b), 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 1, 1, 2, 4, 1, 2, 0, 0, 0, 3, 3, 1, 1, 0, 0, 1, 5, 4, 1, 1, 2, 3, 1, 1, 2, 1, 1, 3, 1, 3, 1, 0, 0, 79
A major (3#), 1, 0, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1, 2, 3, 0, 2, 0, 0, 1, 2, 2, 1, 2, 0, 0, 0, 4, 3, 0, 0, 1, 4, 1, 1, 1, 2, 1, 3, 0, 4, 2, 0, 0, 58
C minor (3b), 2, 1, 3, 2, 2, 3, 1, 1, 1, 2, 0, 2, 2, 1, 3, 2, 2, 3, 1, 1, 1, 2, 0, 2, 3, 2, 3, 2, 2, 2, 3, 3, 2, 2, 0, 1, 1, 3, 3, 2, 2, 1, 0, 1, 6, 4, 1, 2, 3, 4, 1, 2, 3, 2, 1, 3, 1, 4, 3, 0, 1, 119
F# minor (3#), 1, 0, 1, 1, 2, 2, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 2, 2, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 1, 2, 3, 0, 1, 0, 0, 1, 2, 2, 1, 3, 0, 0, 0, 4, 3, 0, 0, 1, 5, 1, 1, 1, 2, 1, 3, 0, 5, 3, 0, 0, 64
C minor mel (3b), 2, 1, 4, 2, 2, 4, 1, 1, 1, 2, 0, 3, 2, 1, 4, 2, 2, 4, 1, 1, 1, 2, 0, 3, 3, 3, 4, 2, 2, 2, 4, 6, 4, 1, 0, 1, 1, 1, 4, 4, 3, 1, 0, 1, 8, 7, 2, 2, 3, 5, 1, 2, 3, 2, 1, 6, 1, 4, 3, 0, 1, 144
F# minor mel (3#), 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 1, 1, 2, 4, 1, 2, 0, 0, 0, 3, 3, 1, 1, 0, 0, 1, 5, 4, 1, 1, 2, 3, 1, 1, 2, 1, 1, 3, 1, 3, 1, 0, 0, 79
Eb major blues (3b), 1, 0, 2, 2, 1, 3, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 3, 1, 1, 0, 1, 0, 1, 2, 1, 2, 1, 1, 1, 3, 4, 1, 1, 0, 0, 0, 3, 3, 3, 2, 0, 0, 1, 5, 4, 1, 1, 2, 4, 1, 1, 2, 1, 1, 4, 1, 4, 2, 0, 0, 89
A major blues (3#), 1, 0, 2, 2, 1, 3, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 3, 1, 1, 0, 1, 0, 1, 2, 1, 2, 1, 1, 1, 3, 4, 1, 1, 0, 0, 0, 3, 3, 3, 2, 0, 0, 1, 5, 4, 1, 1, 2, 4, 1, 1, 2, 1, 1, 4, 1, 4, 2, 0, 0, 89
C minor blues (3b), 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 1, 1, 2, 4, 1, 2, 0, 0, 0, 3, 3, 1, 1, 0, 0, 1, 5, 4, 1, 1, 2, 3, 1, 1, 2, 1, 1, 3, 1, 3, 1, 0, 0, 79
F# minor blues (3#), 1, 0, 2, 2, 1, 3, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 3, 1, 1, 0, 1, 0, 1, 2, 1, 2, 1, 1, 1, 3, 4, 1, 1, 0, 0, 0, 3, 3, 3, 2, 0, 0, 1, 5, 4, 1, 1, 2, 4, 1, 1, 2, 1, 1, 4, 1, 4, 2, 0, 0, 89
Eb dorian (3b), 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 1, 1, 2, 4, 1, 2, 0, 0, 0, 3, 3, 1, 1, 0, 0, 1, 5, 4, 1, 1, 2, 3, 1, 1, 2, 1, 1, 3, 1, 3, 1, 0, 0, 79
A dorian (3#), 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 1, 1, 2, 4, 1, 2, 0, 0, 0, 3, 3, 1, 1, 0, 0, 1, 5, 4, 1, 1, 2, 3, 1, 1, 2, 1, 1, 3, 1, 3, 1, 0, 0, 79
Eb phrygian (3b), 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 1, 1, 2, 4, 1, 2, 0, 0, 0, 3, 3, 1, 1, 0, 0, 1, 5, 4, 1, 1, 2, 3, 1, 1, 2, 1, 1, 3, 1, 3, 1, 0, 0, 79
A phrygian (3#), 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 1, 1, 2, 4, 1, 2, 0, 0, 0, 3, 3, 1, 1, 0, 0, 1, 5, 4, 1, 1, 2, 3, 1, 1, 2, 1, 1, 3, 1, 3, 1, 0, 0, 79
Eb lydian (3b), 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 1, 1, 2, 4, 1, 2, 0, 0, 0, 3, 3, 1, 1, 0, 0, 1, 5, 4, 1, 1, 2, 3, 1, 1, 2, 1, 1, 3, 1, 3, 1, 0, 0, 79
