id,title,composer,part,KSgt,KSest,notes,err,time
8460,BWV846_Prelude,Bach,rh,,C major (0),408,0,0.088
8460,BWV846_Prelude,Bach,lh,,a minor (0),211,6,0.059
8461,BWV846_Fugue,Bach,rh,,a minor (0),487,3,1.731
8461,BWV846_Fugue,Bach,lh,,a minor (0),315,3,0.488
8480,BWV848_Prelude,Bach,rh,,a# minor (7),397,12,0.097
8480,BWV848_Prelude,Bach,lh,,a# minor (7),425,19,0.104
8481,BWV848_Fugue,Bach,rh,,a# minor (7),866,64,2.090
8481,BWV848_Fugue,Bach,lh,,a# minor (7),623,50,0.945
8540,BWV854_Prelude,Bach,rh,,c# minor (4),287,5,0.431
8540,BWV854_Prelude,Bach,lh,,c# minor (4),221,1,0.293
8541,BWV854_Fugue,Bach,rh,,c# minor (4),475,0,1.458
8541,BWV854_Fugue,Bach,lh,,c# minor (4),287,0,0.355
8561,BWV856_Fugue,Bach,rh,,d minor (-1),481,1,0.603
8561,BWV856_Fugue,Bach,lh,,d minor (-1),313,1,0.123
8570,BWV857_Prelude,Bach,rh,,f minor (-4),394,1,0.945
8570,BWV857_Prelude,Bach,lh,,f minor (-4),249,0,0.401
8580,BWV858_Prelude,Bach,rh,,d# minor (6),293,2,0.277
8580,BWV858_Prelude,Bach,lh,,d# minor (6),169,0,0.068
8581,BWV858_Fugue,Bach,rh,,d# minor (6),583,0,1.223
8581,BWV858_Fugue,Bach,lh,,d# minor (6),370,1,0.366
8600,BWV860_Prelude,Bach,rh,,e minor (1),335,0,0.960
8600,BWV860_Prelude,Bach,lh,,e minor (1),275,0,0.307
8601,BWV860_Fugue,Bach,rh,,e minor (1),1124,2,2.586
8601,BWV860_Fugue,Bach,lh,,e minor (1),705,3,1.193
8620,BWV862_Prelude,Bach,rh,,A- major (-4),381,0,0.300
8620,BWV862_Prelude,Bach,lh,,A- major (-4),314,0,0.182
8621,BWV862_Fugue,Bach,rh,,f minor (-4),477,0,0.868
8621,BWV862_Fugue,Bach,lh,,f minor (-4),455,0,0.787
8630,BWV863_Prelude,Bach,rh,,g# minor (5),344,2,0.382
8630,BWV863_Prelude,Bach,lh,,g# minor (5),267,3,0.228
8631,BWV863_Fugue,Bach,rh,,g# minor (5),473,10,0.839
8631,BWV863_Fugue,Bach,lh,,g# minor (5),374,23,0.400
