id,title,composer,part,KSgt,KSest,notes,err,time
8460,BWV846_Prelude,Bach,rh,,C major (0),408,0,0.084
8460,BWV846_Prelude,Bach,lh,,a minor (0),211,6,0.056
8461,BWV846_Fugue,Bach,rh,,a minor (0),487,3,1.668
8461,BWV846_Fugue,Bach,lh,,a minor (0),315,4,0.469
8480,BWV848_Prelude,Bach,rh,,a# minor (7),397,0,0.097
8480,BWV848_Prelude,Bach,lh,,a# minor (7),425,9,0.103
8481,BWV848_Fugue,Bach,rh,,a# minor (7),866,26,2.023
8481,BWV848_Fugue,Bach,lh,,a# minor (7),623,16,0.932
8540,BWV854_Prelude,Bach,rh,,c# minor (4),287,4,0.426
8540,BWV854_Prelude,Bach,lh,,c# minor (4),221,2,0.293
8541,BWV854_Fugue,Bach,rh,,c# minor (4),475,0,1.438
8541,BWV854_Fugue,Bach,lh,,c# minor (4),287,1,0.350
8561,BWV856_Fugue,Bach,rh,,d minor (-1),481,2,0.606
8561,BWV856_Fugue,Bach,lh,,d minor (-1),313,2,0.122
8570,BWV857_Prelude,Bach,rh,,f minor (-4),394,1,0.924
8570,BWV857_Prelude,Bach,lh,,f minor (-4),249,0,0.396
8580,BWV858_Prelude,Bach,rh,,d# minor (6),293,7,0.271
8580,BWV858_Prelude,Bach,lh,,d# minor (6),169,0,0.068
8581,BWV858_Fugue,Bach,rh,,d# minor (6),583,0,1.216
8581,BWV858_Fugue,Bach,lh,,d# minor (6),370,2,0.364
8600,BWV860_Prelude,Bach,rh,,e minor (1),335,0,0.960
8600,BWV860_Prelude,Bach,lh,,e minor (1),275,0,0.302
8601,BWV860_Fugue,Bach,rh,,e minor (1),1124,2,2.548
8601,BWV860_Fugue,Bach,lh,,e minor (1),705,1,1.155
8620,BWV862_Prelude,Bach,rh,,f minor (-4),381,0,0.295
8620,BWV862_Prelude,Bach,lh,,A- major (-4),314,0,0.180
8621,BWV862_Fugue,Bach,rh,,f minor (-4),477,0,0.850
8621,BWV862_Fugue,Bach,lh,,f minor (-4),455,0,0.768
8630,BWV863_Prelude,Bach,rh,,g# minor (5),344,2,0.368
