id,title,composer,part,KSgt,KSest,notes,err,time
8460,BWV846_Prelude,Bach,rh,,C major (0),408,0,0.085
8460,BWV846_Prelude,Bach,lh,,a minor (0),211,6,0.057
8461,BWV846_Fugue,Bach,rh,,a minor (0),487,3,1.732
8461,BWV846_Fugue,Bach,lh,,a minor (0),315,3,0.485
8480,BWV848_Prelude,Bach,rh,,a# minor (7),397,14,0.101
8480,BWV848_Prelude,Bach,lh,,a# minor (7),425,25,0.100
8481,BWV848_Fugue,Bach,rh,,a# minor (7),866,47,2.056
8481,BWV848_Fugue,Bach,lh,,a# minor (7),623,49,0.937
8540,BWV854_Prelude,Bach,rh,,c# minor (4),287,4,0.426
8540,BWV854_Prelude,Bach,lh,,c# minor (4),221,1,0.296
8541,BWV854_Fugue,Bach,rh,,c# minor (4),475,0,1.441
8541,BWV854_Fugue,Bach,lh,,c# minor (4),287,1,0.349
8561,BWV856_Fugue,Bach,rh,,d minor (-1),481,1,0.605
8561,BWV856_Fugue,Bach,lh,,d minor (-1),313,1,0.122
8570,BWV857_Prelude,Bach,rh,,f minor (-4),394,1,0.929
8570,BWV857_Prelude,Bach,lh,,f minor (-4),249,0,0.396
8580,BWV858_Prelude,Bach,rh,,d# minor (6),293,11,0.276
8580,BWV858_Prelude,Bach,lh,,d# minor (6),169,3,0.067
8581,BWV858_Fugue,Bach,rh,,d# minor (6),583,1,1.203
8581,BWV858_Fugue,Bach,lh,,d# minor (6),370,2,0.364
8600,BWV860_Prelude,Bach,rh,,e minor (1),335,0,0.955
8600,BWV860_Prelude,Bach,lh,,e minor (1),275,0,0.305
8601,BWV860_Fugue,Bach,rh,,e minor (1),1124,2,2.540
8601,BWV860_Fugue,Bach,lh,,e minor (1),705,3,1.173
8620,BWV862_Prelude,Bach,rh,,A- major (-4),381,0,0.297
8620,BWV862_Prelude,Bach,lh,,A- major (-4),314,0,0.181
8621,BWV862_Fugue,Bach,rh,,f minor (-4),477,0,0.880
8621,BWV862_Fugue,Bach,lh,,f minor (-4),455,0,0.791
8630,BWV863_Prelude,Bach,rh,,g# minor (5),344,4,0.379
8630,BWV863_Prelude,Bach,lh,,g# minor (5),267,5,0.235
8631,BWV863_Fugue,Bach,rh,,g# minor (5),473,12,0.901
8631,BWV863_Fugue,Bach,lh,,g# minor (5),374,22,0.422
8640,BWV864_Prelude,Bach,rh,,f# minor (3),361,1,1.411
8640,BWV864_Prelude,Bach,lh,,f# minor (3),280,0,0.541
8641,BWV864_Fugue,Bach,rh,,f# minor (3),813,0,2.462
8641,BWV864_Fugue,Bach,lh,,f# minor (3),487,0,0.692
8650,BWV865_Prelude,Bach,rh,,a minor (0),402,1,1.651
8650,BWV865_Prelude,Bach,lh,,a minor (0),246,0,0.194
8651,BWV865_Fugue,Bach,rh,,a minor (0),1408,9,5.652
8651,BWV865_Fugue,Bach,lh,,a minor (0),1140,4,3.220
8660,BWV866_Prelude,Bach,rh,,g minor (-2),317,4,3.120
8660,BWV866_Prelude,Bach,lh,,g minor (-2),321,2,12.644
8661,BWV866_Fugue,Bach,rh,,g minor (-2),573,0,0.617
8661,BWV866_Fugue,Bach,lh,,g minor (-2),395,0,0.342
8670,BWV867_Prelude,Bach,rh,,b- minor (-5),528,1,2.904
8670,BWV867_Prelude,Bach,lh,,b- minor (-5),279,0,0.455
8671,BWV867_Fugue,Bach,rh,,b- minor (-5),536,2,0.499
8671,BWV867_Fugue,Bach,lh,,b- minor (-5),291,2,0.155
8680,BWV868_Prelude,Bach,rh,,g# minor (5),260,0,0.413
8680,BWV868_Prelude,Bach,lh,,g# minor (5),180,0,0.126
8681,BWV868_Fugue,Bach,rh,,g# minor (5),466,3,0.899
8681,BWV868_Fugue,Bach,lh,,B major (5),442,1,0.490
8700,BWV870_Prelude,Bach,rh,(0),d minor (-1),584,9,3.955
8700,BWV870_Prelude,Bach,lh,,a minor (0),410,5,0.945
8701,BWV870_Fugue,Bach,rh,,a minor (0),682,1,0.714
8701,BWV870_Fugue,Bach,lh,,a minor (0),415,0,0.293
8731,BWV873_Fugue,Bach,rh,,c# minor (4),862,20,1.929
8731,BWV873_Fugue,Bach,lh,,c# minor (4),603,9,0.671
8740,BWV874_Prelude,Bach,rh,,b minor (2),930,0,3.702
8740,BWV874_Prelude,Bach,lh,,b minor (2),620,1,1.511
8741,BWV874_Fugue,Bach,rh,,b minor (2),495,0,0.865
8741,BWV874_Fugue,Bach,lh,,b minor (2),471,0,0.640
8750,BWV875_Prelude,Bach,rh,,d minor (-1),581,2,0.461
8750,BWV875_Prelude,Bach,lh,,d minor (-1),510,0,0.337
8751,BWV875_Fugue,Bach,rh,,d minor (-1),487,13,3.592
8751,BWV875_Fugue,Bach,lh,,d minor (-1),344,1,1.264
8760,BWV876_Prelude,Bach,rh,,c minor (-3),561,4,0.569
8760,BWV876_Prelude,Bach,lh,,c minor (-3),384,1,0.173
8761,BWV876_Fugue,Bach,rh,,c minor (-3),377,0,0.234
8761,BWV876_Fugue,Bach,lh,,E- major (-3),373,0,0.198
8800,BWV880_Prelude,Bach,rh,,d minor (-1),799,1,1.293
8800,BWV880_Prelude,Bach,lh,,d minor (-1),677,1,0.927
8801,BWV880_Fugue,Bach,rh,,d minor (-1),688,8,0.537
8801,BWV880_Fugue,Bach,lh,,d minor (-1),416,8,0.171
8830,BWV883_Prelude,Bach,rh,,f# minor (3),524,2,0.579
8830,BWV883_Prelude,Bach,lh,,f# minor (3),414,2,0.389
8831,BWV883_Fugue,Bach,rh,,f# minor (3),809,2,2.076
8831,BWV883_Fugue,Bach,lh,,f# minor (3),688,1,1.023
8840,BWV884_Prelude,Bach,rh,,e minor (1),484,2,0.429
8840,BWV884_Prelude,Bach,lh,,e minor (1),422,0,0.259
8841,BWV884_Fugue,Bach,rh,,e minor (1),421,0,0.200
8841,BWV884_Fugue,Bach,lh,,e minor (1),321,5,0.156
8850,BWV885_Prelude,Bach,rh,,g minor (-2),355,5,1.254
8850,BWV885_Prelude,Bach,lh,,g minor (-2),237,0,0.757
8851,BWV885_Fugue,Bach,rh,,g minor (-2),884,2,1.506
8851,BWV885_Fugue,Bach,lh,,g minor (-2),851,4,1.382
8870,BWV887_Prelude,Bach,rh,,g# minor (5),672,35,1.381
8870,BWV887_Prelude,Bach,lh,,g# minor (5),646,48,0.946
8871,BWV887_Fugue,Bach,rh,,g# minor (5),1045,58,0.821
8871,BWV887_Fugue,Bach,lh,,g# minor (5),647,39,0.289
