 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, rowcost
C locrian (0), 1, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 1, 2, 1, 2, 4, 1, 4, 5, 3, 6, 3, 1, 3, 4, 2, 3, 3, 4, 4, 8, 3, 1, 3, 0, 3, 2, 1, 2, 3, 1, 0, 3, 3, 4, 2, 1, 2, 3, 4, 5, 3, 2, 1, 4, 2, 5, 2, 5, 185
F major (1b), 0, 2, 3, 3, 1, 0, 2, 0, 1, 0, 0, 2, 2, 2, 3, 3, 1, 0, 2, 0, 1, 0, 0, 2, 2, 0, 1, 1, 1, 3, 0, 3, 4, 3, 4, 2, 0, 2, 3, 2, 2, 2, 3, 3, 6, 3, 1, 3, 0, 2, 1, 0, 1, 2, 0, 0, 4, 3, 3, 1, 0, 1, 2, 3, 4, 2, 1, 0, 3, 1, 4, 2, 3, 127
G major (1#), 1, 1, 3, 6, 2, 2, 4, 1, 3, 1, 1, 4, 4, 1, 3, 6, 2, 2, 4, 1, 3, 1, 1, 4, 4, 2, 2, 2, 2, 6, 1, 4, 6, 4, 5, 3, 2, 4, 4, 3, 2, 3, 8, 3, 9, 2, 2, 3, 1, 3, 3, 2, 2, 4, 1, 1, 4, 2, 3, 3, 1, 3, 4, 4, 4, 4, 3, 2, 4, 2, 4, 3, 4, 218
D minor (1b), 0, 1, 3, 4, 1, 0, 2, 0, 1, 0, 0, 2, 1, 1, 3, 4, 1, 0, 2, 0, 1, 0, 0, 2, 1, 0, 1, 1, 1, 4, 0, 2, 4, 2, 5, 2, 0, 4, 2, 2, 4, 2, 6, 3, 7, 2, 1, 2, 0, 1, 1, 0, 1, 3, 0, 0, 5, 2, 3, 1, 0, 1, 3, 2, 5, 2, 2, 0, 2, 1, 5, 1, 4, 132
E minor (1#), 1, 3, 3, 6, 2, 2, 6, 1, 6, 1, 1, 5, 5, 3, 3, 6, 2, 2, 6, 1, 6, 1, 1, 5, 5, 2, 3, 2, 2, 6, 1, 5, 5, 6, 5, 3, 2, 6, 5, 3, 3, 3, 9, 8, 8, 3, 2, 3, 1, 3, 3, 2, 2, 5, 1, 1, 6, 2, 3, 4, 1, 3, 4, 5, 5, 4, 3, 2, 5, 3, 3, 4, 5, 258
D minor mel (1b), 1, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 1, 2, 1, 2, 4, 1, 4, 5, 3, 6, 3, 1, 3, 4, 2, 3, 3, 4, 4, 8, 3, 1, 3, 0, 3, 2, 1, 2, 3, 1, 0, 3, 3, 4, 2, 1, 2, 3, 4, 5, 3, 2, 1, 4, 2, 5, 2, 5, 185
E minor mel (1#), 1, 2, 4, 5, 1, 1, 4, 0, 5, 1, 1, 3, 2, 2, 4, 5, 1, 1, 4, 0, 5, 1, 1, 3, 2, 1, 3, 1, 2, 5, 1, 4, 5, 3, 4, 3, 1, 5, 4, 2, 4, 3, 7, 5, 8, 4, 1, 2, 0, 2, 2, 1, 2, 4, 1, 0, 5, 3, 3, 3, 1, 2, 4, 4, 6, 3, 3, 1, 3, 3, 4, 2, 5, 204
F major blues (1b), 1, 2, 4, 5, 1, 1, 4, 0, 5, 1, 1, 3, 2, 2, 4, 5, 1, 1, 4, 0, 5, 1, 1, 3, 2, 1, 3, 1, 2, 5, 1, 4, 5, 3, 4, 3, 1, 5, 4, 2, 4, 3, 7, 5, 8, 4, 1, 2, 0, 2, 2, 1, 2, 4, 1, 0, 5, 3, 3, 3, 1, 2, 4, 4, 6, 3, 3, 1, 3, 3, 4, 2, 5, 204
G major blues (1#), 1, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 1, 2, 1, 2, 4, 1, 4, 5, 3, 6, 3, 1, 3, 4, 2, 3, 3, 4, 4, 8, 3, 1, 3, 0, 3, 2, 1, 2, 3, 1, 0, 3, 3, 4, 2, 1, 2, 3, 4, 5, 3, 2, 1, 4, 2, 5, 2, 5, 185
D minor blues (1b), 1, 2, 4, 5, 1, 1, 4, 0, 5, 1, 1, 3, 2, 2, 4, 5, 1, 1, 4, 0, 5, 1, 1, 3, 2, 1, 3, 1, 2, 5, 1, 4, 5, 3, 4, 3, 1, 5, 4, 2, 4, 3, 7, 5, 8, 4, 1, 2, 0, 2, 2, 1, 2, 4, 1, 0, 5, 3, 3, 3, 1, 2, 4, 4, 6, 3, 3, 1, 3, 3, 4, 2, 5, 204
E minor blues (1#), 1, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 1, 2, 1, 2, 4, 1, 4, 5, 3, 6, 3, 1, 3, 4, 2, 3, 3, 4, 4, 8, 3, 1, 3, 0, 3, 2, 1, 2, 3, 1, 0, 3, 3, 4, 2, 1, 2, 3, 4, 5, 3, 2, 1, 4, 2, 5, 2, 5, 185
F dorian (1b), 1, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 1, 2, 1, 2, 4, 1, 4, 5, 3, 6, 3, 1, 3, 4, 2, 3, 3, 4, 4, 8, 3, 1, 3, 0, 3, 2, 1, 2, 3, 1, 0, 3, 3, 4, 2, 1, 2, 3, 4, 5, 3, 2, 1, 4, 2, 5, 2, 5, 185
G dorian (1#), 1, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 1, 2, 1, 2, 4, 1, 4, 5, 3, 6, 3, 1, 3, 4, 2, 3, 3, 4, 4, 8, 3, 1, 3, 0, 3, 2, 1, 2, 3, 1, 0, 3, 3, 4, 2, 1, 2, 3, 4, 5, 3, 2, 1, 4, 2, 5, 2, 5, 185
F phrygian (1b), 1, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 1, 2, 1, 2, 4, 1, 4, 5, 3, 6, 3, 1, 3, 4, 2, 3, 3, 4, 4, 8, 3, 1, 3, 0, 3, 2, 1, 2, 3, 1, 0, 3, 3, 4, 2, 1, 2, 3, 4, 5, 3, 2, 1, 4, 2, 5, 2, 5, 185
G phrygian (1#), 1, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 1, 2, 1, 2, 4, 1, 4, 5, 3, 6, 3, 1, 3, 4, 2, 3, 3, 4, 4, 8, 3, 1, 3, 0, 3, 2, 1, 2, 3, 1, 0, 3, 3, 4, 2, 1, 2, 3, 4, 5, 3, 2, 1, 4, 2, 5, 2, 5, 185
F lydian (1b), 1, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 1, 2, 1, 2, 4, 1, 4, 5, 3, 6, 3, 1, 3, 4, 2, 3, 3, 4, 4, 8, 3, 1, 3, 0, 3, 2, 1, 2, 3, 1, 0, 3, 3, 4, 2, 1, 2, 3, 4, 5, 3, 2, 1, 4, 2, 5, 2, 5, 185
G lydian (1#), 0, 2, 3, 3, 1, 0, 2, 0, 1, 0, 0, 2, 2, 2, 3, 3, 1, 0, 2, 0, 1, 0, 0, 2, 2, 0, 1, 1, 1, 3, 0, 3, 4, 3, 4, 2, 0, 2, 3, 2, 2, 2, 3, 3, 6, 3, 1, 3, 0, 2, 1, 0, 1, 2, 0, 0, 4, 3, 3, 1, 0, 1, 2, 3, 4, 2, 1, 0, 3, 1, 4, 2, 3, 127
F mixolydian (1b), 1, 1, 3, 6, 2, 2, 4, 1, 3, 1, 1, 4, 4, 1, 3, 6, 2, 2, 4, 1, 3, 1, 1, 4, 4, 2, 2, 2, 2, 6, 1, 4, 6, 4, 5, 3, 2, 4, 4, 3, 2, 3, 8, 3, 9, 2, 2, 3, 1, 3, 3, 2, 2, 4, 1, 1, 4, 2, 3, 3, 1, 3, 4, 4, 4, 4, 3, 2, 4, 2, 4, 3, 4, 218
G mixolydian (1#), 0, 1, 3, 4, 1, 0, 2, 0, 1, 0, 0, 2, 1, 1, 3, 4, 1, 0, 2, 0, 1, 0, 0, 2, 1, 0, 1, 1, 1, 4, 0, 2, 4, 2, 5, 2, 0, 4, 2, 2, 4, 2, 6, 3, 7, 2, 1, 2, 0, 1, 1, 0, 1, 3, 0, 0, 5, 2, 3, 1, 0, 1, 3, 2, 5, 2, 2, 0, 2, 1, 5, 1, 4, 132
F aeolian (1b), 1, 3, 3, 6, 2, 2, 6, 1, 6, 1, 1, 5, 5, 3, 3, 6, 2, 2, 6, 1, 6, 1, 1, 5, 5, 2, 3, 2, 2, 6, 1, 5, 5, 6, 5, 3, 2, 6, 5, 3, 3, 3, 9, 8, 8, 3, 2, 3, 1, 3, 3, 2, 2, 5, 1, 1, 6, 2, 3, 4, 1, 3, 4, 5, 5, 4, 3, 2, 5, 3, 3, 4, 5, 258
G aeolian (1#), 1, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 1, 2, 1, 2, 4, 1, 4, 5, 3, 6, 3, 1, 3, 4, 2, 3, 3, 4, 4, 8, 3, 1, 3, 0, 3, 2, 1, 2, 3, 1, 0, 3, 3, 4, 2, 1, 2, 3, 4, 5, 3, 2, 1, 4, 2, 5, 2, 5, 185
F locrian (1b), 1, 2, 4, 5, 1, 1, 4, 0, 5, 1, 1, 3, 2, 2, 4, 5, 1, 1, 4, 0, 5, 1, 1, 3, 2, 1, 3, 1, 2, 5, 1, 4, 5, 3, 4, 3, 1, 5, 4, 2, 4, 3, 7, 5, 8, 4, 1, 2, 0, 2, 2, 1, 2, 4, 1, 0, 5, 3, 3, 3, 1, 2, 4, 4, 6, 3, 3, 1, 3, 3, 4, 2, 5, 204
G locrian (1#), 1, 2, 4, 5, 1, 1, 4, 0, 5, 1, 1, 3, 2, 2, 4, 5, 1, 1, 4, 0, 5, 1, 1, 3, 2, 1, 3, 1, 2, 5, 1, 4, 5, 3, 4, 3, 1, 5, 4, 2, 4, 3, 7, 5, 8, 4, 1, 2, 0, 2, 2, 1, 2, 4, 1, 0, 5, 3, 3, 3, 1, 2, 4, 4, 6, 3, 3, 1, 3, 3, 4, 2, 5, 204
Bb major (2b), 1, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 1, 2, 1, 2, 4, 1, 4, 5, 3, 6, 3, 1, 3, 4, 2, 3, 3, 4, 4, 8, 3, 1, 3, 0, 3, 2, 1, 2, 3, 1, 0, 3, 3, 4, 2, 1, 2, 3, 4, 5, 3, 2, 1, 4, 2, 5, 2, 5, 185
D major (2#), 1, 2, 4, 5, 1, 1, 4, 0, 5, 1, 1, 3, 2, 2, 4, 5, 1, 1, 4, 0, 5, 1, 1, 3, 2, 1, 3, 1, 2, 5, 1, 4, 5, 3, 4, 3, 1, 5, 4, 2, 4, 3, 7, 5, 8, 4, 1, 2, 0, 2, 2, 1, 2, 4, 1, 0, 5, 3, 3, 3, 1, 2, 4, 4, 6, 3, 3, 1, 3, 3, 4, 2, 5, 204
G minor (2b), 1, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 1, 2, 1, 2, 4, 1, 4, 5, 3, 6, 3, 1, 3, 4, 2, 3, 3, 4, 4, 8, 3, 1, 3, 0, 3, 2, 1, 2, 3, 1, 0, 3, 3, 4, 2, 1, 2, 3, 4, 5, 3, 2, 1, 4, 2, 5, 2, 5, 185
B minor (2#), 1, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 1, 2, 1, 2, 4, 1, 4, 5, 3, 6, 3, 1, 3, 4, 2, 3, 3, 4, 4, 8, 3, 1, 3, 0, 3, 2, 1, 2, 3, 1, 0, 3, 3, 4, 2, 1, 2, 3, 4, 5, 3, 2, 1, 4, 2, 5, 2, 5, 185
G minor mel (2b), 1, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 1, 2, 1, 2, 4, 1, 4, 5, 3, 6, 3, 1, 3, 4, 2, 3, 3, 4, 4, 8, 3, 1, 3, 0, 3, 2, 1, 2, 3, 1, 0, 3, 3, 4, 2, 1, 2, 3, 4, 5, 3, 2, 1, 4, 2, 5, 2, 5, 185
B minor mel (2#), 1, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 1, 2, 1, 2, 4, 1, 4, 5, 3, 6, 3, 1, 3, 4, 2, 3, 3, 4, 4, 8, 3, 1, 3, 0, 3, 2, 1, 2, 3, 1, 0, 3, 3, 4, 2, 1, 2, 3, 4, 5, 3, 2, 1, 4, 2, 5, 2, 5, 185
Bb major blues (2b), 1, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 1, 2, 1, 2, 4, 1, 4, 5, 3, 6, 3, 1, 3, 4, 2, 3, 3, 4, 4, 8, 3, 1, 3, 0, 3, 2, 1, 2, 3, 1, 0, 3, 3, 4, 2, 1, 2, 3, 4, 5, 3, 2, 1, 4, 2, 5, 2, 5, 185
D major blues (2#), 1, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 1, 2, 1, 2, 4, 1, 4, 5, 3, 6, 3, 1, 3, 4, 2, 3, 3, 4, 4, 8, 3, 1, 3, 0, 3, 2, 1, 2, 3, 1, 0, 3, 3, 4, 2, 1, 2, 3, 4, 5, 3, 2, 1, 4, 2, 5, 2, 5, 185
G minor blues (2b), 0, 2, 3, 3, 1, 0, 2, 0, 1, 0, 0, 2, 2, 2, 3, 3, 1, 0, 2, 0, 1, 0, 0, 2, 2, 0, 1, 1, 1, 3, 0, 3, 4, 3, 4, 2, 0, 2, 3, 2, 2, 2, 3, 3, 6, 3, 1, 3, 0, 2, 1, 0, 1, 2, 0, 0, 4, 3, 3, 1, 0, 1, 2, 3, 4, 2, 1, 0, 3, 1, 4, 2, 3, 127
B minor blues (2#), 1, 1, 3, 6, 2, 2, 4, 1, 3, 1, 1, 4, 4, 1, 3, 6, 2, 2, 4, 1, 3, 1, 1, 4, 4, 2, 2, 2, 2, 6, 1, 4, 6, 4, 5, 3, 2, 4, 4, 3, 2, 3, 8, 3, 9, 2, 2, 3, 1, 3, 3, 2, 2, 4, 1, 1, 4, 2, 3, 3, 1, 3, 4, 4, 4, 4, 3, 2, 4, 2, 4, 3, 4, 218
Bb dorian (2b), 0, 1, 3, 4, 1, 0, 2, 0, 1, 0, 0, 2, 1, 1, 3, 4, 1, 0, 2, 0, 1, 0, 0, 2, 1, 0, 1, 1, 1, 4, 0, 2, 4, 2, 5, 2, 0, 4, 2, 2, 4, 2, 6, 3, 7, 2, 1, 2, 0, 1, 1, 0, 1, 3, 0, 0, 5, 2, 3, 1, 0, 1, 3, 2, 5, 2, 2, 0, 2, 1, 5, 1, 4, 132
D dorian (2#), 1, 3, 3, 6, 2, 2, 6, 1, 6, 1, 1, 5, 5, 3, 3, 6, 2, 2, 6, 1, 6, 1, 1, 5, 5, 2, 3, 2, 2, 6, 1, 5, 5, 6, 5, 3, 2, 6, 5, 3, 3, 3, 9, 8, 8, 3, 2, 3, 1, 3, 3, 2, 2, 5, 1, 1, 6, 2, 3, 4, 1, 3, 4, 5, 5, 4, 3, 2, 5, 3, 3, 4, 5, 258
Bb phrygian (2b), 1, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 1, 2, 1, 2, 4, 1, 4, 5, 3, 6, 3, 1, 3, 4, 2, 3, 3, 4, 4, 8, 3, 1, 3, 0, 3, 2, 1, 2, 3, 1, 0, 3, 3, 4, 2, 1, 2, 3, 4, 5, 3, 2, 1, 4, 2, 5, 2, 5, 185
D phrygian (2#), 1, 2, 4, 5, 1, 1, 4, 0, 5, 1, 1, 3, 2, 2, 4, 5, 1, 1, 4, 0, 5, 1, 1, 3, 2, 1, 3, 1, 2, 5, 1, 4, 5, 3, 4, 3, 1, 5, 4, 2, 4, 3, 7, 5, 8, 4, 1, 2, 0, 2, 2, 1, 2, 4, 1, 0, 5, 3, 3, 3, 1, 2, 4, 4, 6, 3, 3, 1, 3, 3, 4, 2, 5, 204
Bb lydian (2b), 1, 2, 4, 5, 1, 1, 4, 0, 5, 1, 1, 3, 2, 2, 4, 5, 1, 1, 4, 0, 5, 1, 1, 3, 2, 1, 3, 1, 2, 5, 1, 4, 5, 3, 4, 3, 1, 5, 4, 2, 4, 3, 7, 5, 8, 4, 1, 2, 0, 2, 2, 1, 2, 4, 1, 0, 5, 3, 3, 3, 1, 2, 4, 4, 6, 3, 3, 1, 3, 3, 4, 2, 5, 204
D lydian (2#), 1, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 1, 2, 1, 2, 4, 1, 4, 5, 3, 6, 3, 1, 3, 4, 2, 3, 3, 4, 4, 8, 3, 1, 3, 0, 3, 2, 1, 2, 3, 1, 0, 3, 3, 4, 2, 1, 2, 3, 4, 5, 3, 2, 1, 4, 2, 5, 2, 5, 185
Bb mixolydian (2b), 1, 2, 4, 5, 1, 1, 4, 0, 5, 1, 1, 3, 2, 2, 4, 5, 1, 1, 4, 0, 5, 1, 1, 3, 2, 1, 3, 1, 2, 5, 1, 4, 5, 3, 4, 3, 1, 5, 4, 2, 4, 3, 7, 5, 8, 4, 1, 2, 0, 2, 2, 1, 2, 4, 1, 0, 5, 3, 3, 3, 1, 2, 4, 4, 6, 3, 3, 1, 3, 3, 4, 2, 5, 204
D mixolydian (2#), 1, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 1, 2, 1, 2, 4, 1, 4, 5, 3, 6, 3, 1, 3, 4, 2, 3, 3, 4, 4, 8, 3, 1, 3, 0, 3, 2, 1, 2, 3, 1, 0, 3, 3, 4, 2, 1, 2, 3, 4, 5, 3, 2, 1, 4, 2, 5, 2, 5, 185
Bb aeolian (2b), 1, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 1, 2, 1, 2, 4, 1, 4, 5, 3, 6, 3, 1, 3, 4, 2, 3, 3, 4, 4, 8, 3, 1, 3, 0, 3, 2, 1, 2, 3, 1, 0, 3, 3, 4, 2, 1, 2, 3, 4, 5, 3, 2, 1, 4, 2, 5, 2, 5, 185
D aeolian (2#), 1, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 1, 2, 1, 2, 4, 1, 4, 5, 3, 6, 3, 1, 3, 4, 2, 3, 3, 4, 4, 8, 3, 1, 3, 0, 3, 2, 1, 2, 3, 1, 0, 3, 3, 4, 2, 1, 2, 3, 4, 5, 3, 2, 1, 4, 2, 5, 2, 5, 185
Bb locrian (2b), 1, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 1, 2, 1, 2, 4, 1, 4, 5, 3, 6, 3, 1, 3, 4, 2, 3, 3, 4, 4, 8, 3, 1, 3, 0, 3, 2, 1, 2, 3, 1, 0, 3, 3, 4, 2, 1, 2, 3, 4, 5, 3, 2, 1, 4, 2, 5, 2, 5, 185
D locrian (2#), 1, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 1, 2, 1, 2, 4, 1, 4, 5, 3, 6, 3, 1, 3, 4, 2, 3, 3, 4, 4, 8, 3, 1, 3, 0, 3, 2, 1, 2, 3, 1, 0, 3, 3, 4, 2, 1, 2, 3, 4, 5, 3, 2, 1, 4, 2, 5, 2, 5, 185
Eb major (3b), 1, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 0, 2, 1, 1, 3, 3, 1, 2, 1, 2, 4, 1, 4, 5, 3, 6, 3, 1, 3, 4, 2, 3, 3, 4, 4, 8, 3, 1, 3, 0, 3, 2, 1, 2, 3, 1, 0, 3, 3, 4, 2, 1, 2, 3, 4, 5, 3, 2, 1, 4, 2, 5, 2, 5, 185
A major (3#), 0, 2, 3, 3, 1, 0, 2, 0, 1, 0, 0, 2, 2, 2, 3, 3, 1, 0, 2, 0, 1, 0, 0, 2, 2, 0, 1, 1, 1, 3, 0, 3, 4, 3, 4, 2, 0, 2, 3, 2, 2, 2, 3, 3, 6, 3, 1, 3, 0, 2, 1, 0, 1, 2, 0, 0, 4, 3, 3, 1, 0, 1, 2, 3, 4, 2, 1, 0, 3, 1, 4, 2, 3, 127
C minor (3b), 1, 1, 3, 6, 2, 2, 4, 1, 3, 1, 1, 4, 4, 1, 3, 6, 2, 2, 4, 1, 3, 1, 1, 4, 4, 2, 2, 2, 2, 6, 1, 4, 6, 4, 5, 3, 2, 4, 4, 3, 2, 3, 8, 3, 9, 2, 2, 3, 1, 3, 3, 2, 2, 4, 1, 1, 4, 2, 3, 3, 1, 3, 4, 4, 4, 4, 3, 2, 4, 2, 4, 3, 4, 218
