id,title,composer,part,KSgt,KSest,notes,err,time
8460,BWV846_Prelude,Bach,rh,,C major (0),408,0,0.085
8460,BWV846_Prelude,Bach,lh,,a minor (0),211,6,0.057
8461,BWV846_Fugue,Bach,rh,,a minor (0),487,3,1.703
8461,BWV846_Fugue,Bach,lh,,a minor (0),315,3,0.477
8480,BWV848_Prelude,Bach,rh,,a# minor (7),397,0,0.099
8480,BWV848_Prelude,Bach,lh,,a# minor (7),425,12,0.105
8481,BWV848_Fugue,Bach,rh,,a# minor (7),866,30,2.056
8481,BWV848_Fugue,Bach,lh,,a# minor (7),623,16,0.928
8540,BWV854_Prelude,Bach,rh,,c# minor (4),287,4,0.427
8540,BWV854_Prelude,Bach,lh,,c# minor (4),221,2,0.288
8541,BWV854_Fugue,Bach,rh,,c# minor (4),475,0,1.433
8541,BWV854_Fugue,Bach,lh,,c# minor (4),287,1,0.350
8561,BWV856_Fugue,Bach,rh,,d minor (-1),481,0,0.604
8561,BWV856_Fugue,Bach,lh,,d minor (-1),313,2,0.120
8570,BWV857_Prelude,Bach,rh,,f minor (-4),394,1,0.930
8570,BWV857_Prelude,Bach,lh,,f minor (-4),249,0,0.395
8580,BWV858_Prelude,Bach,rh,,d# minor (6),293,6,0.271
8580,BWV858_Prelude,Bach,lh,,d# minor (6),169,0,0.067
8581,BWV858_Fugue,Bach,rh,,d# minor (6),583,0,1.194
8581,BWV858_Fugue,Bach,lh,,d# minor (6),370,2,0.361
8600,BWV860_Prelude,Bach,rh,,e minor (1),335,8,0.957
8600,BWV860_Prelude,Bach,lh,,e minor (1),275,8,0.302
8601,BWV860_Fugue,Bach,rh,,e minor (1),1124,2,2.549
8601,BWV860_Fugue,Bach,lh,,e minor (1),705,1,1.160
8620,BWV862_Prelude,Bach,rh,,A- major (-4),381,0,0.295
8620,BWV862_Prelude,Bach,lh,,A- major (-4),314,0,0.180
8621,BWV862_Fugue,Bach,rh,,f minor (-4),477,0,0.847
8621,BWV862_Fugue,Bach,lh,,f minor (-4),455,0,0.771
8630,BWV863_Prelude,Bach,rh,,g# minor (5),344,2,0.367
8630,BWV863_Prelude,Bach,lh,,g# minor (5),267,4,0.220
8631,BWV863_Fugue,Bach,rh,,g# minor (5),473,10,0.820
8631,BWV863_Fugue,Bach,lh,,g# minor (5),374,6,0.377
8640,BWV864_Prelude,Bach,rh,,f# minor (3),361,1,1.216
8640,BWV864_Prelude,Bach,lh,,f# minor (3),280,0,0.485
8641,BWV864_Fugue,Bach,rh,,f# minor (3),813,0,2.393
8641,BWV864_Fugue,Bach,lh,,f# minor (3),487,0,0.682
8650,BWV865_Prelude,Bach,rh,,a minor (0),402,2,1.618
8650,BWV865_Prelude,Bach,lh,,a minor (0),246,0,0.192
8651,BWV865_Fugue,Bach,rh,,a minor (0),1408,6,5.289
8651,BWV865_Fugue,Bach,lh,,a minor (0),1140,6,3.186
8660,BWV866_Prelude,Bach,rh,,g minor (-2),317,4,3.021
8660,BWV866_Prelude,Bach,lh,,g minor (-2),321,2,12.270
8661,BWV866_Fugue,Bach,rh,,g minor (-2),573,0,0.619
8661,BWV866_Fugue,Bach,lh,,g minor (-2),395,0,0.344
8670,BWV867_Prelude,Bach,rh,,b- minor (-5),528,1,2.780
8670,BWV867_Prelude,Bach,lh,,b- minor (-5),279,0,0.447
8671,BWV867_Fugue,Bach,rh,,b- minor (-5),536,2,0.506
8671,BWV867_Fugue,Bach,lh,,b- minor (-5),291,2,0.160
8680,BWV868_Prelude,Bach,rh,,g# minor (5),260,0,0.401
8680,BWV868_Prelude,Bach,lh,,g# minor (5),180,0,0.128
8681,BWV868_Fugue,Bach,rh,,g# minor (5),466,2,0.859
8681,BWV868_Fugue,Bach,lh,,B major (5),442,1,0.496
8700,BWV870_Prelude,Bach,rh,(0),d minor (-1),584,7,3.980
8700,BWV870_Prelude,Bach,lh,,a minor (0),410,6,0.943
8701,BWV870_Fugue,Bach,rh,,a minor (0),682,6,0.728
8701,BWV870_Fugue,Bach,lh,,a minor (0),415,1,0.298
8731,BWV873_Fugue,Bach,rh,,c# minor (4),862,12,1.911
8731,BWV873_Fugue,Bach,lh,,c# minor (4),603,8,0.652
8740,BWV874_Prelude,Bach,rh,,b minor (2),930,2,3.331
8740,BWV874_Prelude,Bach,lh,,b minor (2),620,4,1.435
8741,BWV874_Fugue,Bach,rh,,b minor (2),495,1,0.848
8741,BWV874_Fugue,Bach,lh,,b minor (2),471,1,0.637
8750,BWV875_Prelude,Bach,rh,,d minor (-1),581,11,0.442
8750,BWV875_Prelude,Bach,lh,,d minor (-1),510,1,0.331
8751,BWV875_Fugue,Bach,rh,,d minor (-1),487,4,3.646
8751,BWV875_Fugue,Bach,lh,,d minor (-1),344,1,1.259
8760,BWV876_Prelude,Bach,rh,,c minor (-3),561,7,0.574
8760,BWV876_Prelude,Bach,lh,,c minor (-3),384,3,0.174
8761,BWV876_Fugue,Bach,rh,,c minor (-3),377,0,0.223
8761,BWV876_Fugue,Bach,lh,,c minor (-3),373,0,0.196
8800,BWV880_Prelude,Bach,rh,,d minor (-1),799,0,1.262
8800,BWV880_Prelude,Bach,lh,,d minor (-1),677,4,0.893
8801,BWV880_Fugue,Bach,rh,,d minor (-1),688,11,0.538
8801,BWV880_Fugue,Bach,lh,,d minor (-1),416,5,0.172
8830,BWV883_Prelude,Bach,rh,,f# minor (3),524,4,0.573
8830,BWV883_Prelude,Bach,lh,,f# minor (3),414,1,0.392
8831,BWV883_Fugue,Bach,rh,,f# minor (3),809,2,2.023
8831,BWV883_Fugue,Bach,lh,,f# minor (3),688,2,0.992
8840,BWV884_Prelude,Bach,rh,,e minor (1),484,1,0.422
8840,BWV884_Prelude,Bach,lh,,e minor (1),422,1,0.259
8841,BWV884_Fugue,Bach,rh,,e minor (1),421,0,0.202
8841,BWV884_Fugue,Bach,lh,,e minor (1),321,5,0.152
8850,BWV885_Prelude,Bach,rh,,g minor (-2),355,4,1.223
8850,BWV885_Prelude,Bach,lh,,g minor (-2),237,0,0.751
8851,BWV885_Fugue,Bach,rh,,g minor (-2),884,2,1.496
8851,BWV885_Fugue,Bach,lh,,g minor (-2),851,5,1.350
8870,BWV887_Prelude,Bach,rh,,g# minor (5),672,17,1.340
8870,BWV887_Prelude,Bach,lh,,g# minor (5),646,17,0.924
8871,BWV887_Fugue,Bach,rh,,g# minor (5),1045,15,0.802
8871,BWV887_Fugue,Bach,lh,,g# minor (5),647,13,0.291
