id,title,composer,part,KSgt,KSest,notes,err,time
8460,BWV846_Prelude,Bach,rh,,C major (0),408,0,0.089
8460,BWV846_Prelude,Bach,lh,,a minor (0),211,0,0.058
8461,BWV846_Fugue,Bach,rh,,a minor (0),487,2,1.694
8461,BWV846_Fugue,Bach,lh,,a minor (0),315,2,0.474
8480,BWV848_Prelude,Bach,rh,,a# minor (7),397,0,0.105
8480,BWV848_Prelude,Bach,lh,,a# minor (7),425,11,0.111
8481,BWV848_Fugue,Bach,rh,,a# minor (7),866,29,2.234
8481,BWV848_Fugue,Bach,lh,,a# minor (7),623,397,1.194
8540,BWV854_Prelude,Bach,rh,,c# minor (4),287,4,0.484
8540,BWV854_Prelude,Bach,lh,,c# minor (4),221,2,0.328
8541,BWV854_Fugue,Bach,rh,,c# minor (4),475,0,1.590
8541,BWV854_Fugue,Bach,lh,,c# minor (4),287,1,0.399
8561,BWV856_Fugue,Bach,rh,,d minor (-1),481,0,0.596
8561,BWV856_Fugue,Bach,lh,,d minor (-1),313,2,0.124
8570,BWV857_Prelude,Bach,rh,,f minor (-4),394,1,1.017
8570,BWV857_Prelude,Bach,lh,,f minor (-4),249,0,0.414
8580,BWV858_Prelude,Bach,rh,,d# minor (6),293,6,0.306
8580,BWV858_Prelude,Bach,lh,,d# minor (6),169,0,0.083
8581,BWV858_Fugue,Bach,rh,,d# minor (6),583,0,2.129
8581,BWV858_Fugue,Bach,lh,,d# minor (6),370,2,0.466
8600,BWV860_Prelude,Bach,rh,,e minor (1),335,8,0.965
8600,BWV860_Prelude,Bach,lh,,e minor (1),275,8,0.310
8601,BWV860_Fugue,Bach,rh,,e minor (1),1124,2,2.565
8601,BWV860_Fugue,Bach,lh,,e minor (1),705,1,1.186
8620,BWV862_Prelude,Bach,rh,,A- major (-4),381,0,0.360
8620,BWV862_Prelude,Bach,lh,,A- major (-4),314,0,0.276
8621,BWV862_Fugue,Bach,rh,,f minor (-4),477,0,1.064
8621,BWV862_Fugue,Bach,lh,,f minor (-4),455,0,0.811
8630,BWV863_Prelude,Bach,rh,,g# minor (5),344,2,0.482
8630,BWV863_Prelude,Bach,lh,,g# minor (5),267,4,0.293
8631,BWV863_Fugue,Bach,rh,,g# minor (5),473,10,1.014
8631,BWV863_Fugue,Bach,lh,,g# minor (5),374,6,0.464
8640,BWV864_Prelude,Bach,rh,,f# minor (3),361,1,1.285
8640,BWV864_Prelude,Bach,lh,,f# minor (3),280,0,0.512
8641,BWV864_Fugue,Bach,rh,,f# minor (3),813,0,2.609
8641,BWV864_Fugue,Bach,lh,,f# minor (3),487,0,0.723
8650,BWV865_Prelude,Bach,rh,,a minor (0),402,1,1.648
8650,BWV865_Prelude,Bach,lh,,a minor (0),246,0,0.199
8651,BWV865_Fugue,Bach,rh,,a minor (0),1408,2,5.387
8651,BWV865_Fugue,Bach,lh,,a minor (0),1140,2,3.215
8660,BWV866_Prelude,Bach,rh,,g minor (-2),317,4,3.414
8660,BWV866_Prelude,Bach,lh,,g minor (-2),321,2,11.850
8661,BWV866_Fugue,Bach,rh,,g minor (-2),573,0,0.617
8661,BWV866_Fugue,Bach,lh,,g minor (-2),395,0,0.342
8670,BWV867_Prelude,Bach,rh,,b- minor (-5),528,1,2.749
8670,BWV867_Prelude,Bach,lh,,b- minor (-5),279,0,0.509
8671,BWV867_Fugue,Bach,rh,,b- minor (-5),536,2,0.548
8671,BWV867_Fugue,Bach,lh,,b- minor (-5),291,2,0.173
8680,BWV868_Prelude,Bach,rh,,g# minor (5),260,0,0.483
8680,BWV868_Prelude,Bach,lh,,g# minor (5),180,0,0.152
8681,BWV868_Fugue,Bach,rh,,g# minor (5),466,2,1.069
8681,BWV868_Fugue,Bach,lh,,B major (5),442,1,0.622
8700,BWV870_Prelude,Bach,rh,(0),d minor (-1),584,7,3.958
8700,BWV870_Prelude,Bach,lh,,a minor (0),410,4,0.918
8701,BWV870_Fugue,Bach,rh,,a minor (0),682,2,0.712
8701,BWV870_Fugue,Bach,lh,,a minor (0),415,1,0.291
8731,BWV873_Fugue,Bach,rh,,c# minor (4),862,12,2.266
8731,BWV873_Fugue,Bach,lh,,c# minor (4),603,8,0.732
8740,BWV874_Prelude,Bach,rh,,b minor (2),930,2,3.431
8740,BWV874_Prelude,Bach,lh,,b minor (2),620,4,1.476
8741,BWV874_Fugue,Bach,rh,,b minor (2),495,1,0.858
8741,BWV874_Fugue,Bach,lh,,b minor (2),471,1,0.644
8750,BWV875_Prelude,Bach,rh,,d minor (-1),581,11,0.454
8750,BWV875_Prelude,Bach,lh,,d minor (-1),510,1,0.341
8751,BWV875_Fugue,Bach,rh,,d minor (-1),487,7,3.608
8751,BWV875_Fugue,Bach,lh,,d minor (-1),344,1,1.263
8760,BWV876_Prelude,Bach,rh,,c minor (-3),561,7,0.601
8760,BWV876_Prelude,Bach,lh,,c minor (-3),384,3,0.193
8761,BWV876_Fugue,Bach,rh,,c minor (-3),377,0,0.231
8761,BWV876_Fugue,Bach,lh,,c minor (-3),373,0,0.206
8800,BWV880_Prelude,Bach,rh,,d minor (-1),799,3,1.273
8800,BWV880_Prelude,Bach,lh,,d minor (-1),677,4,0.910
8801,BWV880_Fugue,Bach,rh,,d minor (-1),688,6,0.542
8801,BWV880_Fugue,Bach,lh,,d minor (-1),416,5,0.176
8830,BWV883_Prelude,Bach,rh,,f# minor (3),524,3,0.660
8830,BWV883_Prelude,Bach,lh,,f# minor (3),414,1,0.422
8831,BWV883_Fugue,Bach,rh,,f# minor (3),809,2,2.250
8831,BWV883_Fugue,Bach,lh,,f# minor (3),688,2,1.103
8840,BWV884_Prelude,Bach,rh,,e minor (1),484,2,0.437
8840,BWV884_Prelude,Bach,lh,,e minor (1),422,2,0.269
8841,BWV884_Fugue,Bach,rh,,e minor (1),421,2,0.206
8841,BWV884_Fugue,Bach,lh,,e minor (1),321,8,0.153
8850,BWV885_Prelude,Bach,rh,,g minor (-2),355,4,1.288
8850,BWV885_Prelude,Bach,lh,,g minor (-2),237,0,0.770
8851,BWV885_Fugue,Bach,rh,,g minor (-2),884,2,1.532
8851,BWV885_Fugue,Bach,lh,,g minor (-2),851,5,1.390
8870,BWV887_Prelude,Bach,rh,,g# minor (5),672,20,1.631
8870,BWV887_Prelude,Bach,lh,,g# minor (5),646,17,1.095
8871,BWV887_Fugue,Bach,rh,,g# minor (5),1045,13,0.925
8871,BWV887_Fugue,Bach,lh,,g# minor (5),647,13,0.330
8880,BWV888_Prelude,Bach,rh,,f# minor (3),502,1,1.478
8880,BWV888_Prelude,Bach,lh,,f# minor (3),276,0,0.231
8881,BWV888_Fugue,Bach,rh,,f# minor (3),467,0,2.220
8881,BWV888_Fugue,Bach,lh,,f# minor (3),337,2,0.515
8890,BWV889_Prelude,Bach,rh,,a minor (0),441,17,3.279
8890,BWV889_Prelude,Bach,lh,,a minor (0),407,14,3.029
8891,BWV889_Fugue,Bach,rh,,a minor (0),396,1,2.423
8891,BWV889_Fugue,Bach,lh,,a minor (0),366,0,0.909
8910,BWV891_Prelude,Bach,rh,,b- minor (-5),730,1,0.787
8910,BWV891_Prelude,Bach,lh,,b- minor (-5),498,1,0.289
8911,BWV891_Fugue,Bach,rh,,b- minor (-5),950,7,1.457
8911,BWV891_Fugue,Bach,lh,,b- minor (-5),879,6,1.195
8920,BWV892_Prelude,Bach,rh,,g# minor (5),589,7,0.726
8920,BWV892_Prelude,Bach,lh,,g# minor (5),476,8,0.542
8921,BWV892_Fugue,Bach,rh,,g# minor (5),764,7,0.687
8921,BWV892_Fugue,Bach,lh,,g# minor (5),702,4,0.541
8930,BWV893_Prelude,Bach,rh,,b minor (2),553,1,0.378
8930,BWV893_Prelude,Bach,lh,,b minor (2),364,1,0.154
8931,BWV893_Fugue,Bach,rh,,b minor (2),575,3,0.341
