id,title,composer,part,KSgt,KSest,notes,err,time
8460,BWV846_Prelude,Bach,rh,,a minor (0),408,4,0.025
8460,BWV846_Prelude,Bach,lh,,a minor (0),211,6,0.014
8461,BWV846_Fugue,Bach,rh,,a minor (0),487,0,0.036
8461,BWV846_Fugue,Bach,lh,,a minor (0),315,0,0.022
8480,BWV848_Prelude,Bach,rh,,a# minor (7),397,7,0.030
8480,BWV848_Prelude,Bach,lh,,a# minor (7),425,11,0.033
8481,BWV848_Fugue,Bach,rh,,a# minor (7),866,5,0.061
8481,BWV848_Fugue,Bach,lh,,a# minor (7),623,1,0.041
8540,BWV854_Prelude,Bach,rh,,E major (4),287,7,0.018
8540,BWV854_Prelude,Bach,lh,,E major (4),221,5,0.016
8541,BWV854_Fugue,Bach,rh,,c# minor (4),475,0,0.033
8541,BWV854_Fugue,Bach,lh,,c# minor (4),287,0,0.019
8561,BWV856_Fugue,Bach,rh,,d minor (-1),481,0,0.038
8561,BWV856_Fugue,Bach,lh,,d minor (-1),313,0,0.024
8570,BWV857_Prelude,Bach,rh,,f minor (-4),394,1,0.027
8570,BWV857_Prelude,Bach,lh,,f minor (-4),249,0,0.019
8580,BWV858_Prelude,Bach,rh,,d# minor (6),293,5,0.019
8580,BWV858_Prelude,Bach,lh,,d# minor (6),169,0,0.012
8581,BWV858_Fugue,Bach,rh,,d# minor (6),583,0,0.043
8581,BWV858_Fugue,Bach,lh,,d# minor (6),370,0,0.023
8600,BWV860_Prelude,Bach,rh,,e minor (1),335,0,0.019
8600,BWV860_Prelude,Bach,lh,,e minor (1),275,0,0.016
8601,BWV860_Fugue,Bach,rh,,e minor (1),1124,2,0.080
8601,BWV860_Fugue,Bach,lh,,e minor (1),705,1,0.046
8620,BWV862_Prelude,Bach,rh,,A- major (-4),381,0,0.028
8620,BWV862_Prelude,Bach,lh,,A- major (-4),314,0,0.022
8621,BWV862_Fugue,Bach,rh,,f minor (-4),477,0,0.035
8621,BWV862_Fugue,Bach,lh,,f minor (-4),455,0,0.031
8630,BWV863_Prelude,Bach,rh,,g# minor (5),344,1,0.026
8630,BWV863_Prelude,Bach,lh,,g# minor (5),267,0,0.018
8631,BWV863_Fugue,Bach,rh,,g# minor (5),473,7,0.039
8631,BWV863_Fugue,Bach,lh,,g# minor (5),374,1,0.029
8640,BWV864_Prelude,Bach,rh,,f# minor (3),361,0,0.025
8640,BWV864_Prelude,Bach,lh,,f# minor (3),280,0,0.019
8641,BWV864_Fugue,Bach,rh,,f# minor (3),813,0,0.062
8641,BWV864_Fugue,Bach,lh,,f# minor (3),487,0,0.031
8650,BWV865_Prelude,Bach,rh,,a minor (0),402,2,0.026
8650,BWV865_Prelude,Bach,lh,,a minor (0),246,0,0.016
8651,BWV865_Fugue,Bach,rh,,a minor (0),1408,2,0.107
8651,BWV865_Fugue,Bach,lh,,a minor (0),1140,1,0.088
