 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, rowcost
C locrian (0), 1, 3, 1, 1, 1, 3, 0, 0, 0, 2, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 2, 3, 2, 2, 4, 3, 2, 1, 0, 1, 0, 0, 0, 0, 0,  , 1, 3, 1, 1, 1, 3, 2, 0, 2, 0, 1, 1, 0, 1, 0, 1, 1, 3, 0, 0, 59
F major (1b), 0, 2, 1, 1, 0, 2, 1, 1, 0, 3, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 2, 1, 1, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0,  , 0, 2, 1, 1, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 42
G major (1#), 1, 2, 2, 1, 1, 3, 1, 1, 1, 3, 1, 1, 2, 2, 2, 1, 1, 2, 1, 0, 0, 1, 0, 1, 2, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0,  , 1, 2, 2, 1, 1, 3, 2, 1, 2, 2, 0, 0, 1, 1, 2, 1, 1, 3, 1, 1, 65
D minor (1b), 1, 0, 0, 0, 0, 3, 2, 1, 1, 3, 2, 1, 3, 2, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 2, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0,  , 1, 0, 0, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 38
E minor (1#), 2, 3, 2, 1, 2, 1, 0, 0, 4, 2, 2, 0, 5, 4, 2, 1, 3, 3, 1, 0, 0, 2, 0, 1, 1, 2, 0, 0, 0, 1, 1, 1, 4, 3, 0,  , 2, 3, 2, 1, 2, 1, 3, 3, 3, 3, 0, 1, 1, 2, 2, 2, 1, 1, 1, 1, 89
D minor mel (1b), 1, 0, 0, 0, 0, 3, 2, 1, 2, 4, 2, 1, 3, 2, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 2, 2, 0,  , 1, 0, 0, 0, 0, 2, 1, 1, 1, 1, 0, 0, 0, 0, 2, 1, 0, 2, 0, 0, 44
E minor mel (1#), 3, 2, 1, 0, 2, 2, 1, 0, 5, 2, 2, 0, 5, 4, 1, 0, 4, 3, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 5, 4, 0,  , 3, 2, 1, 0, 2, 1, 2, 3, 2, 3, 0, 1, 1, 2, 3, 2, 1, 1, 1, 1, 85
F major blues (1b), 1, 3, 1, 1, 1, 3, 1, 1, 2, 5, 3, 1, 1, 1, 1, 1, 2, 2, 0, 0, 2, 3, 2, 2, 4, 4, 2, 1, 1, 1, 0, 1, 2, 2, 0,  , 1, 3, 1, 1, 1, 3, 2, 2, 2, 2, 2, 1, 0, 1, 1, 2, 1, 3, 0, 0, 87
G major blues (1#), 2, 2, 2, 1, 1, 4, 2, 1, 2, 4, 2, 1, 2, 2, 2, 1, 2, 2, 1, 0, 1, 1, 1, 1, 3, 2, 1, 0, 0, 1, 0, 0, 2, 2, 0,  , 2, 2, 2, 1, 1, 3, 3, 1, 3, 2, 0, 0, 1, 1, 3, 1, 1, 3, 1, 1, 83
D minor blues (1b), 1, 2, 1, 1, 1, 3, 1, 1, 2, 5, 3, 1, 3, 2, 1, 1, 2, 2, 0, 0, 2, 2, 2, 2, 4, 3, 2, 1, 1, 1, 0, 1, 2, 2, 0,  , 1, 2, 1, 1, 1, 3, 3, 2, 3, 2, 2, 1, 0, 1, 1, 2, 1, 3, 0, 0, 88
E minor blues (1#), 2, 2, 2, 1, 1, 3, 2, 1, 4, 4, 2, 1, 4, 3, 2, 1, 4, 3, 1, 0, 1, 1, 1, 1, 2, 2, 1, 0, 0, 1, 0, 0, 5, 4, 0,  , 2, 2, 2, 1, 1, 2, 3, 2, 3, 3, 0, 0, 1, 1, 3, 1, 1, 2, 1, 1, 94
F dorian (1b), 0, 2, 1, 1, 0, 2, 1, 1, 1, 4, 2, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 2, 0, 1, 3, 2, 1, 0, 0, 0, 0, 0, 1, 1, 0,  , 0, 2, 1, 1, 0, 2, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 48
G dorian (1#), 2, 1, 1, 0, 1, 4, 2, 1, 2, 3, 1, 1, 2, 2, 1, 0, 2, 2, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 2, 2, 0,  , 2, 1, 1, 0, 1, 3, 1, 1, 1, 2, 0, 0, 1, 1, 3, 1, 1, 3, 1, 1, 61
F phrygian (1b), 1, 3, 1, 1, 1, 3, 0, 0, 0, 2, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 2, 3, 2, 2, 4, 3, 2, 1, 0, 1, 0, 0, 0, 0, 0,  , 1, 3, 1, 1, 1, 3, 2, 0, 2, 0, 1, 1, 0, 1, 0, 1, 1, 3, 0, 0, 59
G phrygian (1#), 0, 1, 1, 1, 0, 2, 1, 1, 1, 4, 2, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 3, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0,  , 0, 1, 1, 1, 0, 2, 2, 1, 2, 1, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 46
F lydian (1b), 0, 2, 1, 1, 0, 2, 1, 1, 1, 4, 2, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 2, 0, 1, 3, 2, 1, 0, 0, 0, 0, 0, 1, 1, 0,  , 0, 2, 1, 1, 0, 2, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 48
G lydian (1#), 2, 1, 1, 0, 1, 4, 2, 1, 2, 3, 1, 1, 2, 2, 1, 0, 2, 2, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 2, 2, 0,  , 2, 1, 1, 0, 1, 3, 1, 1, 1, 2, 0, 0, 1, 1, 3, 1, 1, 3, 1, 1, 61
F mixolydian (1b), 1, 3, 1, 1, 1, 3, 0, 0, 0, 2, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 2, 3, 2, 2, 4, 3, 2, 1, 0, 1, 0, 0, 0, 0, 0,  , 1, 3, 1, 1, 1, 3, 2, 0, 2, 0, 1, 1, 0, 1, 0, 1, 1, 3, 0, 0, 59
G mixolydian (1#), 0, 1, 1, 1, 0, 2, 1, 1, 1, 4, 2, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 3, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0,  , 0, 1, 1, 1, 0, 2, 2, 1, 2, 1, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 46
F aeolian (1b), 0, 2, 1, 1, 0, 2, 1, 1, 0, 3, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 2, 1, 1, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0,  , 0, 2, 1, 1, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 42
G aeolian (1#), 1, 2, 2, 1, 1, 3, 1, 1, 1, 3, 1, 1, 2, 2, 2, 1, 1, 2, 1, 0, 0, 1, 0, 1, 2, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0,  , 1, 2, 2, 1, 1, 3, 2, 1, 2, 2, 0, 0, 1, 1, 2, 1, 1, 3, 1, 1, 65
F locrian (1b), 1, 3, 1, 1, 1, 3, 0, 0, 1, 3, 2, 0, 0, 0, 1, 1, 1, 1, 0, 0, 2, 3, 2, 2, 3, 4, 2, 1, 1, 1, 0, 1, 1, 1, 0,  , 1, 3, 1, 1, 1, 3, 2, 1, 2, 1, 2, 1, 0, 1, 0, 1, 1, 3, 0, 0, 69
G locrian (1#), 0, 1, 1, 1, 0, 2, 1, 1, 0, 3, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 3, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0,  , 0, 1, 1, 1, 0, 2, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 40
Bb major (2b), 1, 3, 1, 1, 1, 3, 0, 0, 0, 2, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 2, 3, 2, 2, 4, 3, 2, 1, 0, 1, 0, 0, 0, 0, 0,  , 1, 3, 1, 1, 1, 3, 2, 0, 2, 0, 1, 1, 0, 1, 0, 1, 1, 3, 0, 0, 59
D major (2#), 2, 1, 1, 0, 1, 4, 2, 1, 2, 3, 1, 1, 4, 3, 1, 0, 2, 2, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 2, 2, 0,  , 2, 1, 1, 0, 1, 3, 1, 1, 1, 2, 0, 0, 1, 1, 3, 1, 1, 3, 1, 1, 63
G minor (2b), 2, 3, 2, 1, 2, 4, 0, 0, 0, 1, 0, 0, 2, 2, 2, 1, 0, 1, 1, 0, 1, 2, 2, 2, 3, 2, 1, 1, 0, 2, 0, 0, 0, 0, 0,  , 2, 3, 2, 1, 2, 4, 3, 0, 3, 1, 1, 1, 1, 2, 1, 1, 2, 4, 1, 1, 76
B minor (2#), 3, 1, 1, 0, 1, 4, 2, 1, 3, 2, 2, 1, 4, 3, 1, 0, 3, 2, 1, 0, 0, 0, 0, 0, 2, 1, 0, 0, 1, 3, 0, 1, 4, 3, 0,  , 3, 1, 1, 0, 1, 3, 1, 1, 1, 2, 1, 0, 1, 1, 2, 0, 3, 3, 1, 1, 77
G minor mel (2b), 1, 2, 2, 1, 1, 3, 1, 1, 0, 2, 1, 1, 2, 2, 2, 1, 0, 1, 1, 0, 0, 1, 1, 1, 2, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0,  , 1, 2, 2, 1, 1, 3, 3, 0, 3, 1, 0, 0, 1, 1, 1, 0, 1, 3, 1, 1, 59
B minor mel (2#), 3, 1, 1, 0, 2, 4, 2, 1, 4, 2, 2, 1, 3, 2, 1, 0, 4, 3, 2, 1, 0, 0, 0, 0, 1, 1, 0, 0, 2, 4, 1, 2, 4, 4, 1,  , 3, 1, 1, 0, 2, 3, 1, 1, 1, 3, 1, 1, 1, 1, 2, 0, 3, 3, 2, 1, 90
Bb major blues (2b), 2, 4, 1, 1, 2, 3, 1, 1, 2, 4, 4, 1, 2, 2, 1, 1, 1, 1, 0, 0, 2, 4, 2, 2, 4, 4, 2, 1, 1, 1, 1, 2, 1, 1, 0,  , 2, 4, 1, 1, 2, 3, 3, 2, 3, 1, 2, 2, 0, 2, 0, 2, 1, 3, 0, 0, 96
D major blues (2#), 2, 2, 2, 1, 2, 4, 2, 1, 3, 4, 2, 1, 4, 3, 2, 1, 3, 3, 2, 1, 1, 1, 0, 1, 2, 1, 1, 0, 1, 2, 1, 1, 2, 3, 1,  , 2, 2, 2, 1, 2, 3, 2, 1, 2, 3, 0, 1, 1, 1, 3, 1, 1, 3, 2, 1, 97
G minor blues (2b), 2, 3, 1, 1, 2, 3, 1, 1, 2, 4, 4, 1, 2, 2, 1, 1, 1, 1, 0, 0, 2, 3, 2, 2, 4, 4, 2, 1, 1, 1, 1, 2, 1, 1, 0,  , 2, 3, 1, 1, 2, 3, 4, 2, 4, 1, 2, 2, 0, 2, 0, 2, 1, 3, 0, 0, 95
B minor blues (2#), 3, 2, 2, 1, 2, 4, 2, 1, 5, 4, 2, 1, 4, 3, 2, 1, 5, 4, 2, 1, 1, 1, 0, 1, 2, 1, 1, 0, 1, 4, 1, 1, 5, 5, 1,  , 3, 2, 2, 1, 2, 3, 2, 2, 2, 4, 0, 1, 1, 1, 3, 1, 3, 3, 2, 1, 115
Bb dorian (2b), 0, 2, 1, 1, 0, 2, 1, 1, 0, 3, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 2, 1, 1, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0,  , 0, 2, 1, 1, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 42
D dorian (2#), 2, 1, 1, 0, 2, 4, 2, 1, 3, 3, 1, 1, 3, 2, 1, 0, 3, 3, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 1, 2, 3, 1,  , 2, 1, 1, 0, 2, 3, 1, 1, 1, 3, 0, 1, 1, 1, 3, 1, 1, 3, 2, 1, 76
Bb phrygian (2b), 0, 1, 1, 1, 1, 1, 1, 1, 2, 3, 2, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 2, 1,  , 0, 1, 1, 1, 1, 1, 2, 1, 2, 2, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 57
D phrygian (2#), 1, 2, 2, 1, 2, 2, 1, 1, 2, 2, 1, 1, 3, 2, 2, 1, 2, 3, 2, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 2, 1, 1, 1, 2, 1,  , 1, 2, 2, 1, 2, 2, 2, 1, 2, 3, 0, 1, 1, 1, 2, 1, 1, 2, 2, 1, 76
Bb lydian (2b), 2, 4, 2, 1, 2, 4, 1, 1, 1, 4, 2, 1, 2, 2, 2, 1, 1, 2, 1, 0, 2, 3, 2, 2, 4, 3, 2, 1, 0, 2, 0, 0, 1, 1, 0,  , 2, 4, 2, 1, 2, 4, 2, 1, 2, 2, 1, 1, 1, 2, 2, 2, 2, 4, 1, 1, 98
D lydian (2#), 2, 3, 2, 1, 2, 3, 1, 1, 1, 4, 2, 1, 4, 3, 2, 1, 1, 2, 1, 0, 2, 2, 2, 2, 3, 2, 2, 1, 0, 2, 0, 0, 1, 1, 0,  , 2, 3, 2, 1, 2, 3, 3, 1, 3, 2, 1, 1, 1, 2, 2, 2, 2, 3, 1, 1, 95
Bb mixolydian (2b), 1, 3, 2, 1, 1, 3, 1, 1, 1, 3, 1, 1, 2, 2, 2, 1, 1, 2, 1, 0, 0, 2, 0, 1, 2, 2, 0, 0, 0, 1, 0, 0, 1, 1, 0,  , 1, 3, 2, 1, 1, 3, 1, 1, 1, 2, 0, 0, 1, 1, 2, 1, 1, 3, 1, 1, 67
D mixolydian (2#), 0, 2, 1, 1, 0, 2, 1, 1, 0, 3, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 2, 1, 1, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0,  , 0, 2, 1, 1, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 42
Bb aeolian (2b), 1, 3, 2, 1, 1, 3, 1, 1, 1, 3, 1, 1, 2, 2, 2, 1, 1, 2, 1, 0, 0, 2, 0, 1, 2, 2, 0, 0, 0, 1, 0, 0, 1, 1, 0,  , 1, 3, 2, 1, 1, 3, 1, 1, 1, 2, 0, 0, 1, 1, 2, 1, 1, 3, 1, 1, 67
D aeolian (2#), 0, 2, 1, 1, 0, 2, 1, 1, 0, 3, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 2, 1, 1, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0,  , 0, 2, 1, 1, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 42
Bb locrian (2b), 0, 2, 1, 1, 0, 2, 1, 1, 1, 4, 2, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 2, 0, 1, 3, 2, 1, 0, 0, 0, 0, 0, 1, 1, 0,  , 0, 2, 1, 1, 0, 2, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 48
D locrian (2#), 1, 3, 1, 1, 1, 3, 0, 0, 0, 2, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 2, 3, 2, 2, 4, 3, 2, 1, 0, 1, 0, 0, 0, 0, 0,  , 1, 3, 1, 1, 1, 3, 2, 0, 2, 0, 1, 1, 0, 1, 0, 1, 1, 3, 0, 0, 59
Eb major (3b), 0, 2, 1, 1, 0, 2, 1, 1, 0, 3, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 2, 1, 1, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0,  , 0, 2, 1, 1, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 42
A major (3#), 1, 2, 2, 1, 1, 3, 1, 1, 1, 3, 1, 1, 2, 2, 2, 1, 1, 2, 1, 0, 0, 1, 0, 1, 2, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0,  , 1, 2, 2, 1, 1, 3, 2, 1, 2, 2, 0, 0, 1, 1, 2, 1, 1, 3, 1, 1, 65
C minor (3b), 1, 0, 0, 0, 0, 3, 2, 1, 1, 3, 2, 1, 3, 2, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 2, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0,  , 1, 0, 0, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 38
F# minor (3#), 2, 3, 2, 1, 2, 1, 0, 0, 4, 2, 2, 0, 5, 4, 2, 1, 3, 3, 1, 0, 0, 2, 0, 1, 1, 2, 0, 0, 0, 1, 1, 1, 4, 3, 0,  , 2, 3, 2, 1, 2, 1, 3, 3, 3, 3, 0, 1, 1, 2, 2, 2, 1, 1, 1, 1, 89
C minor mel (3b), 1, 3, 1, 1, 1, 3, 0, 0, 1, 3, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 2, 3, 1, 2, 4, 2, 2, 1, 0, 1, 0, 0, 1, 1, 0,  , 1, 3, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 0, 1, 1, 2, 1, 3, 0, 0, 65
F# minor mel (3#), 5, 3, 0, 0, 4, 2, 1, 0, 6, 3, 2, 0, 3, 2, 0, 0, 5, 3, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 3, 2, 2, 5, 5, 1,  , 5, 3, 0, 0, 4, 1, 3, 3, 3, 3, 1, 3, 0, 3, 2, 3, 2, 1, 1, 0, 110
Eb major blues (3b), 0, 2, 1, 1, 0, 2, 1, 1, 1, 4, 2, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 2, 0, 1, 3, 2, 1, 0, 0, 0, 0, 0, 1, 1, 0,  , 0, 2, 1, 1, 0, 2, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 48
A major blues (3#), 0, 1, 1, 1, 1, 1, 1, 1, 2, 3, 2, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 2, 1,  , 0, 1, 1, 1, 1, 1, 2, 1, 2, 2, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 57
C minor blues (3b), 1, 2, 2, 1, 2, 2, 1, 1, 2, 2, 1, 1, 3, 2, 2, 1, 2, 3, 2, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 2, 1, 1, 1, 2, 1,  , 1, 2, 2, 1, 2, 2, 2, 1, 2, 3, 0, 1, 1, 1, 2, 1, 1, 2, 2, 1, 76
F# minor blues (3#), 2, 4, 2, 1, 2, 4, 1, 1, 1, 4, 2, 1, 2, 2, 2, 1, 1, 2, 1, 0, 2, 3, 2, 2, 4, 3, 2, 1, 0, 2, 0, 0, 1, 1, 0,  , 2, 4, 2, 1, 2, 4, 2, 1, 2, 2, 1, 1, 1, 2, 2, 2, 2, 4, 1, 1, 98
Eb dorian (3b), 2, 3, 2, 1, 2, 3, 1, 1, 1, 4, 2, 1, 4, 3, 2, 1, 1, 2, 1, 0, 2, 2, 2, 2, 3, 2, 2, 1, 0, 2, 0, 0, 1, 1, 0,  , 2, 3, 2, 1, 2, 3, 3, 1, 3, 2, 1, 1, 1, 2, 2, 2, 2, 3, 1, 1, 95
A dorian (3#), 1, 3, 2, 1, 1, 3, 1, 1, 1, 3, 1, 1, 2, 2, 2, 1, 1, 2, 1, 0, 0, 2, 0, 1, 2, 2, 0, 0, 0, 1, 0, 0, 1, 1, 0,  , 1, 3, 2, 1, 1, 3, 1, 1, 1, 2, 0, 0, 1, 1, 2, 1, 1, 3, 1, 1, 67
Eb phrygian (3b), 0, 2, 1, 1, 0, 2, 1, 1, 0, 3, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 2, 1, 1, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0,  , 0, 2, 1, 1, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 42
A phrygian (3#), 1, 3, 2, 1, 1, 3, 1, 1, 1, 3, 1, 1, 2, 2, 2, 1, 1, 2, 1, 0, 0, 2, 0, 1, 2, 2, 0, 0, 0, 1, 0, 0, 1, 1, 0,  , 1, 3, 2, 1, 1, 3, 1, 1, 1, 2, 0, 0, 1, 1, 2, 1, 1, 3, 1, 1, 67
Eb lydian (3b), 0, 2, 1, 1, 0, 2, 1, 1, 0, 3, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 2, 1, 1, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0,  , 0, 2, 1, 1, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 42
A lydian (3#), 0, 2, 1, 1, 0, 2, 1, 1, 1, 4, 2, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 2, 0, 1, 3, 2, 1, 0, 0, 0, 0, 0, 1, 1, 0,  , 0, 2, 1, 1, 0, 2, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 48
Eb mixolydian (3b), 1, 3, 1, 1, 1, 3, 0, 0, 0, 2, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 2, 3, 2, 2, 4, 3, 2, 1, 0, 1, 0, 0, 0, 0, 0,  , 1, 3, 1, 1, 1, 3, 2, 0, 2, 0, 1, 1, 0, 1, 0, 1, 1, 3, 0, 0, 59
A mixolydian (3#), 0, 2, 1, 1, 0, 2, 1, 1, 0, 3, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 2, 1, 1, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0,  , 0, 2, 1, 1, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 42
Eb aeolian (3b), 1, 2, 2, 1, 1, 3, 1, 1, 1, 3, 1, 1, 2, 2, 2, 1, 1, 2, 1, 0, 0, 1, 0, 1, 2, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0,  , 1, 2, 2, 1, 1, 3, 2, 1, 2, 2, 0, 0, 1, 1, 2, 1, 1, 3, 1, 1, 65
A aeolian (3#), 1, 0, 0, 0, 0, 3, 2, 1, 1, 3, 2, 1, 3, 2, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 2, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0,  , 1, 0, 0, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 38
Eb locrian (3b), 0, 1, 1, 1, 1, 1, 1, 1, 2, 3, 2, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 2, 1,  , 0, 1, 1, 1, 1, 1, 2, 1, 2, 2, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 57
