id,title,composer,part,KSgt,KSest,notes,err,time
8460,BWV846_Prelude,Bach,rh,,C major (0),408,0,0.087
8460,BWV846_Prelude,Bach,lh,,a minor (0),211,6,0.058
8461,BWV846_Fugue,Bach,rh,,a minor (0),487,3,1.705
8461,BWV846_Fugue,Bach,lh,,a minor (0),315,4,0.485
8480,BWV848_Prelude,Bach,rh,,a# minor (7),397,3,0.101
8480,BWV848_Prelude,Bach,lh,,a# minor (7),425,9,0.107
8481,BWV848_Fugue,Bach,rh,,a# minor (7),866,32,2.087
8481,BWV848_Fugue,Bach,lh,,a# minor (7),623,26,0.948
8540,BWV854_Prelude,Bach,rh,,c# minor (4),287,5,0.427
8540,BWV854_Prelude,Bach,lh,,c# minor (4),221,2,0.291
8541,BWV854_Fugue,Bach,rh,,c# minor (4),475,0,1.440
8541,BWV854_Fugue,Bach,lh,,c# minor (4),287,2,0.349
8561,BWV856_Fugue,Bach,rh,,d minor (-1),481,2,0.616
8561,BWV856_Fugue,Bach,lh,,d minor (-1),313,2,0.122
8570,BWV857_Prelude,Bach,rh,,f minor (-4),394,1,0.932
8570,BWV857_Prelude,Bach,lh,,f minor (-4),249,0,0.399
8580,BWV858_Prelude,Bach,rh,,d# minor (6),293,6,0.275
8580,BWV858_Prelude,Bach,lh,,d# minor (6),169,0,0.069
8581,BWV858_Fugue,Bach,rh,,d# minor (6),583,0,1.207
8581,BWV858_Fugue,Bach,lh,,d# minor (6),370,2,0.363
8600,BWV860_Prelude,Bach,rh,,e minor (1),335,0,0.953
8600,BWV860_Prelude,Bach,lh,,e minor (1),275,0,0.306
8601,BWV860_Fugue,Bach,rh,,e minor (1),1124,2,2.549
8601,BWV860_Fugue,Bach,lh,,e minor (1),705,3,1.167
8620,BWV862_Prelude,Bach,rh,,A- major (-4),381,0,0.298
8620,BWV862_Prelude,Bach,lh,,A- major (-4),314,0,0.183
8621,BWV862_Fugue,Bach,rh,,f minor (-4),477,0,0.857
8621,BWV862_Fugue,Bach,lh,,f minor (-4),455,0,0.776
8630,BWV863_Prelude,Bach,rh,,g# minor (5),344,2,0.371
8630,BWV863_Prelude,Bach,lh,,g# minor (5),267,4,0.225
8631,BWV863_Fugue,Bach,rh,,g# minor (5),473,13,0.818
8631,BWV863_Fugue,Bach,lh,,g# minor (5),374,16,0.387
8640,BWV864_Prelude,Bach,rh,,f# minor (3),361,1,1.221
8640,BWV864_Prelude,Bach,lh,,f# minor (3),280,0,0.493
8641,BWV864_Fugue,Bach,rh,,f# minor (3),813,0,2.407
8641,BWV864_Fugue,Bach,lh,,f# minor (3),487,0,0.691
8650,BWV865_Prelude,Bach,rh,,a minor (0),402,2,1.638
8650,BWV865_Prelude,Bach,lh,,a minor (0),246,0,0.195
8651,BWV865_Fugue,Bach,rh,,a minor (0),1408,13,5.356
8651,BWV865_Fugue,Bach,lh,,a minor (0),1140,9,3.171
8660,BWV866_Prelude,Bach,rh,,g minor (-2),317,4,2.985
8660,BWV866_Prelude,Bach,lh,,g minor (-2),321,2,11.999
8661,BWV866_Fugue,Bach,rh,,g minor (-2),573,0,0.613
8661,BWV866_Fugue,Bach,lh,,g minor (-2),395,0,0.338
8670,BWV867_Prelude,Bach,rh,,b- minor (-5),528,0,2.898
