 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, rowcost
C locrian (0), 0, 0, 0, 0, 1, 1, 3, 1, 1, 1, 2, 1, 0, 0, 1, 0, 2, 1, 1, 1, 1, 1, 3, 1, 1, 0, 1, 0, 0, 2, 1, 1, 2, 1, 3, 0, 1, 1, 1, 1, 0, 0, 39
F major (1b), 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 3, 0, 0, 1, 1, 1, 0, 0, 19
G major (1#), 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 15
D minor (1b), 0, 0, 0, 0, 1, 1, 2, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 2, 0, 0, 2, 2, 2, 0, 0, 28
E minor (1#), 2, 2, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 2, 1, 1, 0, 2, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 25
D minor mel (1b), 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 16
E minor mel (1#), 2, 2, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 2, 1, 2, 1, 2, 0, 2, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 2, 2, 2, 0, 0, 35
F major blues (1b), 2, 1, 0, 0, 1, 2, 3, 1, 1, 2, 2, 1, 1, 0, 1, 0, 2, 1, 1, 1, 1, 2, 3, 1, 2, 1, 2, 1, 0, 2, 1, 2, 2, 1, 3, 1, 2, 2, 2, 2, 1, 1, 58
G major blues (1#), 1, 1, 1, 1, 1, 1, 2, 0, 1, 1, 1, 0, 1, 0, 2, 1, 2, 1, 1, 0, 1, 1, 2, 0, 1, 0, 1, 0, 0, 2, 2, 0, 1, 0, 3, 0, 0, 2, 2, 2, 0, 0, 39
D minor blues (1b), 2, 1, 0, 0, 1, 2, 3, 1, 1, 2, 2, 1, 1, 0, 1, 0, 2, 1, 1, 1, 1, 2, 3, 1, 2, 1, 2, 1, 0, 2, 1, 2, 2, 1, 3, 1, 2, 2, 2, 2, 1, 1, 58
E minor blues (1#), 1, 1, 1, 1, 1, 1, 2, 0, 1, 1, 1, 0, 1, 0, 2, 1, 2, 1, 1, 0, 1, 1, 2, 0, 1, 0, 1, 0, 0, 2, 2, 0, 1, 0, 2, 0, 0, 2, 2, 2, 0, 0, 38
F dorian (1b), 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 7
G dorian (1#), 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 2, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 2, 0, 0, 1, 1, 1, 0, 0, 25
F phrygian (1b), 0, 0, 0, 0, 1, 1, 3, 1, 1, 1, 2, 1, 0, 0, 1, 0, 2, 1, 1, 1, 1, 1, 3, 1, 1, 0, 1, 0, 0, 2, 1, 1, 2, 1, 3, 0, 1, 1, 1, 1, 0, 0, 39
G phrygian (1#), 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 7
F lydian (1b), 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 7
G lydian (1#), 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 2, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 2, 0, 0, 1, 1, 1, 0, 0, 25
F mixolydian (1b), 0, 0, 0, 0, 1, 1, 3, 1, 1, 1, 2, 1, 0, 0, 1, 0, 2, 1, 1, 1, 1, 1, 3, 1, 1, 0, 1, 0, 0, 2, 1, 1, 2, 1, 3, 0, 1, 1, 1, 1, 0, 0, 39
G mixolydian (1#), 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 7
F aeolian (1b), 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 3, 0, 0, 1, 1, 1, 0, 0, 19
G aeolian (1#), 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 15
F locrian (1b), 1, 1, 0, 0, 1, 2, 2, 1, 1, 2, 2, 1, 1, 0, 1, 0, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 0, 2, 1, 2, 1, 1, 2, 1, 2, 2, 2, 2, 1, 1, 52
G locrian (1#), 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 3, 0, 0, 1, 1, 1, 0, 0, 19
Bb major (2b), 0, 0, 0, 0, 1, 1, 3, 1, 1, 1, 2, 1, 0, 0, 1, 0, 2, 1, 1, 1, 1, 1, 3, 1, 1, 0, 1, 0, 0, 2, 2, 1, 2, 1, 3, 0, 1, 3, 3, 3, 0, 0, 46
D major (2#), 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 2, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 24
G minor (2b), 0, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 0, 2, 0, 3, 1, 1, 1, 1, 1, 3, 1, 1, 0, 2, 0, 0, 3, 1, 1, 2, 1, 3, 0, 1, 1, 1, 1, 0, 0, 47
B minor (2#), 2, 2, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 2, 0, 2, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 3, 1, 0, 1, 1, 1, 1, 0, 2, 1, 1, 2, 2, 2, 1, 1, 42
G minor mel (2b), 0, 1, 1, 1, 0, 1, 2, 0, 0, 1, 1, 0, 1, 0, 1, 0, 2, 1, 0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 0, 2, 1, 0, 1, 0, 3, 0, 0, 1, 1, 1, 0, 0, 27
B minor mel (2#), 2, 3, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 3, 0, 3, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 2, 3, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 2, 2, 2, 2, 1, 44
Bb major blues (2b), 2, 2, 0, 0, 1, 2, 3, 1, 1, 2, 2, 1, 2, 1, 1, 0, 3, 1, 2, 1, 1, 2, 3, 1, 1, 1, 2, 1, 1, 2, 2, 3, 2, 1, 3, 1, 2, 5, 5, 5, 1, 1, 74
D major blues (2#), 1, 2, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 2, 0, 3, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 30
G minor blues (2b), 2, 2, 0, 0, 1, 2, 3, 1, 1, 2, 2, 1, 2, 1, 1, 0, 3, 1, 2, 1, 1, 2, 3, 1, 1, 1, 2, 1, 1, 2, 1, 3, 2, 1, 3, 1, 2, 3, 3, 3, 1, 1, 67
B minor blues (2#), 1, 2, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 2, 0, 3, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 2, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 31
Bb dorian (2b), 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 3, 0, 0, 3, 3, 3, 0, 0, 26
D dorian (2#), 1, 2, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 2, 0, 3, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 26
Bb phrygian (2b), 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 8
D phrygian (2#), 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 16
Bb lydian (2b), 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 0, 2, 0, 3, 1, 1, 1, 1, 1, 3, 1, 2, 0, 2, 0, 0, 3, 1, 1, 2, 1, 3, 0, 1, 1, 1, 1, 0, 0, 49
D lydian (2#), 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 0, 2, 0, 3, 1, 1, 1, 1, 1, 3, 1, 2, 0, 2, 0, 0, 3, 1, 1, 2, 1, 2, 0, 1, 1, 1, 1, 0, 0, 48
Bb mixolydian (2b), 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 15
D mixolydian (2#), 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 3, 0, 0, 1, 1, 1, 0, 0, 19
Bb aeolian (2b), 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 15
D aeolian (2#), 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 3, 0, 0, 1, 1, 1, 0, 0, 19
Bb locrian (2b), 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 7
D locrian (2#), 0, 0, 0, 0, 1, 1, 3, 1, 1, 1, 2, 1, 0, 0, 1, 0, 2, 1, 1, 1, 1, 1, 3, 1, 1, 0, 1, 0, 0, 2, 1, 1, 2, 1, 3, 0, 1, 1, 1, 1, 0, 0, 39
Eb major (3b), 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 3, 0, 0, 1, 1, 1, 0, 0, 19
A major (3#), 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 15
C minor (3b), 0, 0, 0, 0, 1, 1, 2, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 2, 0, 0, 2, 2, 2, 0, 0, 28
F# minor (3#), 2, 2, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 2, 1, 1, 0, 2, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 25
C minor mel (3b), 1, 0, 0, 0, 1, 0, 2, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 2, 1, 2, 0, 1, 0, 0, 1, 0, 1, 2, 1, 2, 0, 1, 0, 0, 0, 0, 0, 27
F# minor mel (3#), 2, 2, 0, 0, 2, 0, 1, 1, 2, 0, 2, 1, 2, 1, 4, 1, 3, 0, 3, 1, 2, 0, 1, 1, 2, 1, 1, 0, 1, 2, 1, 2, 1, 1, 0, 0, 1, 3, 3, 3, 1, 0, 55
Eb major blues (3b), 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 7
A major blues (3#), 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 8
C minor blues (3b), 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 16
F# minor blues (3#), 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 0, 2, 0, 3, 1, 1, 1, 1, 1, 3, 1, 2, 0, 2, 0, 0, 3, 1, 1, 2, 1, 3, 0, 1, 1, 1, 1, 0, 0, 49
Eb dorian (3b), 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 0, 2, 0, 3, 1, 1, 1, 1, 1, 3, 1, 2, 0, 2, 0, 0, 3, 1, 1, 2, 1, 2, 0, 1, 1, 1, 1, 0, 0, 48
A dorian (3#), 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 15
Eb phrygian (3b), 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 3, 0, 0, 1, 1, 1, 0, 0, 19
A phrygian (3#), 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 15
Eb lydian (3b), 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 3, 0, 0, 1, 1, 1, 0, 0, 19
A lydian (3#), 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 7
Eb mixolydian (3b), 0, 0, 0, 0, 1, 1, 3, 1, 1, 1, 2, 1, 0, 0, 1, 0, 2, 1, 1, 1, 1, 1, 3, 1, 1, 0, 1, 0, 0, 2, 1, 1, 2, 1, 3, 0, 1, 1, 1, 1, 0, 0, 39
A mixolydian (3#), 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 3, 0, 0, 1, 1, 1, 0, 0, 19
Eb aeolian (3b), 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 15
A aeolian (3#), 0, 0, 0, 0, 1, 1, 2, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 2, 0, 0, 2, 2, 2, 0, 0, 28
Eb locrian (3b), 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 8
A locrian (3#), 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 16
Ab major (4b), 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 0, 2, 0, 3, 1, 1, 1, 1, 1, 3, 1, 2, 0, 2, 0, 0, 3, 1, 1, 2, 1, 3, 0, 1, 1, 1, 1, 0, 0, 49
E major (4#), 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 0, 2, 0, 3, 1, 1, 1, 1, 1, 3, 1, 2, 0, 2, 0, 0, 3, 1, 1, 2, 1, 2, 0, 1, 1, 1, 1, 0, 0, 48
F minor (4b), 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 15
C# minor (4#), 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 3, 0, 0, 1, 1, 1, 0, 0, 19
F minor mel (4b), 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 15
C# minor mel (4#), 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 3, 0, 0, 1, 1, 1, 0, 0, 19
Ab major blues (4b), 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 7
E major blues (4#), 0, 0, 0, 0, 1, 1, 3, 1, 1, 1, 2, 1, 0, 0, 1, 0, 2, 1, 1, 1, 1, 1, 3, 1, 1, 0, 1, 0, 0, 2, 1, 1, 2, 1, 3, 0, 1, 1, 1, 1, 0, 0, 39
F minor blues (4b), 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 3, 0, 0, 1, 1, 1, 0, 0, 19
C# minor blues (4#), 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 15
Ab dorian (4b), 0, 0, 0, 0, 1, 1, 2, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 2, 0, 0, 2, 2, 2, 0, 0, 28
E dorian (4#), 2, 2, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 2, 1, 1, 0, 2, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 25
Ab phrygian (4b), 1, 0, 0, 0, 1, 0, 2, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 2, 1, 2, 0, 1, 0, 0, 1, 0, 1, 2, 1, 2, 0, 1, 0, 0, 0, 0, 0, 27
E phrygian (4#), 2, 2, 0, 0, 2, 0, 1, 1, 2, 0, 2, 1, 2, 1, 4, 1, 3, 0, 3, 1, 2, 0, 1, 1, 2, 1, 1, 0, 1, 2, 1, 2, 1, 1, 0, 0, 1, 3, 3, 3, 1, 0, 55
Ab lydian (4b), 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 7
E lydian (4#), 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 8
Ab mixolydian (4b), 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 16
E mixolydian (4#), 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 0, 2, 0, 3, 1, 1, 1, 1, 1, 3, 1, 2, 0, 2, 0, 0, 3, 1, 1, 2, 1, 3, 0, 1, 1, 1, 1, 0, 0, 49
Ab aeolian (4b), 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 0, 2, 0, 3, 1, 1, 1, 1, 1, 3, 1, 2, 0, 2, 0, 0, 3, 1, 1, 2, 1, 2, 0, 1, 1, 1, 1, 0, 0, 48
E aeolian (4#), 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 15
Ab locrian (4b), 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 3, 0, 0, 1, 1, 1, 0, 0, 19
E locrian (4#), 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 15
